Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5
21-05-2014,02 - 03,"237,8",0,795,0,0,0,"25,4",0,600,0,0,"518,1",0,0,250,0,0,"974,2",200,0
21-05-2014,03 - 04,"235,8",0,795,0,0,0,"208,2",0,600,0,0,"331,9",0,0,250,0,0,"957,2",200,0
21-05-2014,04 - 05,"246,6",0,795,0,0,0,"200,5",0,600,0,0,"327,9",0,0,250,0,0,"965,5",200,0
21-05-2014,05 - 06,"182,2",0,795,0,0,0,"169,3",0,600,0,0,"285,9","410,5",0,150,0,0,"894,5",200,0
21-05-2014,06 - 07,0,0,795,0,150,0,0,450,600,0,0,"413,9","560,1",0,0,0,0,"987,4","47,1",0
21-05-2014,07 - 08,0,"88,1",945,0,150,0,0,"479,7",600,0,0,"713,3","273,8",0,0,150,0,"1450,1",0,0
21-05-2014,08 - 09,0,"161,9",945,0,150,0,0,"415,8",600,0,0,"649,3","160,5",0,0,150,0,"1485,2",0,0
21-05-2014,09 - 10,0,"40,1",945,0,150,0,0,"388,8",600,0,0,"634,8","137,8",0,0,150,0,"1595,1",0,0
21-05-2014,10 - 11,0,"112,9",945,0,150,0,0,"389,3",600,0,0,"629,3","157,6",0,0,150,0,"1503,3",0,0
21-05-2014,11 - 12,0,50,945,0,150,0,0,"209,9",600,0,0,403,"28,6",0,0,150,0,"1497,2",0,0
21-05-2014,12 - 13,0,304,945,0,150,0,0,"225,5",250,0,0,"393,2","41,4",0,0,150,0,"1220,4",0,0
21-05-2014,13 - 14,0,"304,9",945,0,150,0,0,"167,2",250,0,0,"382,4",53,0,0,150,0,"1190,3",0,0
21-05-2014,14 - 15,0,"343,8",945,0,150,0,0,"148,8",250,0,0,"347,5","94,2",0,0,150,0,"1154,6",0,0
21-05-2014,15 - 16,0,"402,4",945,0,150,0,0,135,250,0,0,"362,4","138,8",0,0,150,0,1115,0,0
21-05-2014,16 - 17,0,"401,5",945,0,150,0,0,"117,9",250,0,0,"321,6","156,6",0,0,150,0,"1098,3",0,0
21-05-2014,17 - 18,0,"308,3",945,0,150,0,0,394,250,0,0,"529,1","361,6",0,0,150,0,"1131,2",0,0
21-05-2014,18 - 19,0,"317,2",945,0,150,0,0,"505,2",250,0,0,"585,2","314,8",0,0,150,0,"1083,4",0,0
21-05-2014,19 - 20,0,"350,8",945,0,150,0,0,"591,2",250,0,0,"593,7","299,7",0,0,50,0,"1089,2",0,0
21-05-2014,20 - 21,0,"120,7",845,0,150,0,0,600,250,0,0,591,"234,1",0,0,0,0,"1255,1",0,0
21-05-2014,21 - 22,0,"132,9",795,0,150,0,0,"554,5",250,0,0,481,"297,9",0,100,0,0,"1272,7",0,0
21-05-2014,22 - 23,"79,7",0,795,0,150,0,0,"170,1",600,0,0,"271,4","308,1",0,150,0,0,1434,200,0
21-05-2014,23 - 00,"270,6",0,795,0,0,0,"395,4",0,600,0,0,"329,4",0,0,150,0,0,"1348,4",200,0
22-05-2014,00 - 01,"376,4",0,795,0,0,250,"568,6",0,600,0,0,0,0,"127,7",150,0,0,1113,200,0
22-05-2014,01 - 02,"382,5",0,795,0,0,250,"466,1",0,600,0,0,0,0,"125,1",250,0,0,"1077,5",200,0
22-05-2014,02 - 03,"439,9",0,795,0,0,250,"504,3",0,600,0,0,0,0,"243,5",250,0,0,"1069,9",200,0
22-05-2014,03 - 04,"456,1",0,795,0,0,250,"511,1",0,600,0,0,0,0,210,250,0,0,"1070,8",200,0
22-05-2014,04 - 05,"484,3",0,795,0,0,250,"497,5",0,600,0,0,0,0,"207,4",250,0,0,"1085,4",200,0
22-05-2014,05 - 06,"481,4",0,795,0,0,250,"569,7",0,600,0,0,"0,1",0,112,150,0,0,"1074,8",200,0
22-05-2014,06 - 07,"328,9",0,795,0,0,0,"412,8",0,600,0,0,"165,2","164,5",0,0,0,0,"1189,2",200,0
22-05-2014,07 - 08,"61,2",0,945,0,150,0,0,"599,9",600,0,0,708,"425,7",0,0,150,0,"1461,9",200,0
22-05-2014,08 - 09,0,0,945,0,150,0,0,600,600,0,0,"708,2",348,0,0,150,0,"1565,2","18,3",0
22-05-2014,09 - 10,0,0,945,0,150,0,0,600,600,0,0,"678,3",362,0,0,150,0,1562,"26,1",0
22-05-2014,10 - 11,0,0,945,0,150,0,0,"526,3",600,0,0,"672,2","340,3",0,0,150,0,"1537,9","51,7",0
22-05-2014,11 - 12,0,0,945,0,150,0,0,"313,3",600,0,0,"509,7","209,4",0,0,150,0,"1476,9","47,3",0
22-05-2014,12 - 13,0,"3,2",945,0,150,0,0,"7,9",600,0,0,"504,3","209,1",0,0,150,0,1428,0,0
22-05-2014,13 - 14,0,0,945,0,150,0,0,0,600,0,0,"594,6","85,4",0,0,150,0,"1412,6","20,4",0
22-05-2014,14 - 15,0,0,945,0,"130,6",0,0,0,600,0,0,"610,5","61,6",0,0,150,0,"1366,5","115,2",0
22-05-2014,15 - 16,0,0,945,0,150,0,0,"40,5",600,0,0,"477,8","238,8",0,0,150,0,"1323,4","190,8",0
22-05-2014,16 - 17,0,0,945,0,150,0,0,"406,7",600,0,0,"611,8","416,1",0,0,150,0,1303,"181,3",0
22-05-2014,17 - 18,"21,2",0,945,0,"149,9",0,0,"587,4",600,0,0,"743,1","374,1",0,0,150,0,"1254,8",200,0
22-05-2014,18 - 19,"51,1",0,945,0,150,0,0,600,600,0,0,726,"399,2",0,0,150,0,"1241,7",200,0
22-05-2014,19 - 20,32,0,945,0,"149,9",0,0,"571,9",600,0,0,"667,4","350,6",0,0,50,0,"1273,8",200,0
22-05-2014,20 - 21,"105,9",0,845,0,150,0,0,273,600,0,0,"531,4","169,4",0,0,0,0,"1286,2",200,0
22-05-2014,21 - 22,"83,3",0,795,0,150,0,0,"490,3",600,0,0,"482,2",235,0,100,0,0,"1295,4","199,9",0
22-05-2014,22 - 23,"203,5",0,795,0,150,0,0,"559,6",600,0,0,"400,4","583,5",0,150,0,0,"1381,3",200,0
22-05-2014,23 - 00,"395,7",0,795,0,150,0,0,"129,8",600,0,0,302,"343,2",0,150,0,0,"1317,8",200,0
23-05-2014,00 - 01,"499,7",0,795,0,0,0,0,0,600,0,0,"210,1","123,5",0,150,0,0,"1175,1",200,0
23-05-2014,01 - 02,"453,3",0,795,0,0,0,"89,8",0,600,0,0,"83,6",0,0,250,0,0,"1066,1",200,0
23-05-2014,02 - 03,"440,3",0,795,0,0,"6,7","196,9",0,600,0,0,0,0,0,250,0,0,"1010,1",200,0
23-05-2014,03 - 04,"452,4",0,795,0,0,0,"206,5",0,600,0,0,11,0,0,250,0,0,"993,5",200,0
23-05-2014,04 - 05,"476,6",0,795,0,0,0,"121,1",0,600,0,0,"50,8",0,0,250,0,0,"999,3",200,0
23-05-2014,05 - 06,"448,9",0,795,0,0,0,"98,8",0,600,0,0,"63,6","315,3",0,150,0,0,"957,1",200,0
23-05-2014,06 - 07,"46,9",0,795,0,150,0,0,600,600,0,0,"451,1","436,5",0,0,0,0,"839,1",200,0
23-05-2014,07 - 08,"26,7",0,945,0,150,0,0,600,600,0,0,"606,5",650,0,0,150,0,"1350,9",200,0
23-05-2014,08 - 09,0,0,945,0,150,0,0,600,600,0,0,"547,9","180,2",0,0,150,0,"1480,8","140,3",0
23-05-2014,09 - 10,0,0,945,0,150,0,0,600,600,0,0,"557,7","175,5",0,0,150,0,"1508,9","107,1",0
23-05-2014,10 - 11,0,0,945,0,150,0,0,600,600,0,0,"520,3","210,9",0,0,150,0,"1475,2","143,4",0
23-05-2014,11 - 12,0,0,945,0,150,0,0,600,600,0,0,"476,8","251,5",0,0,150,0,"1416,4","165,1",0
23-05-2014,12 - 13,0,0,945,0,150,0,0,600,600,0,0,"483,8",650,0,0,150,0,"1396,4",142,0
23-05-2014,13 - 14,0,0,945,0,150,0,0,600,600,0,0,530,"634,1",0,0,150,0,"1357,3","189,6",0
23-05-2014,14 - 15,0,0,945,0,150,0,0,600,600,0,0,"555,3","630,6",0,0,150,0,"1306,3","177,6",0
23-05-2014,15 - 16,0,0,945,0,150,0,0,600,600,0,0,"562,8",650,0,0,150,0,"1240,4","118,3",0
23-05-2014,16 - 17,0,0,945,0,150,0,0,600,600,0,0,"561,3","396,8",0,0,150,0,1208,"61,4",0
23-05-2014,17 - 18,0,0,945,0,150,0,0,600,600,0,0,"559,4",650,0,0,150,0,"1160,3","36,8",0
23-05-2014,18 - 19,0,0,945,0,150,0,0,600,600,0,0,"578,9",650,0,0,150,0,"1114,9","198,2",0
23-05-2014,19 - 20,"140,8",0,945,0,150,0,0,600,950,0,0,"447,8",650,0,0,50,0,"1308,6",200,0
23-05-2014,20 - 21,"244,3",0,845,0,150,0,0,600,950,0,0,"407,7","517,2",0,0,0,0,"1291,9",200,0
23-05-2014,21 - 22,"255,6",0,795,0,150,0,0,600,950,0,0,"367,7","503,5",0,100,0,0,"1284,3",200,0
23-05-2014,22 - 23,"310,9",0,795,0,150,0,0,"561,3",950,0,0,413,"384,5",0,150,0,0,"1339,3",200,0
23-05-2014,23 - 00,"493,9",0,795,0,150,0,0,"215,7",950,0,0,"300,5","308,5",0,150,0,0,"1343,8",200,0
24-05-2014,00 - 01,"138,9",0,795,0,0,0,0,0,950,0,0,"61,6","461,9",0,150,0,0,"811,6",200,0
24-05-2014,01 - 02,"208,7",0,795,0,"0,1",0,0,0,950,0,0,"37,7","193,3",0,250,0,0,"834,5",200,0
24-05-2014,02 - 03,"285,3",0,795,0,0,0,0,0,950,0,0,"51,9","27,2",0,250,0,0,"841,9",200,0
24-05-2014,03 - 04,"314,7",0,795,0,0,"3,4","61,7",0,950,0,0,0,0,0,250,0,0,"839,1",200,0
24-05-2014,04 - 05,373,0,795,0,0,0,"18,3",0,950,0,0,"2,4",0,0,250,0,0,"839,3",200,0
24-05-2014,05 - 06,"485,2",0,795,0,0,0,"102,3",0,950,0,0,"4,6",0,0,150,0,0,"840,9",200,0
24-05-2014,06 - 07,"295,8",0,795,0,0,"16,6","91,7",0,950,0,0,0,0,0,150,0,0,"799,7",200,0
24-05-2014,07 - 08,0,0,845,0,150,0,0,"195,2",950,0,0,57,"117,3",0,150,0,0,"755,5","108,1",0
24-05-2014,08 - 09,0,0,895,0,150,0,0,"72,2",950,0,0,"145,9",0,0,0,0,0,"850,9","59,3",0
24-05-2014,09 - 10,0,"144,2",945,0,"149,9",0,0,"345,4",950,0,0,"365,1",16,0,0,0,0,"949,9",0,0
24-05-2014,10 - 11,0,266,945,0,"44,8",0,0,0,950,0,0,228,0,0,0,0,0,953,0,0
24-05-2014,11 - 12,0,"297,3",945,0,0,0,0,0,950,0,0,"265,8",0,"88,7",0,0,0,"945,4",0,0
24-05-2014,12 - 13,0,"281,5",945,0,0,0,"161,5",0,950,0,0,"192,7",0,"178,3",0,0,0,"936,5",0,0
24-05-2014,13 - 14,0,"255,2",945,0,0,186,"545,8",0,950,0,0,0,0,"12,8",0,0,0,"925,9",0,0
24-05-2014,14 - 15,0,211,945,0,0,"205,3","647,9",0,950,0,0,0,0,0,0,0,0,"916,8",0,0
24-05-2014,15 - 16,0,"166,9",945,0,0,"218,9",631,0,950,0,0,0,0,0,0,0,0,"916,2",0,0
24-05-2014,16 - 17,0,"154,7",945,0,0,0,"569,8",0,950,0,0,42,0,"0,2",0,0,0,"920,8",0,0
24-05-2014,17 - 18,0,170,945,0,0,0,"364,1",0,950,0,0,"167,9",0,"102,1",0,0,0,"919,8",0,0
24-05-2014,18 - 19,0,"170,8",945,0,150,0,0,"11,3",950,0,0,"305,8",0,0,0,0,0,"923,5",0,0
24-05-2014,19 - 20,0,"148,7",945,0,150,0,0,"537,8",950,0,0,"459,2","216,7",0,0,0,0,"918,5",0,0
24-05-2014,20 - 21,0,"12,1",845,0,150,0,0,"498,3",950,0,0,460,"196,9",0,0,0,0,"904,4",0,0
24-05-2014,21 - 22,0,18,795,0,150,0,0,489,950,0,0,"451,2","187,1",0,100,0,0,"910,6",0,0
24-05-2014,22 - 23,0,"80,3",795,0,150,0,0,"404,8",950,0,0,"338,9","306,1",0,150,0,0,"874,9",0,0
24-05-2014,23 - 00,0,0,795,0,"89,6",0,0,0,950,0,0,"106,3","449,2",0,150,0,0,"833,7","138,3",0
25-05-2014,00 - 01,"77,3",0,795,0,0,"151,9","472,1",0,950,0,0,0,0,0,150,0,0,834,200,0
25-05-2014,01 - 02,"84,1",0,795,0,0,"201,2","413,1",0,950,0,0,0,0,0,250,0,0,"809,1",200,0
25-05-2014,02 - 03,"138,4",0,795,0,0,"243,4","384,6",0,950,0,0,0,0,0,250,0,0,802,200,0
25-05-2014,03 - 04,"170,3",0,795,0,0,"227,6","378,6",0,950,0,0,0,0,0,250,0,0,"801,2",200,0
25-05-2014,04 - 05,245,0,795,0,0,"222,8",356,0,950,0,0,0,0,0,250,0,0,"797,9",200,0
25-05-2014,05 - 06,"349,9",0,795,0,0,"213,1","476,5",0,950,0,0,0,0,0,150,0,0,"782,6",200,0
25-05-2014,06 - 07,"248,5",0,795,0,0,"233,3","481,6",0,950,0,0,0,0,0,150,0,0,"761,4",200,0
25-05-2014,07 - 08,"78,5",0,845,0,0,0,"448,2",0,950,0,0,0,"66,3",0,150,0,0,"759,9",200,0
25-05-2014,08 - 09,30,0,895,0,0,0,"508,1",0,950,0,0,"55,4",0,0,0,0,0,"757,9",200,0
25-05-2014,09 - 10,0,0,945,0,0,0,"165,4",0,950,0,0,"322,7",0,0,0,0,0,"949,8","79,6",0
25-05-2014,10 - 11,0,"71,1",945,0,"31,6",0,0,0,950,0,0,449,0,0,0,0,0,"1016,6",0,0
25-05-2014,11 - 12,0,104,945,0,"13,8",0,0,0,950,0,0,"460,3",0,0,0,0,0,1036,0,0
25-05-2014,12 - 13,0,"110,5",945,0,0,0,"60,6",0,950,0,0,415,0,0,0,0,0,"1043,9",0,0
25-05-2014,13 - 14,0,"106,8",945,0,0,0,"94,1",0,950,0,0,"383,2",0,0,0,0,0,"1027,6",0,0
25-05-2014,14 - 15,0,"64,1",945,0,"0,1",0,"299,8",0,950,0,0,"258,8",0,"42,7",0,0,0,1038,0,0
25-05-2014,15 - 16,0,45,945,0,0,0,"457,1",0,950,0,0,"148,7",0,"33,2",0,0,0,"1029,9",0,0
25-05-2014,16 - 17,0,"56,6",945,0,0,0,276,0,950,0,0,"360,2",0,0,0,0,0,"1035,3",0,0
25-05-2014,17 - 18,0,"69,1",945,0,150,0,0,0,950,0,0,"464,2","85,6",0,0,0,0,"1037,2",0,0
25-05-2014,18 - 19,0,"96,3",945,0,150,0,0,"144,2",950,0,0,"514,9","240,6",0,0,0,0,"1041,1",0,0
25-05-2014,19 - 20,0,"118,4",945,0,150,0,0,551,950,0,0,"666,1",425,0,0,0,0,1047,0,0
25-05-2014,20 - 21,0,"72,8",845,0,150,0,0,528,950,0,0,"674,5","403,7",0,0,0,0,"1022,2",0,0
25-05-2014,21 - 22,0,"106,6",795,0,150,0,0,600,950,0,0,"655,2","509,9",0,100,0,0,"1042,9",0,0
25-05-2014,22 - 23,0,"139,3",795,0,150,0,0,"511,1",950,0,0,"559,8","332,7",0,150,0,0,"1041,6",0,0
25-05-2014,23 - 00,"6,1",0,795,0,0,0,0,0,950,0,0,"418,9","231,7",0,150,0,0,"1014,7",200,0
26-05-2014,00 - 01,695,0,795,0,0,0,"441,2",0,950,0,0,33,0,0,150,0,0,"1553,6",200,0
26-05-2014,01 - 02,"724,9",0,795,0,0,0,"384,2",0,950,0,0,"44,5",0,0,250,0,0,"1553,3",200,0
26-05-2014,02 - 03,"791,7",0,795,0,0,0,359,0,950,0,0,49,0,0,250,0,0,"1554,9",200,0
26-05-2014,03 - 04,"799,1",0,795,0,0,"38,6","429,1",0,950,0,0,0,0,0,250,0,0,"1552,5",200,0
26-05-2014,04 - 05,802,0,795,0,0,"42,5","404,1",0,950,0,0,0,0,0,250,0,0,"1555,6",200,0
26-05-2014,05 - 06,"764,8",0,795,0,0,0,"463,9",0,950,0,0,0,"41,9",0,150,0,0,"1521,4",200,0
26-05-2014,06 - 07,"319,1",0,795,0,150,0,0,600,950,0,0,436,650,0,150,0,0,"1539,2",200,0
26-05-2014,07 - 08,0,"17,3",845,0,150,0,0,600,800,0,0,"577,6",650,0,150,0,0,"1761,1",0,0
26-05-2014,08 - 09,0,"24,2",895,0,150,0,0,600,800,0,0,"612,6",650,0,0,100,0,"1737,2",0,0
26-05-2014,09 - 10,0,"17,7",945,0,150,0,0,600,800,0,0,"661,7","607,8",0,0,150,0,"1736,4",0,0
26-05-2014,10 - 11,0,0,945,0,150,0,0,600,800,0,0,644,650,0,0,150,0,"1716,8","29,8",0
26-05-2014,11 - 12,0,0,945,0,150,0,0,600,800,0,0,"663,8",650,0,0,150,0,"1675,6","67,9",0
26-05-2014,12 - 13,0,0,945,0,150,0,0,600,800,0,0,"668,4",650,0,0,150,0,"1671,6","73,8",0
26-05-2014,13 - 14,0,0,945,0,150,0,0,600,800,0,0,"671,1",650,0,0,150,0,"1645,4","155,4",0
26-05-2014,14 - 15,0,0,945,0,150,0,0,600,800,0,0,"671,3",650,0,0,150,0,"1637,2","118,9",0
26-05-2014,15 - 16,0,0,945,0,150,0,0,600,800,0,0,"728,3",650,0,0,150,0,"1601,2","138,9",0
26-05-2014,16 - 17,0,0,945,0,150,0,0,600,800,0,0,745,650,0,0,150,0,"1590,2","77,3",0
26-05-2014,17 - 18,0,0,945,0,150,0,0,600,800,0,0,"742,6",650,0,0,100,0,"1567,4","105,4",0
26-05-2014,18 - 19,"5,8",0,945,0,150,0,0,600,800,0,0,"711,9",650,0,0,100,0,"1508,4",200,0
26-05-2014,19 - 20,"47,8",0,945,0,150,0,0,600,800,0,0,"701,8",650,0,0,100,0,"1496,3",200,0
26-05-2014,20 - 21,"107,3",0,845,0,150,0,0,600,800,0,0,"702,4",650,0,0,100,0,"1431,4",200,0
26-05-2014,21 - 22,"29,2",0,795,0,150,0,0,600,800,0,0,"503,1",650,0,100,0,0,"1474,2",200,0
26-05-2014,22 - 23,"97,6",0,795,0,150,0,0,600,800,0,0,"412,1",650,0,150,0,0,"1525,9",200,0
26-05-2014,23 - 00,337,0,795,0,150,0,0,"270,1",800,0,0,"332,4","568,3",0,150,0,0,"1512,4",200,0
27-05-2014,00 - 01,"172,8",0,795,0,0,0,"90,1",0,800,0,0,"183,8",0,0,150,0,0,1267,200,0
27-05-2014,01 - 02,"149,2",0,795,0,0,0,"211,8",0,800,0,0,"48,8",0,0,250,0,0,"1185,7",200,0
27-05-2014,02 - 03,209,0,795,0,0,"23,5","259,8",0,800,0,0,0,0,0,250,0,0,"1177,9",200,0
27-05-2014,03 - 04,"214,3",0,795,0,0,8,"252,6",0,800,0,0,0,0,0,250,0,0,"1175,6",200,0
27-05-2014,04 - 05,"225,9",0,795,0,0,0,"248,6",0,800,0,0,0,"16,5",0,250,0,0,"1177,6","199,9",0
27-05-2014,05 - 06,"229,2",0,795,0,0,0,"283,3",0,800,0,0,0,"132,8",0,150,0,0,"1139,6",200,0
27-05-2014,06 - 07,"65,7",0,845,0,150,0,0,"371,9",800,0,0,"195,5",650,0,150,0,0,"1462,4",200,0
27-05-2014,07 - 08,0,"86,6",945,0,150,0,0,600,800,0,0,"446,7",650,0,150,0,0,"1949,2",0,0
27-05-2014,08 - 09,0,0,945,0,150,0,0,"585,9",800,0,0,"562,9","641,3",0,0,100,0,"1950,5","37,1",0
27-05-2014,09 - 10,0,0,945,0,150,0,0,600,800,0,0,"610,6",650,0,0,150,0,"1921,7",40,0
27-05-2014,10 - 11,0,0,945,0,150,0,0,600,800,0,0,"636,6",650,0,0,150,0,"1881,3","64,9",0
27-05-2014,11 - 12,0,0,945,0,150,0,0,575,800,0,0,"591,4","633,5",0,0,150,0,"1833,4","160,6",0
27-05-2014,12 - 13,0,0,945,0,150,0,0,"481,1",800,0,0,"615,4","629,3",0,0,150,0,"1825,8","173,6",0
27-05-2014,13 - 14,0,0,945,0,150,0,0,"446,9",800,0,0,"622,7","621,4",0,0,150,0,1804,"187,1",0
27-05-2014,14 - 15,"4,5",0,945,0,150,0,0,"453,6",800,0,0,"596,3",650,0,0,150,0,"1789,2",200,0
27-05-2014,15 - 16,0,0,945,0,150,0,0,"486,5",800,0,0,"631,8",650,0,0,150,0,"1761,4","73,6",0
27-05-2014,16 - 17,0,0,945,0,150,0,0,519,800,0,0,"628,3",650,0,0,150,0,"1750,2","52,9",0
27-05-2014,17 - 18,0,0,945,0,150,0,0,"587,8",800,0,0,"597,6",650,0,0,100,0,"1775,1","40,1",0
27-05-2014,18 - 19,0,0,945,0,150,0,0,600,800,0,0,"576,7",650,0,0,100,0,1718,"143,2",0
27-05-2014,19 - 20,0,0,945,0,150,0,0,543,800,0,0,464,650,0,0,100,0,"1672,7","175,3",0
27-05-2014,20 - 21,"22,7",0,945,0,150,0,0,"104,1",800,0,0,"122,5",650,0,0,100,0,"1671,6",200,0
27-05-2014,21 - 22,0,0,945,0,150,0,0,"234,7",800,0,0,"109,4",650,0,100,0,0,1812,"115,1",0
27-05-2014,22 - 23,"39,8",0,795,0,"85,3",0,0,3,800,0,0,0,650,0,150,0,0,1689,200,0
27-05-2014,23 - 00,0,0,795,0,0,0,"189,4",0,"454,4",0,0,"226,5","40,4",0,150,0,0,"1415,4","101,6",0
28-05-2014,00 - 01,0,"262,6","841,6",0,0,"196,8","546,8",0,0,0,0,0,0,0,150,0,0,"1109,7",0,0
28-05-2014,01 - 02,"26,8",0,"420,1",0,0,"167,1","460,6",0,0,"98,1",0,0,0,0,200,0,0,"871,5",200,0
28-05-2014,02 - 03,"174,2",0,"260,3",0,0,"149,2","436,6",0,0,"277,1",0,0,0,0,200,0,0,"797,8",200,0
28-05-2014,03 - 04,"222,5",0,"203,6",0,0,140,"424,8",0,0,"352,4",0,0,0,0,200,0,0,785,200,0
28-05-2014,04 - 05,132,0,"350,9",0,0,"141,2","422,9",0,0,"228,1",0,0,0,0,200,0,0,"843,4",200,0
28-05-2014,05 - 06,0,"81,4",850,0,0,"119,4","442,3",0,"138,6",0,0,0,0,0,100,0,0,"1123,8","0,1",0
28-05-2014,06 - 07,0,"165,6",1000,0,0,0,0,0,"379,2",0,0,"122,7","638,1",0,50,0,0,"1551,5",0,0
28-05-2014,07 - 08,0,252,1000,0,150,0,0,600,"635,9",0,0,"572,6",650,0,0,0,0,"1923,6",0,0
28-05-2014,08 - 09,0,"155,9",1000,0,150,0,0,600,800,0,0,"736,9",650,0,0,100,0,"2078,1",0,0
28-05-2014,09 - 10,0,"36,1",1000,0,150,0,0,600,800,0,0,"749,6",650,0,0,150,0,"2050,9",0,0
28-05-2014,10 - 11,0,14,1000,0,150,0,0,600,800,0,0,"707,2",650,0,0,150,0,"2043,7",0,0
28-05-2014,11 - 12,0,0,1000,0,150,0,0,600,800,0,0,"718,5",650,0,0,150,0,"2005,3","33,4",0
28-05-2014,12 - 13,0,0,1000,0,150,0,0,600,800,0,0,"726,4",650,0,0,150,0,"1991,7","53,4",0
28-05-2014,13 - 14,0,0,1000,0,150,0,0,600,800,0,0,"737,4",650,0,0,150,0,1960,"84,2",0
28-05-2014,14 - 15,0,0,1000,0,150,0,0,600,800,0,0,718,650,0,0,150,0,"1933,1",123,0
28-05-2014,15 - 16,0,0,1000,0,150,0,0,"580,1",800,0,0,"767,3",650,0,0,150,0,1886,"98,9",0
28-05-2014,16 - 17,0,0,1000,0,150,0,0,600,800,0,0,"744,8",650,0,0,150,0,"1867,9","101,7",0
28-05-2014,17 - 18,"7,3",0,1000,0,150,0,0,600,950,0,0,"664,2",650,0,0,100,0,"1855,8",200,0
28-05-2014,18 - 19,"15,5",0,1000,0,150,0,0,600,950,0,0,"642,4",650,0,0,100,0,"1793,2",200,0
28-05-2014,19 - 20,"42,4",0,1000,0,150,0,0,600,950,0,0,"696,5",650,0,0,100,0,"1782,9",200,0
28-05-2014,20 - 21,"54,1",0,1000,0,150,0,0,600,950,0,0,"664,8",650,0,0,100,0,"1772,1",200,0
28-05-2014,21 - 22,"61,8",0,1000,0,150,0,0,"428,3",950,0,0,"506,7",650,0,0,100,0,"1761,6",200,0
28-05-2014,22 - 23,"279,2",0,800,0,150,0,0,"287,1",950,0,0,"427,7","603,3",0,0,100,0,"1733,7",200,0
28-05-2014,23 - 00,"272,1",0,800,0,"10,1",0,0,0,950,0,0,"506,4","206,1",0,0,0,0,"1613,9",200,0
29-05-2014,00 - 01,"509,1",0,800,0,0,0,"467,9",0,950,0,0,"247,9",0,0,150,0,0,"1769,4",200,0
29-05-2014,01 - 02,"566,5",0,800,0,0,0,"437,8",0,950,0,0,"107,6",0,0,250,0,0,"1718,8",200,0
29-05-2014,02 - 03,593,0,800,0,0,0,"427,4",0,950,0,0,"119,7",0,0,250,0,0,1689,200,0
29-05-2014,03 - 04,"602,9",0,800,0,0,0,"475,8",0,950,0,0,"80,8",0,0,250,0,0,"1681,2",200,0
29-05-2014,04 - 05,"628,2",0,800,0,0,0,"459,4",0,950,0,0,"91,6",0,0,250,0,0,"1672,8",200,0
29-05-2014,05 - 06,"649,2",0,800,0,0,0,"627,1",0,950,0,0,"36,7",0,0,200,0,0,"1654,3",200,0
29-05-2014,06 - 07,"755,2",0,850,0,0,0,"682,1",0,950,0,0,"83,1",0,0,50,0,0,"1679,7",200,0
29-05-2014,07 - 08,"686,1",0,850,0,0,0,"339,6",0,950,0,0,"280,4","154,5",0,0,0,0,"1741,3",200,0
29-05-2014,08 - 09,389,0,950,0,0,0,"9,3",0,950,0,0,402,"525,9",0,0,0,0,1719,200,0
29-05-2014,09 - 10,"246,6",0,950,0,150,0,0,"116,7",950,0,0,"402,5",650,0,0,0,0,"1772,8",200,0
29-05-2014,10 - 11,"173,4",0,950,0,150,0,0,252,950,0,0,"449,2",650,0,0,0,0,"1764,1",200,0
29-05-2014,11 - 12,"156,9",0,950,0,150,0,0,"235,7",950,0,0,"449,8",650,0,0,0,0,"1761,9",200,0
29-05-2014,12 - 13,"180,7",0,950,0,150,0,0,"90,1",950,0,0,"421,4",650,0,0,0,0,1758,200,0
29-05-2014,13 - 14,"225,1",0,950,0,"13,4",0,0,0,950,0,0,"399,8",650,0,0,0,0,"1755,9",200,0
29-05-2014,14 - 15,"242,1",0,950,0,0,0,"78,9",0,950,0,0,"365,8","533,8",0,0,0,0,"1751,2",200,0
29-05-2014,15 - 16,"249,5",0,950,0,0,0,204,0,950,0,0,"380,1","419,2",0,0,0,0,"1746,8",200,0
29-05-2014,16 - 17,"280,7",0,950,0,"0,1",0,"151,2",0,950,0,0,"365,7","484,1",0,0,0,0,"1771,4",200,0
29-05-2014,17 - 18,"313,3",0,950,0,0,0,"82,3",0,950,0,0,"370,5","531,3",0,0,0,0,"1773,6",200,0
29-05-2014,18 - 19,"345,7",0,950,0,150,0,0,"57,8",950,0,0,"364,9",650,0,0,0,0,"1761,7",200,0
29-05-2014,19 - 20,"335,3",0,950,0,150,0,0,"303,9",950,0,0,"429,3",650,0,50,0,0,"1778,2",200,0
29-05-2014,20 - 21,"268,7",0,950,0,150,0,0,"502,6",950,0,0,"511,9",650,0,100,0,0,"1797,6",200,0
29-05-2014,21 - 22,"275,9",0,950,0,150,0,0,600,950,0,0,"583,5",650,0,100,0,0,"1801,1",200,0
29-05-2014,22 - 23,450,0,800,0,150,0,0,600,950,0,0,577,650,0,100,0,0,"1824,5",200,0
29-05-2014,23 - 00,"551,8",0,800,0,"52,1",0,0,0,950,0,0,"304,5","581,5",0,100,0,0,"1809,2",200,0
