Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3,NO2 > NL,NL > NO2
13-02-2019,06 - 07,0,"696,9",0,"1060,2",150,0,0,"37,8",0,"440,1",0,"140,6","18,5",0,0,50,0,"944,2",0,0,0,350,0,0
13-02-2019,07 - 08,0,1234,"153,4",0,150,0,0,"498,2",83,0,0,"600,1","176,4",0,0,100,0,"2182,2",0,0,0,350,0,0
13-02-2019,08 - 09,0,1156,"200,2",0,150,0,0,"498,7",683,0,0,"537,2","159,7",0,0,100,0,"2409,4",0,0,0,350,0,0
13-02-2019,09 - 10,0,"623,3",0,"760,7",150,0,0,"464,7","137,3",0,0,"542,8","156,1",0,0,100,0,"1886,5",0,0,0,350,0,0
13-02-2019,10 - 11,0,"540,7",0,"923,9",150,0,0,"407,8",0,"0,1",0,"501,1","127,4",0,0,100,0,"1676,1",0,0,0,350,0,0
13-02-2019,11 - 12,0,"526,2",0,"986,8",150,0,0,"307,1",0,"102,8",0,397,"105,6",0,0,100,0,"1469,4",0,0,0,350,0,0
13-02-2019,12 - 13,0,"656,7",0,"1117,3",150,0,0,"101,9",0,"581,7",0,"236,5","50,5",0,0,100,0,"1170,1",0,0,0,350,0,0
13-02-2019,13 - 14,0,"637,7",0,"1093,8",150,0,0,"131,2",0,517,0,"256,5","64,6",0,0,100,0,"1195,2",0,0,0,350,0,0
13-02-2019,14 - 15,0,"495,2",0,"1128,5",150,0,0,"179,7",0,"304,8",0,"310,2","69,6",0,0,100,0,"1303,3",0,0,0,350,0,0
13-02-2019,15 - 16,0,"495,9",0,683,150,0,0,"363,2",102,0,0,"464,8","123,4",0,0,100,0,1668,0,0,0,350,0,0
13-02-2019,16 - 17,0,"683,9","3,3",0,150,0,0,"331,7",702,0,0,"471,3",104,0,0,100,0,"2271,5",0,0,0,350,0,0
13-02-2019,17 - 18,0,"1662,2","1125,6",0,150,0,0,"377,2",702,0,0,"554,1","117,9",0,0,100,0,"2548,3",0,0,0,350,0,0
13-02-2019,18 - 19,0,"1455,3","1045,3",0,150,0,0,"382,9",702,0,0,"631,3","115,4",0,0,100,0,"2663,3",0,0,0,350,619,0
13-02-2019,19 - 20,0,"1004,3","521,1",0,150,0,0,"394,2",702,0,0,"673,4","120,7",0,0,100,0,2555,0,0,0,350,723,0
13-02-2019,20 - 21,0,"210,6",0,"228,3",150,0,0,"128,1","204,1",0,0,"850,1","192,8",0,0,100,0,"2547,6",0,0,100,0,619,0
13-02-2019,21 - 22,0,"354,1",0,"740,2","25,2",0,0,0,0,0,0,"744,9",0,0,0,50,0,"1804,8",0,0,100,0,0,0
13-02-2019,22 - 23,0,"591,2",0,"691,3",0,0,0,0,0,102,0,"524,2","69,5",0,0,0,0,"1420,2",0,0,0,0,0,"380,8"
13-02-2019,23 - 00,0,"1085,7",0,1163,0,250,"680,4",0,0,702,0,0,0,"168,2",50,0,0,275,0,0,100,0,0,"720,2"
14-02-2019,00 - 01,0,"308,8",0,1048,0,250,"430,9",0,0,702,"22,5",0,0,"85,3",50,0,0,"845,4",0,0,100,0,0,0
14-02-2019,01 - 02,0,"375,7",0,942,0,250,"454,3",0,0,702,"61,6",0,0,"136,8",50,0,0,"748,3",0,0,100,0,0,0
14-02-2019,02 - 03,0,"395,4",0,947,0,250,"475,6",0,0,702,"94,9",0,0,"97,1",50,0,0,661,0,0,100,0,0,0
14-02-2019,03 - 04,0,"392,1",0,937,0,"249,9","452,5",0,0,702,"117,7",0,0,"36,7",50,0,0,"664,7",0,0,100,0,0,0
14-02-2019,04 - 05,0,352,0,984,0,0,"170,1",0,0,"589,8",0,0,"82,4",0,50,0,0,"683,4",0,0,"99,9",0,0,0
14-02-2019,05 - 06,0,"425,8",0,"216,6","124,8",0,0,0,"10,2",0,0,"96,9","456,4",0,0,0,0,1462,0,0,100,0,0,0
14-02-2019,06 - 07,0,"795,3","116,9",0,150,0,0,600,"610,2",0,0,"328,9",354,0,0,50,0,"1933,3",0,0,0,300,0,0
14-02-2019,07 - 08,0,"1740,1",1327,0,150,0,0,"550,5",702,0,0,"578,9",0,0,0,100,0,"2754,3",0,0,0,300,0,0
14-02-2019,08 - 09,0,2019,"1592,2",0,150,0,0,"307,4",702,0,0,"456,1",0,0,0,100,0,"2808,9",0,0,0,300,0,0
14-02-2019,09 - 10,0,"1941,6","1570,4",0,150,0,0,"230,6",702,0,0,"361,5",0,0,0,100,0,"2759,3",0,0,0,300,0,0
14-02-2019,10 - 11,0,"1772,3","1486,9",0,150,0,0,"166,6",702,0,0,"302,8",0,0,0,100,0,"2717,5",0,0,0,300,0,0
14-02-2019,11 - 12,0,"883,8","33,1",0,150,0,0,131,702,0,0,"249,6",0,0,0,100,0,"2048,9",0,0,0,300,0,0
14-02-2019,12 - 13,0,"415,7",0,"1188,7",150,0,0,"246,2",102,0,0,"362,5",0,0,0,100,0,"1246,9",0,0,0,300,0,0
14-02-2019,13 - 14,0,"633,5",0,"930,2",150,0,0,"254,7",0,147,0,"344,8",0,0,0,100,0,"1225,4",0,0,0,300,0,0
14-02-2019,14 - 15,0,"585,4",0,577,150,0,0,"239,1","149,6",0,0,"279,6",0,0,0,100,0,"1560,3",0,0,0,300,0,0
14-02-2019,15 - 16,0,"737,6",0,"16,9",150,0,0,"225,9",702,0,0,"278,9",0,0,0,100,0,1968,0,0,0,300,0,0
14-02-2019,16 - 17,0,"1077,6","598,6",0,150,0,0,"246,9",702,0,0,245,0,0,0,100,0,"2321,9",0,0,0,300,0,0
14-02-2019,17 - 18,0,1316,"1090,9",0,150,0,0,"301,3",702,0,0,"280,1",0,0,0,100,0,"2615,9",0,0,0,300,0,0
14-02-2019,18 - 19,0,"1248,7","964,9",0,150,0,0,"325,3",702,0,0,"290,2",0,0,0,100,0,"2539,1",0,0,0,300,0,0
14-02-2019,19 - 20,0,"763,1","21,1",0,150,0,0,"326,6",702,0,0,"283,6",0,0,0,100,0,"2037,9",0,0,0,300,0,0
14-02-2019,20 - 21,"35,8",0,0,"1163,2",150,0,0,"183,9","682,3",0,0,"470,5",0,0,0,100,0,"1544,7",300,0,100,0,0,0
14-02-2019,21 - 22,0,0,0,"1282,1",75,0,0,0,"283,2",0,0,"308,5",0,0,0,50,0,"1289,4","142,3",0,100,0,0,0
14-02-2019,22 - 23,0,"54,8",0,"1149,5",0,0,0,0,"1,8",0,0,"191,3",0,"133,9",0,0,0,"1161,6",0,0,"0,1",0,0,0
14-02-2019,23 - 00,0,130,0,1436,0,0,"191,4",0,0,"598,2",0,"40,7",0,"197,3",50,0,0,"581,3","0,1",0,100,0,0,0
15-02-2019,00 - 01,"361,4",0,0,1203,0,0,"67,5",0,"1,8",0,0,"86,3",0,"231,4",50,0,0,"1095,6",300,0,200,0,0,0
15-02-2019,01 - 02,"169,2",0,0,1210,0,0,"201,1",0,0,"355,8",0,0,0,"440,4",50,0,0,"833,7",300,0,200,0,0,0
15-02-2019,02 - 03,0,0,0,1141,0,"34,2","225,7",0,0,702,0,0,0,409,50,0,0,720,"138,1",0,200,0,0,0
15-02-2019,03 - 04,0,0,0,1145,0,"167,3",280,0,0,702,0,0,0,"285,5",50,0,0,"725,8","145,9",0,200,0,0,0
15-02-2019,04 - 05,0,0,0,1237,0,"159,3","317,2",0,0,498,0,0,0,"196,3",50,0,0,"677,8","234,8",0,200,0,0,0
15-02-2019,05 - 06,0,0,0,"371,9",0,0,0,0,102,0,0,"260,8",0,"0,1",0,0,0,"1524,6","200,8",0,"177,7",0,0,0
15-02-2019,06 - 07,0,0,0,"315,6",150,0,0,"15,1",702,0,0,"313,7",0,0,0,50,0,1992,"159,4",0,200,0,0,0
15-02-2019,07 - 08,0,"373,9","247,4",0,0,0,0,0,702,0,0,"557,6",0,"121,3",0,100,0,"2701,4",0,0,200,0,0,0
15-02-2019,08 - 09,0,"485,8","447,7",0,0,0,0,0,702,0,0,689,0,"189,4",0,150,0,"2823,4",0,0,200,0,0,0
15-02-2019,09 - 10,0,"525,1","510,9",0,0,0,0,0,702,0,0,"648,3",0,"105,5",0,150,0,"2835,6",0,0,200,0,0,0
15-02-2019,10 - 11,0,"595,7","547,3",0,0,0,0,0,702,0,0,"617,2",0,"35,7",0,150,0,"2758,4",0,0,200,0,0,0
15-02-2019,11 - 12,0,"160,1",0,"456,6","0,1",0,0,0,"242,8",0,0,"535,2",0,"132,3",0,150,0,"2061,1",0,0,0,0,0,0
15-02-2019,12 - 13,0,"258,5",0,"701,5",0,0,244,0,0,0,0,"413,1",0,"457,8",0,150,0,"1617,9",0,0,"0,1",0,0,0
15-02-2019,13 - 14,0,"429,5",0,"638,5",0,0,"356,3",0,0,"313,5",0,"289,2",0,"433,8",0,150,0,"1460,6",0,0,"0,1",0,0,0
15-02-2019,14 - 15,0,"196,8",0,"709,4",0,0,308,0,0,"45,2",0,"316,5",0,"430,4",0,150,0,"1582,1",0,0,0,0,0,0
15-02-2019,15 - 16,0,240,0,"341,6",0,0,0,0,"226,6",0,0,"514,9",0,248,0,150,0,"1888,9",0,0,0,0,0,0
15-02-2019,16 - 17,0,171,"32,6",0,150,0,0,108,702,0,0,"468,9",0,0,0,150,0,"2393,4",0,0,0,0,0,0
15-02-2019,17 - 18,0,"381,5","253,8",0,150,0,0,"279,1",702,0,0,"619,2",0,0,0,150,0,"2485,3",0,0,0,0,0,0
15-02-2019,18 - 19,0,"396,5",230,0,150,0,0,"303,9",702,0,0,"631,4",0,0,0,150,0,"2477,9",0,0,0,0,0,0
15-02-2019,19 - 20,0,0,0,0,"144,1",0,0,0,643,0,0,"488,9",0,0,0,150,0,"2541,5",0,0,"181,9",0,0,0
15-02-2019,20 - 21,0,106,0,"622,8",0,0,0,0,43,0,0,374,0,"118,9",0,100,0,"1737,3",0,0,0,0,0,0
15-02-2019,21 - 22,0,0,0,1203,0,0,"254,1",0,0,0,0,"251,5",0,"308,7",0,50,0,1271,"217,8",0,"167,4",0,0,0
15-02-2019,22 - 23,0,0,0,1161,0,"20,6","208,2",0,0,102,0,0,0,"0,1",0,0,0,1167,"208,5",0,"33,7",0,0,0
15-02-2019,23 - 00,0,"98,9",0,1167,0,250,"280,3",0,0,702,0,0,0,"320,7",50,0,0,"1073,2",0,0,200,0,0,0
16-02-2019,00 - 01,0,183,0,850,0,250,"362,4",0,0,702,200,0,0,"465,6",100,0,0,"1321,6",0,0,200,0,0,0
16-02-2019,01 - 02,0,"180,2",0,822,0,250,"447,3",0,0,702,200,0,0,"578,8",100,0,0,"1222,4",0,0,200,0,0,0
16-02-2019,02 - 03,0,"194,9",0,754,0,250,"416,3",0,0,702,200,0,0,"552,7",100,0,0,"1217,2",0,0,200,0,0,0
16-02-2019,03 - 04,0,"195,7",0,759,0,250,"402,4",0,0,702,200,0,0,"521,6",100,0,0,"1199,1",0,0,200,0,0,0
16-02-2019,04 - 05,0,"179,5",0,767,0,250,"466,3",0,0,702,200,0,0,"500,2",50,0,0,"1171,4",0,0,200,0,0,0
16-02-2019,05 - 06,0,"140,5",0,834,0,250,"602,8",0,0,702,200,0,0,"491,8",0,0,0,1164,0,0,200,0,0,0
16-02-2019,06 - 07,0,"84,6",0,906,0,250,"659,9",0,0,702,"197,8",0,0,427,0,50,0,"1266,9",0,0,200,0,0,0
16-02-2019,07 - 08,0,0,0,1170,0,250,"455,1",0,0,702,"21,2",0,0,"297,3",0,100,0,"1167,9","82,4",0,200,0,0,0
16-02-2019,08 - 09,0,0,0,1346,0,250,"457,1",0,0,702,0,0,0,"219,1",0,100,0,"1221,1",143,0,200,0,0,0
16-02-2019,09 - 10,0,0,0,1481,0,250,"560,4",0,0,702,0,0,0,"262,5",0,100,0,1230,"195,5",0,200,0,0,0
16-02-2019,10 - 11,0,0,0,1485,0,250,"625,8",0,0,702,0,0,0,"253,1",0,100,0,"1334,9","180,1",0,200,0,0,0
16-02-2019,11 - 12,0,0,0,1584,0,250,"652,7",0,0,702,0,0,0,"299,8",0,100,0,"1229,6","208,8",0,200,0,0,0
16-02-2019,12 - 13,0,0,0,1028,0,250,"861,8",0,0,702,0,0,0,"585,5",0,100,0,"1682,9","4,6",0,200,0,0,0
16-02-2019,13 - 14,0,0,0,969,0,250,"897,5",0,0,702,"11,7",0,0,600,0,100,0,"1653,7",12,0,200,0,0,0
16-02-2019,14 - 15,0,"2,6",0,912,0,250,"901,4",0,0,702,"10,9",0,0,600,0,100,0,"1643,8",0,0,200,0,0,0
16-02-2019,15 - 16,0,"8,4",0,929,0,250,"781,3",0,0,702,0,0,0,"567,1",0,100,0,1644,0,0,200,0,0,0
16-02-2019,16 - 17,0,23,0,1007,0,250,"714,6",0,0,702,0,0,0,"111,7",0,100,0,"1644,7",0,0,200,0,0,0
16-02-2019,17 - 18,0,"0,8",0,"915,8",0,0,0,0,0,102,0,"498,9",0,"30,2",0,100,0,"1861,7",0,0,0,"0,1",0,0
16-02-2019,18 - 19,0,0,0,972,0,0,0,0,0,0,0,"615,5",0,"55,2",0,100,0,"1882,9",85,0,"92,4",0,0,0
16-02-2019,19 - 20,"0,1",0,0,948,0,0,"138,8",0,0,"326,9",0,"634,5",0,"256,7",0,100,0,"1801,9","99,5",0,200,0,0,0
16-02-2019,20 - 21,0,"97,4",0,764,0,0,"400,3",0,0,702,0,"386,1",0,444,0,100,0,"1752,6",0,0,200,0,0,0
16-02-2019,21 - 22,0,"146,2",0,699,0,250,"761,5",0,0,702,"0,1",0,0,"204,5",0,50,0,"1748,3",0,0,200,0,0,0
16-02-2019,22 - 23,0,"8,3",0,661,0,250,"856,2",0,0,702,0,0,0,"391,7",0,0,0,"1806,8",0,0,200,0,0,0
16-02-2019,23 - 00,0,"87,8",0,610,0,250,"715,2",0,0,702,0,0,0,"293,5",50,0,0,"1709,6",0,0,200,0,0,0
17-02-2019,00 - 01,0,0,0,1326,0,250,1000,0,0,702,"45,9",0,0,600,50,0,0,"915,5","113,9",0,200,0,0,0
17-02-2019,01 - 02,0,0,0,1276,0,250,1000,0,0,702,63,0,0,600,50,0,0,"874,1","93,9",0,200,0,0,0
17-02-2019,02 - 03,0,0,0,1242,0,250,1000,0,0,702,"48,4",0,0,600,50,0,0,918,"61,7",0,200,0,0,0
17-02-2019,03 - 04,0,0,0,1265,0,250,1000,0,0,702,"41,9",0,0,600,50,0,0,"884,9","64,1",0,200,0,0,0
17-02-2019,04 - 05,0,0,0,1294,0,250,1000,0,0,702,"25,4",0,0,600,50,0,0,"872,5","67,6",0,200,0,0,0
17-02-2019,05 - 06,0,0,0,1358,0,250,1000,0,0,702,0,"4,8",0,600,0,0,0,"800,7","95,4",0,200,0,0,0
17-02-2019,06 - 07,0,0,0,1428,0,250,1000,0,0,702,"23,6",0,0,600,0,50,0,"813,8","78,6",0,200,0,0,0
17-02-2019,07 - 08,0,0,0,1446,0,250,"907,3",0,0,702,0,0,0,"317,9",0,100,0,"891,8","101,8",0,200,0,0,0
17-02-2019,08 - 09,0,0,0,"1535,9",0,0,629,0,0,702,0,"209,5",0,554,0,150,0,802,"126,3",0,"193,5",0,0,0
17-02-2019,09 - 10,0,0,0,"1378,2",0,0,"343,6",0,0,702,0,"322,8",0,"480,9",0,150,0,"1084,9","11,1",0,0,0,0,0
17-02-2019,10 - 11,0,"133,4",0,"1128,9",0,0,"317,8",0,0,702,0,"355,8",0,"322,8",0,150,0,"1302,5",0,0,0,0,0,0
17-02-2019,11 - 12,0,"246,9",0,"926,1",0,0,"329,3",0,0,702,0,"283,7",0,"208,7",0,150,0,"1396,5",0,0,0,0,0,0
17-02-2019,12 - 13,0,"284,8",0,"871,6",0,0,"400,5",0,0,702,0,"185,1",0,"148,5",0,150,0,1379,0,0,0,"0,1",0,0
17-02-2019,13 - 14,0,"365,6",0,"727,8",0,0,"410,3",0,0,702,0,"127,8",0,"81,9",0,150,0,"1415,1",0,0,0,0,0,0
17-02-2019,14 - 15,0,"398,1",0,"715,6",0,0,"461,2",0,0,702,0,79,0,"64,5",0,150,0,"1386,6",0,0,0,0,0,0
17-02-2019,15 - 16,0,"392,6",0,"773,9",0,"33,2","503,3",0,0,702,0,0,0,"16,2",0,150,0,"1354,7","0,1",0,"0,1",0,0,0
17-02-2019,16 - 17,0,664,0,"319,5",0,0,"260,1",0,0,"311,8",0,"197,6",0,0,0,150,0,"1601,1",0,0,0,0,0,0
17-02-2019,17 - 18,0,"967,6","612,8",0,150,0,0,"251,4",0,0,0,"524,2","315,5",0,0,150,0,"2324,9",0,0,0,0,0,0
17-02-2019,18 - 19,0,"1559,1","1521,4",0,150,0,0,599,"231,8",0,0,"766,5","391,9",0,0,150,0,"2678,4",0,"0,1",0,"0,1",0,0
17-02-2019,19 - 20,0,"982,5","885,1",0,150,0,0,600,"534,1",0,0,"704,6","431,5",0,0,100,0,"2616,6",0,0,0,0,0,0
17-02-2019,20 - 21,0,"732,7","232,3",0,150,0,0,"206,5",0,0,0,"428,8","281,7",0,0,100,0,"2159,1",0,0,0,0,0,0
17-02-2019,21 - 22,0,"448,1",0,"751,2",0,0,"236,5",0,0,"484,5",0,"123,1",0,67,0,50,0,1465,0,0,0,0,0,0
17-02-2019,22 - 23,0,"397,1",0,"749,4",0,"50,2","273,6",0,0,702,0,0,0,0,0,0,0,"1365,9",0,"0,1",0,0,0,0
17-02-2019,23 - 00,0,"250,2",0,"1160,9",0,250,"183,4",0,0,702,"31,3",0,0,0,50,0,0,"1010,9",0,0,0,0,0,0
18-02-2019,00 - 01,0,"305,5",0,1165,0,250,"587,4",0,0,702,0,0,0,"307,5",100,0,0,"848,5",0,0,200,0,0,0
18-02-2019,01 - 02,0,301,0,1117,0,250,"627,8",0,0,702,0,0,0,"360,1",100,0,0,"784,4",0,0,200,0,0,0
18-02-2019,02 - 03,0,"280,3",0,1089,0,250,"645,5",0,0,702,0,0,0,"340,3",100,0,0,"760,8",0,0,200,0,0,0
18-02-2019,03 - 04,0,"243,8",0,1143,0,"249,9",709,0,0,702,0,0,0,"341,3",100,0,0,733,0,0,200,0,0,0
18-02-2019,04 - 05,0,"263,9",0,1173,0,250,"717,3",0,0,702,0,0,0,"279,3",50,0,0,625,0,0,200,0,0,0
18-02-2019,05 - 06,0,"689,8",0,"120,6",0,0,"299,4",0,0,102,0,0,"67,3",0,0,0,0,"1303,2",0,0,0,0,0,0
18-02-2019,06 - 07,0,"727,2","493,6",0,150,0,0,"286,6",498,0,0,"525,6","218,4",0,0,50,0,"2269,9",0,0,0,0,0,0
18-02-2019,07 - 08,0,"897,9","759,1",0,150,0,0,"258,4",702,0,0,"893,9","1,2",0,0,100,0,"2947,3",0,0,200,0,0,0
18-02-2019,08 - 09,0,"1097,2","956,3",0,"149,9",0,0,"214,8",702,0,0,"928,8",0,0,0,100,0,"3016,5",0,0,200,0,0,0
18-02-2019,09 - 10,0,"1071,2",849,0,150,0,0,"289,8",702,0,0,879,"31,7",0,0,100,0,"2872,1",0,0,"70,4",0,0,0
18-02-2019,10 - 11,0,"932,2","687,8",0,150,0,0,"338,4",702,0,0,846,"50,7",0,0,100,0,"2770,6",0,0,0,0,0,0
18-02-2019,11 - 12,0,"323,7",0,"215,2",0,0,0,0,"408,9",0,0,"666,9",0,0,0,100,0,"2391,5",0,0,133,0,0,0
18-02-2019,12 - 13,0,"497,3",0,665,0,0,"207,6",0,0,0,0,"421,3",0,"323,4",0,100,0,"1772,6",0,0,0,0,0,0
18-02-2019,13 - 14,0,"610,1",0,"509,5",0,0,"268,7",0,0,"119,5",0,"329,6",0,"383,3",0,100,0,"1696,7",0,0,0,0,0,0
18-02-2019,14 - 15,0,"449,9",0,"119,8",0,0,0,0,"260,5",0,0,"481,8",0,0,0,100,0,"2202,9",0,0,"52,1",0,0,0
18-02-2019,15 - 16,0,"428,1","154,3",0,150,0,0,"318,9",702,0,0,"670,1",0,0,0,100,0,"2491,8",0,0,"0,1",0,0,0
18-02-2019,16 - 17,0,"579,4","416,9",0,150,0,0,"420,9",702,0,0,"765,2","57,3",0,0,100,0,2661,0,0,"2,5",0,0,0
18-02-2019,17 - 18,0,"908,9","953,4",0,150,0,0,"324,3",702,0,0,"858,7","32,4",0,0,100,0,"2966,6",0,"0,2","195,4",0,0,0
18-02-2019,18 - 19,0,"796,6",838,0,150,0,0,"309,9",702,0,0,"859,9","23,6",0,0,100,0,"2956,8",0,0,200,0,0,0
18-02-2019,19 - 20,0,"293,1",0,0,150,0,0,"97,9",702,0,0,"650,2",0,0,0,100,0,"2535,8",0,0,"107,8",0,0,0
18-02-2019,20 - 21,0,"243,3",0,"381,6",0,0,0,0,"254,2",0,0,"598,6",0,"26,9",0,100,0,"2162,9",0,0,0,0,0,0
18-02-2019,21 - 22,0,"350,8",0,766,0,0,"457,2",0,0,102,0,"275,3",0,"226,7",0,50,0,"1637,3",0,0,0,0,0,0
18-02-2019,22 - 23,0,"481,8",0,665,0,250,"999,9",0,0,702,0,"4,6",0,"222,1",0,0,0,"1456,7",0,0,200,0,0,0
18-02-2019,23 - 00,0,"399,5",0,606,0,250,1000,0,0,702,0,"74,8",0,600,50,0,0,"1372,4",0,0,200,0,0,0
19-02-2019,00 - 01,0,"75,4",0,1104,0,150,700,0,0,702,0,"17,1",0,250,50,0,0,"1086,3",0,0,200,0,0,0
19-02-2019,01 - 02,0,"93,5",0,1150,0,150,700,0,0,702,0,"21,4",0,250,50,0,0,"916,5",0,0,200,0,0,0
19-02-2019,02 - 03,0,49,0,1164,0,150,700,0,0,702,0,"17,2",0,250,50,0,0,"898,3",0,0,200,0,0,0
19-02-2019,03 - 04,0,0,0,1235,0,150,700,0,0,702,0,0,0,250,50,0,0,"880,5","9,2",0,200,0,0,0
19-02-2019,04 - 05,0,"16,1",0,1288,0,150,700,0,0,702,"8,1",0,0,250,50,0,0,"806,6",0,0,200,0,0,0
19-02-2019,05 - 06,0,"110,6",0,1079,0,150,"549,3",0,0,702,100,0,0,"106,3",0,0,0,"951,8",0,0,0,0,0,0
19-02-2019,06 - 07,0,"475,8",0,"67,5","31,6",0,0,0,0,102,0,"580,9",0,0,0,50,0,"2025,3",0,0,200,0,0,0
19-02-2019,07 - 08,0,"985,6","414,7",0,150,0,0,"366,4",5,0,0,"748,2","179,1",0,0,100,0,"2539,9",0,0,0,0,0,0
19-02-2019,08 - 09,0,"934,5","240,5",0,150,0,0,214,0,0,0,"751,1","88,7",0,0,150,0,"2487,5",0,0,0,"0,1",0,0
19-02-2019,09 - 10,0,"745,3",0,"452,2",0,0,"118,1",0,0,"308,1",0,"612,7",0,"51,4",0,150,0,"1962,1",0,0,0,0,0,0
19-02-2019,10 - 11,0,772,0,"583,4",0,0,"362,7",0,0,702,0,471,0,"84,3",0,150,0,"1742,4",0,0,0,0,0,0
19-02-2019,11 - 12,0,"831,7",0,"695,6",0,0,"480,7",0,0,702,0,"326,8",0,"32,5",0,150,0,"1541,3",0,0,0,0,0,0
19-02-2019,12 - 13,0,"870,3",0,"658,2",0,0,"514,5",0,0,702,0,"277,3",0,0,0,150,0,"1428,3",0,0,0,0,0,0
19-02-2019,13 - 14,0,898,0,"524,8",0,0,"512,3",0,0,702,0,"254,2",0,0,0,150,0,"1442,6",0,0,0,0,0,0
19-02-2019,14 - 15,0,937,0,"364,8",0,0,"445,1",0,0,702,0,"284,4",0,0,0,150,0,"1499,5",0,0,0,0,0,0
19-02-2019,15 - 16,0,"983,2",0,"311,8",0,0,"476,7",0,0,702,0,"267,2",0,0,0,150,0,"1516,5",0,0,0,0,0,0
19-02-2019,16 - 17,0,1177,0,0,0,0,"335,3",0,0,702,0,"346,1",0,65,0,150,0,"1681,8",0,0,0,"56,2",0,0
19-02-2019,17 - 18,0,1093,"323,4",0,150,0,0,"124,2",0,102,0,601,"35,7",0,0,150,0,"2221,3",0,0,0,0,0,0
19-02-2019,18 - 19,0,"886,8","116,7",0,150,0,0,197,0,0,0,"631,1","50,9",0,0,150,0,"2273,5",0,0,"0,1",0,0,0
19-02-2019,19 - 20,0,"497,6",0,"538,5",0,0,"13,1",0,0,"175,5",0,"553,2",0,"60,4",0,100,0,"1969,5",0,0,0,0,0,0
19-02-2019,20 - 21,0,"136,9",0,"974,2",0,0,"220,7",0,0,"309,4",0,"430,7",0,"83,1",0,100,0,"1798,2",0,0,0,"0,1",0,0
19-02-2019,21 - 22,0,"331,7",0,933,0,150,700,0,0,702,0,"262,1",0,250,0,50,0,"1688,7",0,0,200,0,0,0
19-02-2019,22 - 23,0,"410,1",0,761,0,150,700,0,0,702,0,"199,4",0,250,0,0,0,"1556,3",0,0,200,0,0,0
19-02-2019,23 - 00,0,"395,4",0,697,0,150,700,0,0,702,0,"177,5",0,250,50,0,0,"1411,1",0,0,200,0,0,0
20-02-2019,00 - 01,0,"136,6",0,1095,0,150,700,0,0,702,"62,9",0,0,250,50,0,0,"1166,8",0,0,200,0,0,0
20-02-2019,01 - 02,0,"52,6",0,1084,0,150,700,0,0,702,"59,2",0,0,250,50,0,0,"1116,5",0,0,200,0,0,0
20-02-2019,02 - 03,0,0,0,1153,0,150,700,0,0,702,"44,5",0,0,250,50,0,0,"1034,4",72,0,200,0,0,0
20-02-2019,03 - 04,0,0,0,1143,0,150,700,0,0,702,"16,6",0,0,250,50,0,0,"1060,5","54,8",0,200,0,0,0
20-02-2019,04 - 05,0,0,0,1332,0,150,700,0,0,702,0,"3,2",0,250,50,0,0,"907,1","140,4",0,200,0,0,0
20-02-2019,05 - 06,0,0,0,1664,0,150,700,0,0,"664,3",0,"94,5",0,"246,2",0,0,0,"755,3","287,6",0,200,0,0,0
20-02-2019,06 - 07,0,"205,4",0,"1119,8",0,0,0,0,0,"64,3",0,"568,8",0,"133,3",0,50,0,"1529,1",0,0,0,0,0,0
20-02-2019,07 - 08,0,17,0,"834,5","100,5",0,0,0,"535,7",0,0,"818,1",0,0,0,100,0,"2510,3",0,0,200,0,0,0
20-02-2019,08 - 09,0,"305,4",0,"180,3","17,8",0,0,0,702,0,0,"923,1",0,0,0,150,0,"2900,3",0,0,200,0,0,0
20-02-2019,09 - 10,0,"206,5",0,346,"93,7",0,0,0,702,0,0,"928,5",0,0,0,150,0,"2774,3",0,0,200,0,0,0
20-02-2019,10 - 11,0,"202,5",0,"304,6",150,0,0,40,702,0,0,"939,5",0,0,0,150,0,"2691,4",0,0,200,0,0,0
20-02-2019,11 - 12,0,0,0,"1106,8",0,0,0,0,702,0,0,"740,3",0,"7,9",0,150,0,"1974,9","97,2",0,"0,1",0,0,0
20-02-2019,12 - 13,0,"41,8",0,"1271,2",0,0,"123,3",0,"255,4",0,0,"689,1",0,250,0,150,0,"1612,1",0,0,0,0,0,0
20-02-2019,13 - 14,0,0,0,1179,0,0,0,0,702,0,0,"711,1",0,"141,2",0,150,0,"1665,8","185,8",0,0,"0,1",0,0
20-02-2019,14 - 15,0,"217,5",0,"296,4",150,0,0,12,702,0,0,"781,3",0,0,0,150,0,"2309,4",0,0,200,0,0,0
20-02-2019,15 - 16,0,"330,6",0,"17,1",150,0,0,"226,5",702,0,0,"933,1","11,8",0,0,150,0,"2497,2",0,0,200,0,0,0
20-02-2019,16 - 17,0,"727,2","435,7",0,150,0,0,"500,9",702,0,0,"940,5","138,5",0,0,150,0,2651,0,0,0,0,0,0
20-02-2019,17 - 18,0,"1542,3","1430,2",0,150,0,0,600,702,0,0,"971,7","188,6",0,0,150,0,"2963,2","0,1",0,"0,1",0,0,0
