Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3
12-02-2017,18 - 19,0,"1655,7","313,2",0,200,0,0,600,"358,8",0,0,750,500,0,0,50,0,3100,400,0,0,"105,5"
12-02-2017,19 - 20,0,"1407,8",0,22,200,0,0,600,"168,7",0,0,750,500,0,0,0,0,3100,400,0,0,"59,6"
12-02-2017,20 - 21,0,"1090,1",0,"265,5",200,0,0,"439,7",0,0,0,750,500,0,0,0,0,3100,"393,2",0,100,0
12-02-2017,21 - 22,0,"852,9",0,"429,9",200,0,0,"306,6",0,0,0,750,500,0,0,0,0,3100,"18,2",0,100,0
12-02-2017,22 - 23,0,"512,1",0,"588,3",200,0,0,"395,5",0,0,0,750,600,0,0,0,0,3100,"88,2",0,100,0
12-02-2017,23 - 00,0,407,0,"1539,1",200,0,0,"245,9",0,0,0,750,600,0,0,50,0,"2022,3",0,0,100,0
13-02-2017,00 - 01,0,"884,3",0,1514,200,0,"19,3",0,0,600,0,750,600,0,0,50,0,"1262,5",0,0,100,0
13-02-2017,01 - 02,0,"1010,8",0,1510,200,0,0,"118,9",0,1200,0,750,600,0,0,50,0,"1065,1",0,0,100,0
13-02-2017,02 - 03,0,"950,8",0,1462,200,0,0,"236,2",0,"1295,1",0,750,600,0,0,50,0,"1135,4",0,0,100,0
13-02-2017,03 - 04,0,"812,1",0,1549,200,0,0,"221,9",0,"897,6",0,750,600,0,0,50,0,"1170,1",0,0,100,0
13-02-2017,04 - 05,0,"549,6",0,1704,200,0,0,"287,1",0,"297,6",0,750,600,0,0,50,0,"1296,4",0,0,100,0
13-02-2017,05 - 06,0,496,0,"286,8",200,0,0,"294,2","302,4",0,0,750,600,0,0,100,0,"2880,2",0,0,100,0
13-02-2017,06 - 07,0,"909,3",0,"73,5",200,0,0,"469,6","902,4",0,0,750,600,0,0,150,0,3100,400,0,0,"34,1"
13-02-2017,07 - 08,0,"1744,9",360,0,200,0,0,"207,6","1502,4",0,0,750,500,0,0,200,0,3200,400,0,"83,3",0
13-02-2017,08 - 09,0,"1787,5",260,0,200,0,0,"114,9","1475,3",0,0,750,500,0,0,200,0,3200,400,0,"70,9",0
13-02-2017,09 - 10,0,"1718,7",260,0,200,0,0,"274,5","1528,6",0,0,750,500,0,0,200,0,3200,400,0,0,"84,9"
13-02-2017,10 - 11,0,"1612,5",260,0,200,0,0,"312,4",1532,0,0,750,500,0,0,200,0,3200,400,0,0,"126,4"
13-02-2017,11 - 12,0,"1278,6","51,2",0,200,0,0,"340,4","1117,5",0,0,750,500,0,0,200,0,3200,400,0,0,"147,1"
13-02-2017,12 - 13,0,"946,9",0,"132,4",200,0,0,"290,3","939,4",0,0,750,500,0,0,200,0,3200,400,0,0,"124,8"
13-02-2017,13 - 14,0,"898,3",0,"76,7",200,0,0,"388,6","939,9",0,0,750,500,0,0,200,0,3200,400,0,0,"115,1"
13-02-2017,14 - 15,0,"829,8",0,"62,4",200,0,0,"426,7","927,2",0,0,750,500,0,0,200,0,3200,400,0,0,"152,8"
13-02-2017,15 - 16,0,"740,3",0,"170,1",200,0,0,"333,3","816,9",0,0,750,500,0,0,200,0,3200,400,0,0,"55,9"
13-02-2017,16 - 17,0,"1011,9",0,"16,3",200,0,0,363,"1068,8",0,0,750,500,0,0,200,0,3200,400,0,0,"89,9"
13-02-2017,17 - 18,0,"1494,9","338,8",0,200,0,0,"398,1","1399,3",0,0,750,500,0,0,200,0,3200,400,0,0,"132,4"
13-02-2017,18 - 19,0,"1458,9","315,5",0,200,0,0,"321,2","1365,4",0,0,750,500,0,0,200,0,3200,400,0,0,"96,4"
13-02-2017,19 - 20,0,"870,7",0,"223,6",200,0,0,"348,5","936,1",0,0,750,500,0,0,200,0,3200,400,0,0,"118,3"
13-02-2017,20 - 21,0,"679,1",0,"355,3",200,0,0,"157,9","761,2",0,0,750,500,0,0,150,0,3200,"399,9",0,"23,2",0
13-02-2017,21 - 22,0,"578,6",0,"293,8",200,0,0,"79,2","633,5",0,0,750,500,0,0,150,0,3200,"332,3",0,100,0
13-02-2017,22 - 23,0,"222,5",0,"516,5",200,0,0,"43,9",77,0,0,750,600,0,0,100,0,3100,"88,9",0,100,0
13-02-2017,23 - 00,0,0,0,"1302,8",200,0,0,"44,7",0,0,0,750,600,0,0,100,0,2266,"92,8",0,100,0
14-02-2017,00 - 01,0,0,0,1601,200,0,56,0,0,"235,7",0,750,600,0,0,100,0,"1433,2","177,9",0,100,0
14-02-2017,01 - 02,0,0,0,1510,200,0,"50,8",0,0,"388,2",0,750,600,0,0,100,0,"1432,9","8,4",0,"99,9",0
14-02-2017,02 - 03,0,0,0,1506,200,0,"22,2",0,0,"542,3",0,750,600,0,0,100,0,"1372,3","110,7",0,100,0
14-02-2017,03 - 04,0,0,0,1586,200,0,"19,7",0,0,"417,8",0,750,600,0,0,100,0,1281,"221,8",0,100,0
14-02-2017,04 - 05,0,"125,5",0,"1049,8",200,0,0,"0,1","38,2",0,0,750,600,0,0,100,0,"1711,8",0,0,"97,3",0
14-02-2017,05 - 06,0,366,0,0,200,0,0,"100,7","638,2",0,0,750,600,0,0,100,0,2714,0,0,"29,8",0
14-02-2017,06 - 07,0,"1308,3",810,0,200,0,0,"521,1","1021,9",0,0,750,600,0,0,150,0,3100,"201,6",0,0,"226,7"
14-02-2017,07 - 08,0,"1341,1",410,0,200,0,0,"491,7",1532,0,0,750,500,0,0,200,0,3200,"328,2",0,0,250
14-02-2017,08 - 09,0,"1391,3",310,0,200,0,0,481,1532,0,0,750,500,0,0,200,0,3200,"379,3",0,0,250
14-02-2017,09 - 10,0,"1386,5",310,0,200,0,0,"430,1",1532,0,0,750,500,0,0,200,0,3200,"352,1",0,0,250
14-02-2017,10 - 11,0,"1392,7",410,0,200,0,0,"436,8","1494,8",0,0,750,500,0,0,200,0,3200,"312,4",0,0,250
14-02-2017,11 - 12,0,"1319,2",460,0,200,0,0,"378,8","1439,9",0,0,750,500,0,0,200,0,3200,"197,8",0,0,250
14-02-2017,12 - 13,0,"1324,6",560,0,200,0,0,"405,9","1217,7",0,0,750,500,0,0,200,0,3200,"205,1",0,0,250
14-02-2017,13 - 14,0,"1265,1",610,0,200,0,0,"510,7","1518,8",0,0,750,500,0,0,200,0,3200,"249,1",0,0,250
14-02-2017,14 - 15,0,"1208,7",610,0,200,0,0,"529,9","1515,3",0,0,750,500,0,0,200,0,3200,"250,1",0,0,250
14-02-2017,15 - 16,0,"1214,3",610,0,200,0,0,"517,8","1443,3",0,0,750,500,0,0,200,0,3200,"237,7",0,0,250
14-02-2017,16 - 17,0,1261,560,0,200,0,0,"567,7","1317,4",0,0,750,500,0,0,200,0,3200,"240,3",0,0,250
14-02-2017,17 - 18,0,"1366,3",560,0,200,0,0,564,1532,0,0,750,500,0,0,200,0,3200,"252,6",0,0,250
14-02-2017,18 - 19,0,"1495,2",660,0,200,0,0,"540,6",1532,0,0,750,500,0,0,200,0,3200,"339,4",0,0,250
14-02-2017,19 - 20,0,"1438,4",660,0,200,0,0,"529,5",1532,0,0,750,500,0,0,200,0,3200,280,0,0,250
14-02-2017,20 - 21,0,"1427,4",710,0,200,0,0,"500,5","1401,9",0,0,750,500,0,0,150,0,3200,"236,8",0,0,250
14-02-2017,21 - 22,0,"1349,3",810,0,200,0,0,600,"1326,9",0,0,750,500,0,0,150,0,3200,"242,6",0,0,250
14-02-2017,22 - 23,0,"1374,3",960,0,200,0,0,600,"771,5",0,0,750,600,0,0,100,0,3100,"329,5",0,0,"247,1"
14-02-2017,23 - 00,0,"799,7","667,7",0,200,0,0,"192,9","487,8",0,0,750,600,0,0,100,0,3100,"58,7",0,0,"0,1"
15-02-2017,00 - 01,0,"1040,8",1060,0,100,0,0,248,"894,5",0,0,600,0,0,0,150,0,3100,"225,9",0,0,"109,9"
15-02-2017,01 - 02,0,"805,9","947,1",0,100,0,0,"254,9",1065,0,0,600,0,0,0,150,0,3100,400,0,0,"29,7"
15-02-2017,02 - 03,0,"659,5","841,3",0,100,0,0,"385,9","1315,3",0,0,600,0,0,0,150,0,3100,400,0,0,"106,6"
15-02-2017,03 - 04,0,"592,1","755,8",0,100,0,0,"480,3","1451,7",0,0,600,0,0,0,150,0,3100,400,0,0,"165,2"
15-02-2017,04 - 05,0,"953,2",1060,0,100,0,0,600,1532,0,0,600,0,0,0,150,0,3100,400,0,0,"241,7"
15-02-2017,05 - 06,0,"970,5",910,0,100,0,0,600,1532,0,0,600,0,0,0,150,0,3100,"341,5",0,0,250
15-02-2017,06 - 07,0,"1414,4",810,0,100,0,0,600,1532,0,0,600,0,0,0,200,0,3100,370,0,0,250
15-02-2017,07 - 08,0,"1537,6",410,0,100,0,0,"548,4",1532,0,0,600,0,0,0,200,0,3200,"331,4",0,0,250
15-02-2017,08 - 09,0,1628,360,0,100,0,0,"459,3",1532,0,0,600,0,0,0,200,0,3200,"218,6",0,0,250
15-02-2017,09 - 10,0,"1536,1",360,0,100,0,0,"489,9",1532,0,0,600,0,0,0,200,0,"3199,9","204,4",0,0,250
15-02-2017,10 - 11,0,"1617,2",560,0,100,0,0,"481,7",1532,0,0,600,0,0,0,200,0,3200,"238,4",0,0,250
15-02-2017,11 - 12,0,"1466,6",560,0,100,0,0,"507,4",1532,0,0,600,0,0,0,200,0,3200,"194,6",0,0,250
15-02-2017,12 - 13,0,"1405,8",660,0,100,0,0,"516,3",1532,0,0,600,0,0,0,200,0,3200,"166,3",0,0,250
15-02-2017,13 - 14,0,"1365,7",760,0,100,0,0,"557,1",1532,0,0,600,0,0,0,200,0,3200,"135,9",0,0,250
15-02-2017,14 - 15,0,"1298,5",760,0,100,0,0,600,1532,0,0,600,0,0,0,200,0,3200,"102,4",0,0,250
15-02-2017,15 - 16,0,"1035,5",510,0,100,0,0,"565,4",1532,0,0,600,0,0,0,200,0,3200,"33,9",0,0,250
15-02-2017,16 - 17,0,"1130,6",510,0,100,0,0,"553,7",1532,0,0,600,0,0,0,200,0,3200,"44,7",0,0,250
15-02-2017,17 - 18,0,"1479,7",660,0,100,0,0,537,1532,0,0,600,0,0,0,200,0,3200,377,0,0,250
15-02-2017,18 - 19,0,"1537,4",660,0,100,0,0,"549,3",1532,0,0,600,0,0,0,200,0,3200,400,0,0,250
15-02-2017,19 - 20,0,"1465,8",660,0,100,0,0,"559,7",1532,0,0,600,0,0,0,200,0,3200,"367,6",0,0,250
15-02-2017,20 - 21,0,"1434,6",760,0,100,0,0,"551,1",1532,0,0,600,0,0,0,200,0,3200,"310,8",0,0,250
15-02-2017,21 - 22,0,"1388,6",860,0,100,0,0,"532,9",1532,0,0,600,0,0,0,200,0,3200,"328,4",0,0,250
15-02-2017,22 - 23,0,"1362,1",960,0,100,0,0,"447,3","1372,8",0,0,600,0,0,0,150,0,3100,"354,1",0,0,250
15-02-2017,23 - 00,0,"976,3","894,9",0,100,0,0,92,"772,8",0,0,600,0,0,0,150,0,3100,"167,5",0,"0,1",0
16-02-2017,00 - 01,0,"350,4",0,"227,3",200,0,0,"90,3","172,8",0,0,750,600,0,0,100,0,"2324,6",0,0,100,0
16-02-2017,01 - 02,0,"342,7",0,"150,8",200,0,0,"114,7",0,0,0,750,600,0,0,100,0,"2241,3",0,0,100,0
16-02-2017,02 - 03,0,"178,3",0,"318,2",200,0,0,"142,3",0,0,0,750,600,0,0,100,0,"2182,7",0,0,100,0
16-02-2017,03 - 04,0,0,0,308,200,0,0,"160,2",0,"70,2",0,750,600,0,0,100,0,2367,"27,5",0,100,0
16-02-2017,04 - 05,0,"567,4","246,6",0,200,0,0,"264,5",0,0,0,750,600,0,0,100,0,"2348,3",0,0,0,0
16-02-2017,05 - 06,0,559,"749,9",0,200,0,0,"331,8",0,0,0,750,600,0,0,100,0,"3081,6",0,0,0,0
16-02-2017,06 - 07,0,"1187,2",910,0,200,0,0,434,0,0,0,750,600,0,0,200,0,3100,182,0,0,"88,4"
16-02-2017,07 - 08,0,"1225,9",500,0,200,0,0,"508,4","538,1",0,0,750,500,0,0,200,0,3200,"203,8",0,0,250
16-02-2017,08 - 09,0,"1361,7",500,0,200,0,0,"394,6","356,1",0,0,750,500,0,0,200,0,3200,"0,1",0,0,"244,7"
16-02-2017,09 - 10,0,"1505,7",710,0,200,0,0,"358,9","106,5",0,0,750,500,0,0,200,0,3200,0,0,0,"219,7"
16-02-2017,10 - 11,0,"1415,7",710,0,200,0,0,228,0,0,0,750,500,0,0,200,0,3200,"37,5",0,0,83
16-02-2017,11 - 12,0,"1245,7","627,4",0,200,0,0,"162,9",0,0,0,750,500,0,0,200,0,3200,"57,8",0,0,0
16-02-2017,12 - 13,0,"1162,8","621,4",0,200,0,0,"183,6",0,0,0,750,500,0,0,200,0,3200,"42,7",0,0,0
16-02-2017,13 - 14,0,"1180,5","715,8",0,200,0,0,"223,9",0,0,0,750,500,0,0,200,0,3200,"53,9",0,0,0
16-02-2017,14 - 15,0,"1171,3","738,4",0,200,0,0,"207,2",0,0,0,750,500,0,0,200,0,3200,"28,5",0,"0,1",0
16-02-2017,15 - 16,0,1016,"545,8",0,200,0,0,"210,5",0,"7,8",0,750,500,0,0,200,0,"3161,9",0,0,0,0
16-02-2017,16 - 17,0,"1159,2","645,8",0,200,0,0,"226,8",0,0,0,750,500,0,0,200,0,3200,"31,8",0,0,0
16-02-2017,17 - 18,0,"1442,8",860,0,200,0,0,"493,2","377,9",0,0,750,500,0,0,200,0,3200,"177,1",0,0,250
16-02-2017,18 - 19,0,1433,860,0,200,0,0,"488,7","311,6",0,0,750,500,0,0,200,0,"3199,9","117,2",0,0,250
16-02-2017,19 - 20,0,"1285,3","785,7",0,200,0,0,"218,1","84,1",0,0,750,500,0,0,200,0,3200,"216,3",0,0,0
16-02-2017,20 - 21,0,"745,8",320,0,200,0,0,"194,6","21,7",0,0,750,500,0,0,200,0,"3188,7",0,0,0,0
16-02-2017,21 - 22,0,"693,7","266,4",0,200,0,0,"152,6","32,7",0,0,750,500,0,0,200,0,"3002,9",0,0,0,0
16-02-2017,22 - 23,0,"695,6","230,9",0,200,0,0,"130,8",0,"322,3",0,750,500,0,0,150,0,"2722,1",0,0,0,0
16-02-2017,23 - 00,0,"395,4",0,592,200,0,0,"89,4",0,"922,2",0,750,500,0,0,100,0,1949,0,0,100,0
17-02-2017,00 - 01,0,"598,7",0,1093,200,0,0,"127,5",0,"1522,2",0,800,600,0,0,50,0,"1317,2",0,0,100,0
17-02-2017,01 - 02,0,"572,6",0,1094,200,0,0,"96,8",0,1532,0,800,600,0,0,50,0,"1264,9",0,0,100,0
17-02-2017,02 - 03,0,"513,4",0,1124,200,0,0,"49,7",0,"1495,1",0,800,600,0,0,50,0,"1228,4",0,0,100,0
17-02-2017,03 - 04,0,"423,2",0,1144,200,0,0,"110,9",0,"1316,6",0,800,600,0,0,50,0,"1291,7",0,0,100,0
17-02-2017,04 - 05,0,"9,7",0,1449,200,0,0,"329,1",0,818,0,800,600,0,0,50,0,"1376,1",0,0,100,0
17-02-2017,05 - 06,0,"120,1",0,"539,5",200,0,0,"341,7",0,218,0,800,600,0,0,50,0,2403,0,0,100,0
17-02-2017,06 - 07,0,"489,5",0,0,200,0,0,"203,2",382,0,0,800,600,0,0,150,0,2993,0,"0,1","83,8",0
17-02-2017,07 - 08,0,"869,4",0,0,200,0,0,"210,3","930,3",0,0,800,500,0,0,150,0,3200,"52,3",0,0,0
17-02-2017,08 - 09,0,"1000,9",0,0,200,0,0,"32,4","1358,4",0,0,800,"493,7",0,0,150,0,3200,"1,2",0,100,0
17-02-2017,09 - 10,0,"999,4",0,0,200,0,0,"41,6",1318,0,0,800,"484,9",0,0,150,0,"3139,5",0,0,100,0
17-02-2017,10 - 11,0,"922,2",0,0,200,0,0,"45,4","1230,9",0,0,800,"490,2",0,0,150,0,"3126,3",0,0,100,0
17-02-2017,11 - 12,0,"813,4",0,"50,7",200,0,0,"67,4","877,8",0,0,800,"494,2",0,0,150,0,"3061,4",0,0,100,0
17-02-2017,12 - 13,0,"717,1",0,"41,9",200,0,0,"97,8","723,2",0,0,800,500,0,0,150,0,"3015,5",0,0,"99,9",0
17-02-2017,13 - 14,0,"593,1",0,0,200,0,0,"125,7","831,4",0,0,800,500,0,0,150,0,"3032,4",0,0,100,0
17-02-2017,14 - 15,0,"504,3",0,0,200,0,0,"137,5","802,6",0,0,800,500,0,0,150,0,"3039,8",0,0,100,0
17-02-2017,15 - 16,0,"345,3",0,0,200,0,0,"133,5","468,7",0,0,800,500,0,0,150,0,3200,0,0,"62,6",0
17-02-2017,16 - 17,0,"297,9",0,"99,3",200,0,0,"138,3","801,7",0,0,800,500,0,0,150,0,3200,"125,1",0,100,0
17-02-2017,17 - 18,0,"536,2","15,1",0,200,0,0,372,"1401,7",0,0,800,500,0,0,150,0,3200,400,0,0,"81,2"
17-02-2017,18 - 19,0,"688,9",125,0,200,0,0,"347,1",1532,0,0,800,500,0,0,150,0,3200,400,0,0,"60,7"
17-02-2017,19 - 20,0,"428,2",0,"57,3",200,0,0,"161,8",932,0,0,800,500,0,0,150,0,3200,"318,3",0,100,0
17-02-2017,20 - 21,0,"110,2",0,"439,8",200,0,0,"90,9",332,0,0,800,500,0,0,150,0,2996,0,0,"99,9",0
17-02-2017,21 - 22,0,"46,5",0,"749,1",200,0,0,"156,9","149,8",0,0,800,500,0,0,150,0,"2575,1",0,0,100,0
17-02-2017,22 - 23,0,0,0,"939,7",200,0,0,"253,8","153,7",0,0,800,500,0,0,100,0,"2244,9","301,6",0,100,0
17-02-2017,23 - 00,0,0,0,1371,200,0,0,"396,6",0,214,0,800,500,0,0,50,0,"1652,8",375,0,100,0
18-02-2017,00 - 01,0,0,0,1356,200,0,0,178,0,814,0,800,600,0,0,50,0,"1523,9","328,5",0,100,0
18-02-2017,01 - 02,0,0,0,1245,200,0,0,"209,8",0,"1100,5",0,800,600,0,0,50,0,"1512,4","88,7",0,100,0
18-02-2017,02 - 03,0,"197,2",0,1183,200,0,0,"225,9",0,"1102,2",0,800,600,0,0,50,0,"1320,2",0,0,100,0
18-02-2017,03 - 04,0,0,0,1196,200,0,0,"250,8",0,"1206,5",0,800,600,0,0,50,0,"1492,6","41,2",0,100,0
18-02-2017,04 - 05,0,0,0,1227,200,0,0,"268,2",0,"977,1",0,800,600,0,0,50,0,"1501,8","194,3",0,100,0
18-02-2017,05 - 06,"155,1",0,0,"1377,3",200,0,0,"248,6",0,"377,1",0,800,600,0,0,50,0,"1552,8",400,0,100,0
18-02-2017,06 - 07,"1,4",0,0,"1445,9",200,0,0,"132,6",0,0,0,800,600,0,0,100,0,"1458,7",400,0,100,0
18-02-2017,07 - 08,83,0,0,"1146,3",200,0,0,"125,1","143,3",0,0,800,550,0,0,100,0,"2076,4",400,0,100,0
18-02-2017,08 - 09,"1,9",0,0,"631,3",200,0,0,"212,1","304,4",0,0,800,550,0,0,100,0,"2734,2",400,0,100,0
18-02-2017,09 - 10,0,"141,1",0,"224,4",200,0,0,"156,2",368,0,0,800,550,0,0,100,0,3200,308,0,100,0
18-02-2017,10 - 11,0,"308,1",0,"182,5",200,0,0,"130,9","399,5",0,0,800,550,0,0,100,0,"3199,9","396,6",0,"99,9",0
18-02-2017,11 - 12,0,"277,8",0,"200,6",200,0,0,"144,8","208,9",0,0,800,550,0,0,100,0,3200,"297,1",0,100,0
18-02-2017,12 - 13,0,0,0,"532,9",200,0,0,"164,7",0,"0,1",0,800,550,0,0,100,0,"3032,9","63,3",0,100,0
18-02-2017,13 - 14,0,0,0,1016,200,0,0,"186,1",0,0,0,800,550,0,0,100,0,"2496,4","284,6",0,"99,8",0
18-02-2017,14 - 15,0,0,0,"1541,7",200,0,0,"198,2",0,"26,2",0,800,550,0,0,100,0,1916,400,0,100,0
18-02-2017,15 - 16,"0,1",0,0,"1451,8",200,0,0,"215,6",0,"335,7",0,800,550,0,0,100,0,"1973,5","114,2",0,100,0
18-02-2017,16 - 17,0,"263,3",0,"799,3",200,0,0,213,0,590,0,800,550,0,0,100,0,"2450,9",0,0,100,0
18-02-2017,17 - 18,0,"171,2",0,"253,6",200,0,0,"239,6",0,"419,5",0,800,550,0,0,100,0,3200,"97,1",0,100,0
18-02-2017,18 - 19,0,"124,2",0,"354,5",200,0,0,"226,8",0,"568,7",0,800,550,0,0,100,0,3200,"121,2",0,100,0
18-02-2017,19 - 20,0,0,0,"768,9",200,0,0,"198,3",0,"952,8",0,800,550,0,0,100,0,"2877,4",0,0,100,0
18-02-2017,20 - 21,0,0,0,"1645,1",200,0,0,"200,6",0,"1120,3",0,800,550,0,0,100,0,"1829,5","95,8",0,100,0
18-02-2017,21 - 22,0,0,0,"1631,2",200,0,0,"141,7",0,"1291,4",0,800,550,0,0,100,0,"1641,5","71,1",0,100,0
18-02-2017,22 - 23,0,"63,7",0,1437,200,0,0,"25,4",0,1532,0,800,550,0,0,100,0,"1546,8",0,0,100,0
18-02-2017,23 - 00,0,"420,6",0,1135,200,0,"452,5",0,0,1532,0,800,550,0,0,50,0,"1360,2",0,0,100,0
19-02-2017,00 - 01,0,"329,4",0,835,"0,1",0,"685,8",0,0,702,0,800,550,0,0,50,0,"1606,7",0,0,100,0
19-02-2017,01 - 02,0,"317,4",0,812,0,1,1000,0,0,702,0,"568,5",0,0,0,50,0,"1506,8",0,0,100,0
19-02-2017,02 - 03,0,"225,9",0,747,0,250,1000,0,0,702,0,"584,2",0,"173,7",0,50,0,1564,0,0,100,0
19-02-2017,03 - 04,0,"298,7",0,725,0,250,1000,0,0,702,0,"582,7",0,"324,2",0,50,0,"1487,2",0,0,100,0
19-02-2017,04 - 05,0,"333,4",0,774,0,250,1000,0,0,702,0,"583,2",0,"334,2",0,50,0,1445,0,0,100,0
19-02-2017,05 - 06,0,520,0,888,0,250,1000,0,0,702,0,"552,4",0,"11,1",0,50,0,"1221,4",0,0,100,0
19-02-2017,06 - 07,0,"228,4",0,1093,0,250,1000,0,0,702,0,"631,1",0,"100,6",0,100,0,"1358,7",0,0,100,0
19-02-2017,07 - 08,0,"428,5",0,1196,0,0,"960,9",0,0,702,0,"630,2",59,0,0,100,0,"1294,5",0,0,100,0
19-02-2017,08 - 09,0,"46,9",0,1363,192,0,535,0,0,702,0,800,550,0,0,100,0,"1593,3",0,0,100,0
19-02-2017,09 - 10,0,"0,1",0,1397,200,0,0,175,0,702,0,800,550,0,0,100,0,"1686,7","384,1",0,100,0
19-02-2017,10 - 11,"170,9",0,0,1558,200,0,0,"146,7",0,702,0,800,550,0,0,100,0,"1806,9",400,0,100,0
19-02-2017,11 - 12,0,0,0,"746,2",200,0,0,161,0,"599,4",0,800,550,0,0,100,0,"2438,4",400,0,100,0
19-02-2017,12 - 13,"124,5",0,0,"1605,5",200,0,0,"99,9",0,697,0,800,550,0,0,100,0,"1662,3",400,0,100,0
19-02-2017,13 - 14,"117,8",0,0,1171,200,0,0,"49,8",0,97,0,800,550,0,0,100,0,"2049,4",400,0,100,0
19-02-2017,14 - 15,"254,7",0,0,"1156,7",200,0,0,7,0,0,0,800,550,0,0,100,0,"2169,1",400,0,100,0
19-02-2017,15 - 16,"214,1",0,0,1440,200,0,0,0,0,"445,5",0,800,550,0,0,100,0,1868,400,0,"46,9",0
19-02-2017,16 - 17,"99,1",0,0,"393,6",200,0,0,0,0,"128,5",0,800,"538,7",0,0,100,0,"2805,2",400,0,"96,4",0
19-02-2017,17 - 18,0,"47,4",0,0,200,0,0,"227,6","200,1",0,0,800,550,0,0,100,0,3200,400,0,0,"113,3"
19-02-2017,18 - 19,0,"121,7",0,0,200,0,0,"294,9","261,1",0,0,800,550,0,0,100,0,3200,400,0,0,"159,2"
19-02-2017,19 - 20,0,0,0,"94,9",200,0,0,"45,3",0,"20,6",0,800,550,0,0,100,0,3200,400,0,47,0
19-02-2017,20 - 21,0,0,0,"453,9",200,0,0,0,0,"296,7",0,800,550,0,0,100,0,"2763,8",400,0,11,0
19-02-2017,21 - 22,0,0,0,"981,2",200,0,0,0,0,"614,5",0,800,550,0,0,100,0,"2134,2",400,0,"10,5",0
19-02-2017,22 - 23,0,0,0,1156,200,0,"118,3",0,0,702,0,800,550,0,0,100,0,"1816,6","347,2",0,100,0
19-02-2017,23 - 00,0,0,0,993,200,0,"339,6",0,0,702,0,800,550,0,0,50,0,"1792,9","41,8",0,100,0
20-02-2017,00 - 01,0,"606,5",0,418,200,0,"848,8",0,0,702,0,800,"39,6",0,0,50,0,"1586,2",0,0,100,0
20-02-2017,01 - 02,0,"533,4",0,420,0,0,"851,5",0,0,702,0,"778,8",0,"119,9",0,50,0,"1514,9",0,0,100,0
20-02-2017,02 - 03,0,"471,3",0,369,0,0,"985,8",0,0,702,0,"627,9",0,"153,1",0,50,0,"1593,8",0,0,100,0
20-02-2017,03 - 04,0,"535,9",0,401,0,0,"812,1",0,0,702,0,800,0,"31,8",0,50,0,"1526,9",0,0,100,0
20-02-2017,04 - 05,0,"466,1",0,596,"177,1",0,"702,2",0,0,702,0,800,600,0,0,50,0,"1492,9",0,0,100,0
20-02-2017,05 - 06,0,239,0,915,200,0,"279,4",0,0,702,0,800,600,0,0,50,0,"1552,9",0,0,100,0
20-02-2017,06 - 07,0,185,0,"1065,4",200,0,0,0,0,702,0,800,600,0,0,150,0,"2148,7",0,0,"64,3",0
20-02-2017,07 - 08,0,"645,9",0,"560,1",200,0,"32,6",0,0,702,0,800,500,0,0,150,0,"2870,7",0,0,0,0
20-02-2017,08 - 09,0,"691,6",0,"358,4",200,0,"61,2",0,0,"701,3",0,800,"160,3",0,0,150,0,"3134,6",0,0,0,"0,1"
20-02-2017,09 - 10,0,"670,1",0,"293,9",200,0,"71,8",0,0,702,0,800,"222,9",0,0,150,0,"3172,8",0,0,0,0
20-02-2017,10 - 11,0,"965,5",0,"347,7",200,0,"60,9",0,0,702,0,800,"225,5",0,0,150,0,2700,"276,3",0,0,0
20-02-2017,11 - 12,0,"941,2",0,"252,2",200,0,"30,1",0,0,702,0,800,"221,6",0,0,150,0,2700,"215,8",0,0,"0,1"
20-02-2017,12 - 13,0,"901,5",0,252,200,0,0,0,0,702,0,800,227,0,0,150,0,2700,"172,7",0,"39,9",0
20-02-2017,13 - 14,0,"717,5",0,251,200,0,0,0,0,702,0,800,"239,9",0,0,150,0,"2839,5",0,0,"50,8",0
20-02-2017,14 - 15,0,"735,8",0,"222,3",200,0,0,0,0,702,0,800,"241,8",0,0,150,0,"2811,2",0,0,47,0
20-02-2017,15 - 16,0,667,0,"113,6",200,0,0,0,0,702,0,800,"223,1",0,0,150,0,"2991,7",0,0,"36,2",0
20-02-2017,16 - 17,0,"812,8","65,4",0,200,0,0,0,0,702,0,755,"268,1",0,0,150,0,"3137,1",0,0,0,0
20-02-2017,17 - 18,0,"1238,2","506,9",0,200,0,0,"52,2",0,702,0,"799,1",228,0,0,150,0,3200,213,0,"0,1",0
20-02-2017,18 - 19,0,"1101,9","402,7",0,200,0,0,"54,9",0,702,0,800,"249,7",0,0,150,0,3200,"174,7",0,0,0
20-02-2017,19 - 20,0,"730,9","107,1",0,200,0,0,"37,3",0,702,0,"774,9","281,6",0,0,150,0,"3166,7",0,0,0,0
20-02-2017,20 - 21,0,"356,3",0,"665,2",200,0,0,0,0,702,0,800,"266,1",0,0,150,0,"2655,2",0,0,"5,8",0
20-02-2017,21 - 22,0,"293,1",0,809,"30,6",0,"255,1",0,0,702,0,800,"450,7",0,0,150,0,2436,0,0,100,0
