År,Uke,NO 1,NO 2,NO 3,NO 4,NO 5,NORGE,VASS 1,VASS 2,VASS 3
2009,41,"0,893958389759064","0,874865710735321","0,896970272064209","0,865526735782623","0,91023188829422","0,883338451385498","0,874917566776276","0,909443378448486","0,872402369976044"
2009,42,"0,873223185539246","0,85628068447113","0,879847168922424","0,859115481376648","0,885306775569916","0,866324901580811","0,851841926574707","0,891624391078949","0,864230453968048"
2009,43,"0,851950526237488","0,836609780788422","0,851944029331207","0,848940074443817","0,859871685504913","0,846788227558136","0,830596745014191","0,86855548620224","0,850004613399506"
2009,44,"0,82292515039444","0,814944207668304","0,822309255599976","0,833711981773376","0,834703028202057","0,824623882770538","0,806249260902405","0,845470190048218","0,831562399864197"
2009,45,"0,802548408508301","0,804625511169434","0,789353907108307","0,816794157028198","0,80988198518753","0,806881308555603","0,792347431182861","0,825405538082123","0,810633599758148"
2009,46,"0,781567513942718","0,788669884204864","0,753593623638153","0,796554267406464","0,780894041061401","0,784971654415131","0,773553431034088","0,801083445549011","0,786590278148651"
2009,47,"0,776594638824463","0,81762969493866","0,738234460353851","0,781662881374359","0,776753842830658","0,790203213691711","0,788584768772125","0,817324578762054","0,769249677658081"
2009,48,"0,779515564441681","0,825059115886688","0,716046750545502","0,767329335212708","0,76470285654068","0,785335838794708","0,791647017002106","0,814407706260681","0,752051949501038"
2009,49,"0,744867444038391","0,803267300128937","0,680670082569122","0,747628450393677","0,731007039546966","0,759389638900757","0,764559328556061","0,787261068820954","0,728665113449097"
2009,50,"0,71712189912796","0,781456828117371","0,645921111106873","0,728365421295166","0,699966013431549","0,734615325927734","0,73761922121048","0,763246774673462","0,706156015396118"
2009,51,"0,675502777099609","0,749812126159668","0,602613091468811","0,704541981220245","0,66001546382904","0,70127809047699","0,698754251003265","0,732786357402802","0,677801072597504"
2009,52,"0,638858735561371","0,722615599632263","0,567849457263946","0,683198153972626","0,630657136440277","0,673612058162689","0,665309309959412","0,710446953773499","0,653365910053253"
2009,53,"0,594659745693207","0,690580606460571","0,531805396080017","0,66091376543045","0,595665693283081","0,642028450965881","0,626590549945831","0,682944297790527","0,627901911735535"
2008,1,"0,614602148532867","0,751063883304596","0,720656514167786","0,804278612136841","0,708272874355316","0,742434084415436","0,699815273284912","0,759034872055054","0,785603940486908"
2008,2,"0,577882707118988","0,724744379520416","0,682495296001434","0,784084379673004","0,682071924209595","0,715679168701172","0,672405540943146","0,730777204036713","0,76101166009903"
2008,3,"0,559722125530243","0,708175659179688","0,647592782974243","0,764072716236114","0,660726964473724","0,695405721664429","0,655522525310516","0,709064364433289","0,737405240535736"
2008,4,"0,528493642807007","0,687884449958801","0,61426454782486","0,743532180786133","0,634619057178497","0,671828150749206","0,630128026008606","0,68853509426117","0,713671684265137"
2008,5,"0,489213705062866","0,669517934322357","0,587993860244751","0,72722464799881","0,60783064365387","0,650009870529175","0,602354466915131","0,673204362392426","0,694330275058746"
2008,6,"0,449601858854294","0,645683765411377","0,558912217617035","0,70929342508316","0,577796161174774","0,624694049358368","0,570307075977326","0,65351414680481","0,673271000385284"
2008,7,"0,402385324239731","0,616156160831451","0,522408366203308","0,693013072013855","0,538302719593048","0,594342768192291","0,5310999751091","0,62684166431427","0,651694476604462"
2008,8,"0,364123076200485","0,603946268558502","0,50510162115097","0,67809534072876","0,521706998348236","0,578301727771759","0,509932935237884","0,618623316287994","0,635875880718231"
2008,9,"0,318000435829163","0,589758932590485","0,479188859462738","0,665462672710419","0,495533496141434","0,558682680130005","0,485573619604111","0,601971864700317","0,620104908943176"
2008,10,"0,28470778465271","0,561247169971466","0,44970765709877","0,647043347358704","0,462070226669312","0,531110823154449","0,453394651412964","0,573233425617218","0,599725425243378"
2008,11,"0,260506242513657","0,533348739147186","0,417160242795944","0,632154226303101","0,43066343665123","0,505349397659302","0,425366908311844","0,542747318744659","0,581042647361755"
2008,12,"0,220731839537621","0,501836001873016","0,383442133665085","0,61444902420044","0,39618518948555","0,475685715675354","0,389787405729294","0,512644708156586","0,559711337089539"
2008,13,"0,183966010808945","0,470463514328003","0,345840156078339","0,5980584025383","0,359438747167587","0,445749819278717","0,354567170143127","0,481684118509293","0,537757873535156"
2008,14,"0,164164066314697","0,444671750068665","0,314333081245422","0,584082126617432","0,329475522041321","0,421736568212509","0,327341854572296","0,456335157155991","0,519208192825317"
2008,15,"0,143176108598709","0,413669019937515","0,284354388713837","0,567469894886017","0,297947376966476","0,394798755645752","0,299200862646103","0,423507809638977","0,498911798000336"
2008,16,"0,126434355974197","0,384600937366486","0,256670355796814","0,553618729114532","0,267508625984192","0,37001445889473","0,2725929915905","0,393382281064987","0,481135874986649"
2008,17,"0,135180205106735","0,373708307743072","0,242435187101364","0,540580451488495","0,242344722151756","0,356762021780014","0,259358882904053","0,381000339984894","0,467116445302963"
2008,18,"0,281032621860504","0,437290132045746","0,304938584566116","0,551638543605804","0,261026054620743","0,404536217451096","0,333275467157364","0,41424497961998","0,492115616798401"
2008,19,"0,464913159608841","0,487238526344299","0,396636784076691","0,589485883712769","0,29552161693573","0,461941838264465","0,413226753473282","0,440168797969818","0,546042501926422"
2008,20,"0,568691670894623","0,537934899330139","0,434429824352264","0,598703563213348","0,336777180433273","0,50339138507843","0,481134712696075","0,469688773155212","0,562074482440948"
2008,21,"0,593658626079559","0,557900846004486","0,443570822477341","0,598728537559509","0,344765514135361","0,51552939414978","0,503156006336212","0,476709306240082","0,565282225608826"
2008,22,"0,68356454372406","0,611593663692474","0,508228182792664","0,61562180519104","0,408242613077164","0,566161751747131","0,573121011257172","0,521634101867676","0,594775915145874"
2008,23,"0,793980002403259","0,680076241493225","0,633960783481598","0,663183331489563","0,521714866161346","0,647417306900024","0,671541512012482","0,59214037656784","0,662108838558197"
2008,24,"0,814511001110077","0,717462539672852","0,700849056243896","0,688691020011902","0,583951890468597","0,688802659511566","0,71490603685379","0,637056469917297","0,697820723056793"
2008,25,"0,828185498714447","0,754656195640564","0,744513928890228","0,723000705242157","0,627734124660492","0,725666046142578","0,745357155799866","0,68571412563324","0,73325103521347"
2008,26,"0,835816562175751","0,777798116207123","0,769531190395355","0,75569874048233","0,65307343006134","0,750606656074524","0,765950977802276","0,71031379699707","0,764329671859741"
2008,27,"0,863169074058533","0,802301526069641","0,817785382270813","0,78674179315567","0,710402250289917","0,785833954811096","0,794968724250794","0,755377113819122","0,799521386623382"
2008,28,"0,886813461780548","0,824413001537323","0,831115245819092","0,796737134456634","0,751454532146454","0,808163523674011","0,824392855167389","0,781273186206818","0,809265494346619"
2008,29,"0,885753273963928","0,849097669124603","0,847235858440399","0,812709271907806","0,790257513523102","0,831023871898651","0,844194650650024","0,818377137184143","0,82409256696701"
2008,30,"0,897956728935242","0,862824738025665","0,855702579021454","0,826673150062561","0,824464857578278","0,848316490650177","0,863260507583618","0,838881075382233","0,836260974407196"
2008,31,"0,89877837896347","0,866101741790772","0,861313283443451","0,833568930625916","0,843404173851013","0,855669021606445","0,865389108657837","0,855779647827148","0,842499315738678"
2008,32,"0,911033451557159","0,87065589427948","0,856076061725616","0,829131901264191","0,855305373668671","0,859158396720886","0,873189806938171","0,862283825874329","0,837617874145508"
2008,33,"0,94096451997757","0,884003579616546","0,851504266262054","0,82509458065033","0,872933089733124","0,868659496307373","0,890425026416779","0,875512361526489","0,833536088466644"
2008,34,"0,93255078792572","0,87501186132431","0,839808106422424","0,822676002979279","0,866183042526245","0,861434102058411","0,882558405399322","0,865506708621979","0,829544484615326"
2008,35,"0,917306005954742","0,867182433605194","0,836427271366119","0,818163633346558","0,864997684955597","0,855654120445251","0,872201800346374","0,864379346370697","0,82595294713974"
2008,36,"0,91648530960083","0,880947768688202","0,83670437335968","0,810237765312195","0,876222193241119","0,86146730184555","0,882962942123413","0,87553346157074","0,820554971694946"
2008,37,"0,919142723083496","0,874054491519928","0,817391037940979","0,798847734928131","0,86971515417099","0,853024065494537","0,8794726729393","0,864149987697601","0,807956576347351"
2008,38,"0,903358459472656","0,8568314909935","0,798653185367584","0,786462903022766","0,856367468833923","0,837668240070343","0,862434685230255","0,85034590959549","0,793540239334106"
2008,39,"0,880398452281952","0,837128102779388","0,784971475601196","0,797924220561981","0,843862175941467","0,827103674411774","0,83955442905426","0,841350734233856","0,798204362392426"
2008,40,"0,872866988182068","0,822455108165741","0,777447700500488","0,798087298870087","0,837486088275909","0,818792462348938","0,826274156570434","0,833038568496704","0,796578288078308"
2008,41,"0,884396731853485","0,831441700458526","0,793252944946289","0,807208180427551","0,854242742061615","0,830234110355377","0,831742465496063","0,856063008308411","0,806176662445068"
2008,42,"0,876414835453034","0,833858251571655","0,805185914039612","0,81475692987442","0,860193848609924","0,834794700145721","0,825555384159088","0,874186515808106","0,813627779483795"
2008,43,"0,876999974250794","0,882366478443146","0,813609898090362","0,810052037239075","0,881608247756958","0,858044326305389","0,856665313243866","0,917724430561066","0,809000670909882"
2008,44,"0,861128032207489","0,877264618873596","0,79928857088089","0,796836197376251","0,862774789333344","0,84660279750824","0,848403692245484","0,90451169013977","0,794792175292969"
2008,45,"0,840920865535736","0,858116328716278","0,783826947212219","0,786225020885468","0,841772317886352","0,829375743865967","0,831194877624512","0,880334377288818","0,783468186855316"
2008,46,"0,833515405654907","0,864910244941711","0,769064545631409","0,76979249715805","0,830764353275299","0,823998868465424","0,834234893321991","0,8737473487854","0,767801105976105"
2008,47,"0,807701826095581","0,848615169525146","0,751304984092712","0,75625205039978","0,810923278331756","0,806829214096069","0,815445125102997","0,855823874473572","0,75345367193222"
2008,48,"0,775899052619934","0,830560028553009","0,732941091060638","0,7364422082901","0,790409505367279","0,786883413791656","0,791938900947571","0,841342031955719","0,73363733291626"
2008,49,"0,740892767906189","0,801090121269226","0,700500249862671","0,716821491718292","0,753768146038056","0,757596790790558","0,759393274784088","0,809468924999237","0,710940659046173"
2008,50,"0,700970649719238","0,768713712692261","0,662108242511749","0,695303678512573","0,712954044342041","0,724943041801453","0,72512674331665","0,771179854869842","0,685262560844421"
2008,51,"0,663562774658203","0,747266411781311","0,632932484149933","0,677288115024567","0,684492349624634","0,701010942459106","0,699117064476013","0,74717777967453","0,664184868335724"
2008,52,"0,623773515224457","0,7241530418396","0,609653115272522","0,661695599555969","0,658009052276611","0,677810430526734","0,671076595783234","0,724977314472198","0,646642029285431"
2007,1,"0,713118433952332","0,653710782527924","0,640825092792511","0,642866611480713","0,686273276805878","0,660581707954407","0,678570926189423","0,663863122463226","0,633593142032623"
2007,2,"0,688981354236603","0,656428694725037","0,622110247612","0,63331550359726","0,671914100646973","0,652974307537079","0,671569228172302","0,659680962562561","0,622259259223938"
2007,3,"0,65108335018158","0,650694787502289","0,595698535442352","0,622938215732574","0,651764810085297","0,638951063156128","0,654202878475189","0,651287913322449","0,607947111129761"
2007,4,"0,601880550384522","0,624194920063019","0,56054300069809","0,608334839344025","0,611354887485504","0,609998881816864","0,617255628108978","0,623856782913208","0,588456869125366"
2007,5,"0,555718064308166","0,604441821575165","0,533960282802582","0,595811307430267","0,579289495944977","0,586945652961731","0,585150957107544","0,606787860393524","0,572492301464081"
2007,6,"0,500244915485382","0,577142298221588","0,498840570449829","0,580706179141998","0,534255266189575","0,556211769580841","0,543181121349335","0,580904304981232","0,552685439586639"
2007,7,"0,44938251376152","0,547112107276916","0,458368360996246","0,565445125102997","0,493829280138016","0,525067210197449","0,503104686737061","0,552493035793304","0,531225442886352"
2007,8,"0,39526093006134","0,516007006168366","0,418071866035461","0,547900795936584","0,45087918639183","0,492244631052017","0,460660547018051","0,523434817790985","0,508135676383972"
2007,9,"0,344027042388916","0,4887455701828","0,381596148014069","0,534231841564178","0,416580706834793","0,464175909757614","0,423506617546082","0,499392211437225","0,488855183124542"
2007,10,"0,303423553705215","0,469039887189865","0,34698474407196","0,519669055938721","0,38819345831871","0,440995544195175","0,39439395070076","0,480777591466904","0,469761729240418"
2007,11,"0,270836591720581","0,464651942253113","0,32899597287178","0,508627533912659","0,374047338962555","0,429771989583969","0,378231108188629","0,479688853025436","0,456540673971176"
2007,12,"0,232621848583221","0,445840239524841","0,302213609218597","0,496899545192718","0,347501546144486","0,40892493724823","0,350526869297028","0,462580114603043","0,441730201244354"
2007,13,"0,193326860666275","0,430317848920822","0,273913830518723","0,484096735715866","0,321210622787476","0,388950228691101","0,326121926307678","0,444513708353043","0,42608767747879"
2007,14,"0,161237001419067","0,415360361337662","0,257213830947876","0,478456765413284","0,293761938810348","0,372296571731567","0,302411735057831","0,427779197692871","0,418995290994644"
2007,15,"0,136990576982498","0,409865468740463","0,242928490042686","0,475089877843857","0,266331732273102","0,360698461532593","0,286940962076187","0,415550053119659","0,413144618272781"
2007,16,"0,144742503762245","0,40723517537117","0,241395637392998","0,475604563951492","0,242423102259636","0,355335265398026","0,279809504747391","0,406683921813965","0,413146913051605"
2007,17,"0,210084691643715","0,441091984510422","0,294837296009064","0,484778016805649","0,250965535640717","0,382411301136017","0,313384354114532","0,431192636489868","0,433671414852142"
2007,18,"0,300917893648148","0,477396607398987","0,330262392759323","0,490272164344788","0,27092769742012","0,411872804164886","0,361087024211884","0,450161576271057","0,447541743516922"
2007,19,"0,361338227987289","0,490840315818787","0,349790751934052","0,494683414697647","0,274262696504593","0,425011575222015","0,384288132190704","0,451226264238358","0,45744001865387"
2007,20,"0,403379023075104","0,509561240673065","0,382204294204712","0,512097299098968","0,279203295707703","0,443616926670074","0,406361728906632","0,459704577922821","0,48001492023468"
2007,21,"0,449856460094452","0,543203592300415","0,427627444267273","0,543308258056641","0,303944945335388","0,476949870586395","0,442365378141403","0,486300557851791","0,515499770641327"
2007,22,"0,566242575645447","0,601295709609985","0,537163853645325","0,571102142333984","0,379678279161453","0,54064404964447","0,521737337112427","0,542600393295288","0,564409136772156"
2007,23,"0,679545879364014","0,658683717250824","0,644505262374878","0,62199467420578","0,48099958896637","0,614210963249206","0,608971774578094","0,603993475437164","0,62996631860733"
2007,24,"0,724782288074494","0,6905477643013","0,689947009086609","0,650297462940216","0,535858511924744","0,652160286903381","0,655726552009582","0,634324848651886","0,662562847137451"
2007,25,"0,789357781410217","0,721453249454498","0,73221629858017","0,67936372756958","0,597411513328552","0,692286431789398","0,703343331813812","0,672430634498596","0,694334447383881"
2007,26,"0,83384120464325","0,75411057472229","0,769329071044922","0,724027872085571","0,65107673406601","0,733267068862915","0,746305108070374","0,708185970783234","0,737103164196014"
2007,27,"0,929517209529877","0,819323599338532","0,818661212921142","0,781369507312775","0,760441362857819","0,806083917617798","0,839671850204468","0,769356608390808","0,792201638221741"
2007,28,"0,955490112304688","0,857480108737946","0,849595785140991","0,820688426494598","0,821364521980286","0,847551703453064","0,880409836769104","0,81855720281601","0,828060984611511"
2007,29,"0,957985639572144","0,89023369550705","0,878670156002045","0,840461432933807","0,866701900959015","0,877341270446777","0,911264419555664","0,855212092399597","0,850567162036896"
2007,30,"0,939017593860626","0,912549138069153","0,889084160327911","0,85786247253418","0,892016410827637","0,895068645477295","0,922702252864838","0,885793209075928","0,8658007979393"
2007,31,"0,928882479667664","0,925495207309723","0,903716206550598","0,872175931930542","0,911203622817993","0,908166170120239","0,927168607711792","0,91203647851944","0,879305779933929"
2007,32,"0,920932352542877","0,932947933673859","0,902303695678711","0,88542115688324","0,927213549613953","0,916759610176086","0,930880665779114","0,928238034248352","0,887981832027435"
2007,33,"0,959449887275696","0,958569645881653","0,909230649471283","0,898333191871643","0,953011095523834","0,938469290733337","0,958302915096283","0,954240620136261","0,898348450660706"
2007,34,"0,939452886581421","0,960276901721954","0,90149861574173","0,901521742343903","0,951056361198425","0,937343597412109","0,95408570766449","0,956702530384064","0,898324012756348"
2007,35,"0,918139815330505","0,9547119140625","0,90976744890213","0,898523986339569","0,941606819629669","0,931880831718445","0,941669225692749","0,954785287380218","0,899193644523621"
2007,36,"0,903095781803131","0,948305487632751","0,944530069828034","0,900635957717896","0,943344295024872","0,932612180709839","0,934009432792664","0,955882787704468","0,910900712013245"
2007,37,"0,898124217987061","0,950078785419464","0,961885154247284","0,903912782669067","0,938169121742249","0,934416055679321","0,930173754692078","0,95938915014267","0,918839871883392"
2007,38,"0,893279314041138","0,952415227890015","0,957792043685913","0,908523321151734","0,93359911441803","0,934754610061646","0,928775072097778","0,960402429103851","0,920940458774567"
2007,39,"0,907021582126618","0,957083940505981","0,952419698238373","0,911155879497528","0,943078696727753","0,939547717571259","0,938803136348724","0,96265721321106","0,920854806900024"
2007,40,"0,908979535102844","0,940995752811432","0,939181923866272","0,908298850059509","0,928593575954437","0,928422570228577","0,928613305091858","0,94262820482254","0,916054904460907"
2007,41,"0,895440101623535","0,924684226512909","0,939015328884125","0,905826151371002","0,912156105041504","0,91712886095047","0,911299705505371","0,929033041000366","0,914821267127991"
2007,42,"0,88380891084671","0,916202068328858","0,953257620334625","0,912672281265259","0,910626411437988","0,915687680244446","0,900369107723236","0,930296301841736","0,923839509487152"
2007,43,"0,863094806671142","0,905546188354492","0,95242428779602","0,925604283809662","0,906902313232422","0,91224616765976","0,88628488779068","0,929502904415131","0,932456910610199"
2007,44,"0,856027901172638","0,926267385482788","0,962087988853454","0,925154745578766","0,922535121440888","0,923949897289276","0,896320343017578","0,955447912216186","0,934263288974762"
2007,45,"0,841150760650635","0,91979330778122","0,947526931762695","0,913370609283447","0,906432688236236","0,912899911403656","0,885981440544128","0,944328367710114","0,922316014766693"
2007,46,"0,817898809909821","0,892914712429046","0,9278804063797","0,900233626365662","0,877284288406372","0,889756798744202","0,859649479389191","0,91546630859375","0,908338308334351"
2007,47,"0,795509397983551","0,870916187763214","0,901453197002411","0,885601222515106","0,850963115692139","0,868146359920502","0,836800217628479","0,890749335289001","0,89104288816452"
2007,48,"0,774022400379181","0,848521769046784","0,875496983528137","0,872185587882996","0,828396856784821","0,847532868385315","0,814661502838135","0,867268323898316","0,87492561340332"
2007,49,"0,752670526504516","0,843365728855133","0,850501179695129","0,849594354629516","0,815362393856049","0,833602070808411","0,803946495056152","0,859780073165894","0,851176381111145"
2007,50,"0,720739662647247","0,814166367053986","0,813103079795837","0,829383313655853","0,779297411441803","0,804121136665344","0,772851169109344","0,826819956302643","0,826833307743072"
2007,51,"0,679416120052338","0,78346437215805","0,777589499950409","0,828294456005096","0,745909988880158","0,778611540794372","0,74004054069519","0,793607294559479","0,817712366580963"
2007,52,"0,65064799785614","0,775675058364868","0,756985366344452","0,823256075382233","0,736384451389313","0,768391370773316","0,727063775062561","0,786512672901154","0,808535635471344"
2006,1,"0,668397009372711","0,745043218135834","0,648570537567139","0,778087377548218","0,730928599834442","0,73505312204361","0,70398998260498","0,776679575443268","0,741345226764679"
2006,2,"0,627031862735748","0,724838316440582","0,608269393444061","0,759158253669739","0,700691819190979","0,709659397602081","0,67366760969162","0,758354842662811","0,716553926467896"
2006,3,"0,588819026947022","0,694550812244415","0,561660349369049","0,739174067974091","0,660198986530304","0,677557289600372","0,638721942901611","0,724124729633331","0,690091490745544"
2006,4,"0,545023381710052","0,659070193767548","0,520189881324768","0,718728601932526","0,62088805437088","0,643659710884094","0,59891539812088","0,689677476882934","0,664611339569092"
2006,5,"0,503891408443451","0,627198278903961","0,50297474861145","0,700838148593903","0,579392075538635","0,613939464092255","0,561178803443909","0,6565722823143","0,648561000823975"
2006,6,"0,456406772136688","0,601446688175201","0,466975599527359","0,677823483943939","0,540296375751495","0,583611786365509","0,525257110595703","0,630440413951874","0,622180640697479"
2006,7,"0,410621643066406","0,572622239589691","0,424817591905594","0,650432407855988","0,498589187860489","0,550022304058075","0,488583534955978","0,598458588123322","0,591368913650513"
2006,8,"0,365036636590958","0,540967583656311","0,385090082883835","0,627476751804352","0,462100386619568","0,51766562461853","0,453220158815384","0,564181745052338","0,564694166183472"
2006,9,"0,310908734798431","0,508091449737549","0,34052249789238","0,602301716804504","0,41984960436821","0,482069820165634","0,415796279907227","0,524296581745148","0,535214900970459"
2006,10,"0,265202254056931","0,47499343752861","0,294523745775223","0,577819466590881","0,375460773706436","0,446557730436325","0,37627574801445","0,488523960113525","0,505317151546478"
2006,11,"0,224863708019257","0,443449050188065","0,25253888964653","0,553514182567596","0,336736351251602","0,413615196943283","0,340466797351837","0,454956591129303","0,476763278245926"
2006,12,"0,182319954037666","0,412767976522446","0,216464594006538","0,530868709087372","0,303820878267288","0,383011043071747","0,30647811293602","0,424611181020737","0,450491368770599"
2006,13,"0,145143657922745","0,385975122451782","0,189487025141716","0,507966995239258","0,281686007976532","0,357379019260406","0,280236005783081","0,397950232028961","0,426615357398987"
2006,14,"0,120263583958149","0,359232217073441","0,166488409042358","0,487051993608475","0,257298916578293","0,332980006933212","0,255683153867722","0,370466202497482","0,405056178569794"
2006,15,"0,108837097883224","0,336601912975311","0,146194711327553","0,467478692531586","0,237508937716484","0,312648415565491","0,237956464290619","0,3456991314888","0,385002762079239"
2006,16,"0,100770764052868","0,316518306732178","0,129549831151962","0,449445396661758","0,219176739454269","0,294572800397873","0,224073588848114","0,320623189210892","0,367256432771683"
2006,17,"0,118373356759548","0,305185735225678","0,133424997329712","0,440663754940033","0,207807704806328","0,287342518568039","0,222353681921959","0,302139461040497","0,362210988998413"
2006,18,"0,200101599097252","0,33790335059166","0,18859851360321","0,45243763923645","0,227372094988823","0,318106710910797","0,265431106090546","0,321603327989578","0,386041134595871"
2006,19,"0,35665762424469","0,392122954130173","0,243527084589005","0,477008700370789","0,267165184020996","0,36960905790329","0,346614807844162","0,347338825464249","0,419571936130524"
2006,20,"0,428937405347824","0,420345038175583","0,27211120724678","0,481663137674332","0,283871710300446","0,39305967092514","0,386818557977676","0,358201414346695","0,431209921836853"
2006,21,"0,503707706928253","0,45187771320343","0,310228705406189","0,516998946666718","0,306589156389236","0,427350103855133","0,431573688983917","0,371927380561829","0,46896106004715"
2006,22,"0,527807235717773","0,471099138259888","0,341409474611282","0,536915242671967","0,32949760556221","0,449002921581268","0,456753134727478","0,385869830846786","0,492445856332779"
2006,23,"0,568952262401581","0,493557423353195","0,383782416582108","0,551174759864807","0,374543905258179","0,477369248867035","0,492902845144272","0,409215360879898","0,514617919921875"
2006,24,"0,623058021068573","0,517139732837677","0,465077817440033","0,589037418365478","0,441625863313675","0,520912528038025","0,536044061183929","0,447345107793808","0,56328672170639"
2006,25,"0,658261239528656","0,544038534164429","0,529105305671692","0,62695586681366","0,500521063804626","0,561124563217163","0,572106719017029","0,490051031112671","0,606954097747803"
2006,26,"0,668802559375763","0,546762347221374","0,550769686698914","0,63811594247818","0,522413372993469","0,572123169898987","0,580392420291901","0,502479493618012","0,620382785797119"
2006,27,"0,676860392093658","0,545733988285065","0,582299113273621","0,653531193733215","0,548405885696411","0,584275424480438","0,58593887090683","0,517864584922791","0,638664603233337"
2006,28,"0,685366988182068","0,556022584438324","0,608610808849335","0,687318861484528","0,58021754026413","0,605894148349762","0,59453272819519","0,549311280250549","0,66942423582077"
2006,29,"0,685633361339569","0,546914219856262","0,611428797245026","0,696026563644409","0,587683796882629","0,606148064136505","0,58703625202179","0,554435968399048","0,675950706005096"
2006,30,"0,688111364841461","0,535421967506409","0,615436732769012","0,6915442943573","0,593563795089722","0,602317094802856","0,579896032810211","0,555116593837738","0,672724485397339"
2006,31,"0,693697690963745","0,527309954166412","0,622870445251465","0,687852799892426","0,599836111068726","0,600640952587128","0,576698958873749","0,556366741657257","0,670599102973938"
2006,32,"0,697887361049652","0,514602959156036","0,618764162063599","0,684240996837616","0,597930550575256","0,59427410364151","0,568627655506134","0,550535798072815","0,666068077087402"
2006,33,"0,712003529071808","0,504093587398529","0,617022633552551","0,680998742580414","0,599302530288696","0,590445697307587","0,568519711494446","0,540340781211853","0,662663698196411"
2006,34,"0,734992682933807","0,496841907501221","0,615667700767517","0,675310015678406","0,603847622871399","0,588622987270355","0,574634671211243","0,529138326644898","0,658161103725433"
2006,35,"0,767889976501465","0,52172577381134","0,615478575229645","0,672598242759705","0,619062602519989","0,603142321109772","0,606102406978607","0,53701776266098","0,655543148517609"
2006,36,"0,785905838012695","0,524884164333344","0,660377562046051","0,677344501018524","0,63134628534317","0,613692760467529","0,61369127035141","0,545152008533478","0,672137677669525"
2006,37,"0,780732154846191","0,514273464679718","0,665426552295685","0,690245866775513","0,633243024349213","0,613057553768158","0,607499718666077","0,539499759674072","0,683254837989807"
2006,38,"0,775898516178131","0,507224321365356","0,673442482948303","0,706807792186737","0,656010150909424","0,61922162771225","0,602900505065918","0,555233359336853","0,695737898349762"
2006,39,"0,780642509460449","0,507546842098236","0,674908697605133","0,704362213611603","0,672047197818756","0,622488796710968","0,606157600879669","0,564209163188934","0,694151103496552"
2006,40,"0,813015282154083","0,526267051696777","0,679415047168732","0,705257177352905","0,694300889968872","0,637273252010346","0,630005478858948","0,580278635025024","0,695647656917572"
2006,41,"0,824579358100891","0,531949281692505","0,67863667011261","0,709559977054596","0,699925065040588","0,642474830150604","0,638384222984314","0,582601726055145","0,698874652385712"
2006,42,"0,826422035694122","0,529762029647827","0,671476542949676","0,712542474269867","0,698803007602692","0,641501486301422","0,637866973876953","0,578716576099396","0,699763059616089"
2006,43,"0,83691930770874","0,53796511888504","0,662452399730682","0,700343310832977","0,699435472488403","0,641828954219818","0,646345615386963","0,579343318939209","0,688871204853058"
2006,44,"0,82390558719635","0,554997265338898","0,655582189559936","0,685649275779724","0,704423487186432","0,64451789855957","0,650863945484161","0,59850138425827","0,675099074840546"
2006,45,"0,813796758651734","0,576195061206818","0,660742878913879","0,675101399421692","0,717942416667938","0,652945220470428","0,662659823894501","0,620927512645721","0,667094945907593"
2006,46,"0,814816892147064","0,58949226140976","0,655466854572296","0,664321303367615","0,714672327041626","0,654541671276092","0,67382425069809","0,621400952339172","0,65677535533905"
2006,47,"0,823951900005341","0,608569264411926","0,647487342357636","0,656394183635712","0,710852801799774","0,659269273281097","0,691025376319885","0,622048258781433","0,64819198846817"
2006,48,"0,823000073432922","0,636338114738464","0,655789315700531","0,657838463783264","0,723131060600281","0,673799335956574","0,707823812961578","0,648519396781921","0,649519860744476"
2006,49,"0,812525033950806","0,645544648170471","0,646445453166962","0,651167094707489","0,717565596103668","0,673082828521728","0,709903717041016","0,652502298355102","0,641046583652496"
2006,50,"0,800142407417297","0,667228698730469","0,637612640857696","0,64398843050003","0,71942275762558","0,678586184978485","0,719430029392242","0,668019235134125","0,632625937461853"
2006,51,"0,769608616828918","0,662152647972107","0,640184938907623","0,650620877742767","0,70698070526123","0,673767268657684","0,704919815063476","0,665886521339416","0,638560235500336"
2006,52,"0,745351910591126","0,659127056598663","0,653554201126099","0,65065211057663","0,698372900485992","0,670490503311157","0,693849444389343","0,666407287120819","0,642539322376251"
2005,1,"0,584441959857941","0,760519623756409","0,657657444477081","0,677145183086395","0,673984885215759","0,701146900653839","0,667689919471741","0,791289210319519","0,669218599796295"
2005,2,"0,547781050205231","0,767587900161743","0,625977218151092","0,659541606903076","0,666798830032349","0,692688822746277","0,65935742855072","0,798917412757874","0,646875619888306"
2005,3,"0,510649800300598","0,752035975456238","0,590436339378357","0,639805555343628","0,645994067192078","0,671624958515167","0,634810209274292","0,787402331829071","0,622347891330719"
2005,4,"0,466823756694794","0,724439024925232","0,552846789360046","0,620144426822662","0,609579563140869","0,642001986503601","0,598190546035766","0,761865615844726","0,598637521266937"
2005,5,"0,41956040263176","0,69734913110733","0,527288198471069","0,60110753774643","0,577584147453308","0,614579737186432","0,561253249645233","0,741258978843689","0,578182756900787"
2005,6,"0,37105205655098","0,672261536121368","0,48850405216217","0,57997065782547","0,54432737827301","0,585799992084503","0,525864541530609","0,719020962715149","0,552701115608215"
2005,7,"0,323352187871933","0,63951975107193","0,443244755268097","0,556178212165832","0,502627551555634","0,551077842712402","0,486007690429688","0,685789942741394","0,523603677749634"
