Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3
20-03-2018,12 - 13,0,2500,"680,7",0,150,0,"261,9",0,0,"710,9",0,600,"210,4",0,0,100,0,"2277,2",0,300,0,600
20-03-2018,13 - 14,0,2500,"677,8",0,150,0,"233,5",0,0,"533,3",0,600,"206,6",0,0,100,0,"2181,2",0,300,0,600
20-03-2018,14 - 15,0,2500,"618,2",0,150,0,"205,5",0,0,"391,8",0,600,"211,6",0,0,100,0,"2076,2",0,300,0,600
20-03-2018,15 - 16,0,2500,"680,7",0,150,0,"155,3",0,0,"274,9",0,600,"217,3",0,0,100,0,"2121,8",0,300,0,"599,9"
20-03-2018,16 - 17,0,2500,"628,8",0,150,0,"138,4",0,"120,1",0,0,600,"232,4",0,0,100,0,"2143,9",0,300,0,600
20-03-2018,17 - 18,0,2500,"1642,3",0,150,0,0,0,"720,1",0,0,600,338,0,0,100,0,3042,0,"233,5",0,"389,2"
20-03-2018,18 - 19,0,2500,1660,0,150,0,0,"155,4",853,0,0,600,"403,1",0,0,100,0,"3147,3",0,"135,7",0,"471,3"
20-03-2018,19 - 20,0,"2334,9","1400,1",0,150,0,0,0,853,0,0,600,"424,7",0,0,100,0,3136,0,0,0,"332,9"
20-03-2018,20 - 21,0,"2361,8","1190,5",0,150,0,0,0,853,0,0,600,"397,4",0,0,100,0,"2874,3",0,0,0,"453,4"
20-03-2018,21 - 22,0,"2281,4","922,5",0,150,0,"0,1",0,853,0,0,600,"412,9",0,0,100,0,"2620,1",0,0,0,"533,7"
20-03-2018,22 - 23,0,"2001,8","68,9",0,150,0,"212,9",0,853,0,0,600,"324,5",0,0,50,0,"2009,6",0,0,0,600
20-03-2018,23 - 00,0,1697,0,"478,6",150,0,800,0,853,0,0,600,"295,7",0,0,50,0,"1504,9",0,0,0,"135,3"
21-03-2018,00 - 01,0,"1506,6",0,"691,4",150,0,"619,9",0,853,0,0,950,"1,1",0,0,50,0,"1219,4",0,0,0,0
21-03-2018,01 - 02,0,"1762,9",0,"384,5",150,0,"596,4",0,853,0,0,"949,9","37,2",0,0,50,0,"1155,7",0,0,0,"0,1"
21-03-2018,02 - 03,0,"1590,4",0,"572,8",150,0,"610,7",0,"852,9",0,0,950,"41,9",0,0,50,0,"1101,9",0,0,0,0
21-03-2018,03 - 04,0,1690,0,"622,9",150,0,"665,4",0,853,0,0,950,"29,7",0,0,50,0,"960,2",0,0,0,0
21-03-2018,04 - 05,0,"1727,8",0,"437,3",150,0,"643,1",0,853,0,0,950,"28,6",0,0,50,0,"1181,7",0,0,0,0
21-03-2018,05 - 06,0,"2177,4",0,0,150,0,319,0,853,0,0,950,"18,1",0,0,100,0,"1183,3",0,0,0,"357,1"
21-03-2018,06 - 07,0,"2797,3","1063,4",0,150,0,0,"0,1",481,0,0,950,"72,1",0,0,100,0,"2177,9",0,0,0,"512,1"
21-03-2018,07 - 08,0,"2691,9","940,4",0,100,0,"76,1",0,481,0,0,700,"401,7",0,0,100,0,"2596,1",0,0,0,600
21-03-2018,08 - 09,0,"2688,8","1080,3",0,100,0,137,0,481,0,0,700,"357,5",0,0,100,0,2777,0,0,0,600
21-03-2018,09 - 10,0,"2750,2",1165,0,100,0,150,0,481,0,0,700,"368,8",0,0,100,0,"2651,3","0,1",0,0,"599,9"
21-03-2018,10 - 11,0,"2799,3","1203,2",0,100,0,"242,5",0,481,0,0,700,"375,5",0,0,100,0,"2432,8",0,0,0,600
21-03-2018,11 - 12,0,"2868,9","1107,4",0,100,0,"302,8",0,"393,5",0,0,700,"353,2",0,0,100,0,"2121,5",0,0,0,600
21-03-2018,12 - 13,0,"3190,2","1116,5",0,100,0,"365,9",0,"116,3",0,0,700,"304,8",0,0,100,0,"1768,1",0,0,0,600
21-03-2018,13 - 14,0,3200,"803,2",0,100,0,"410,8",0,"37,4",0,0,700,"352,7",0,0,100,0,"1371,6",0,0,0,600
21-03-2018,14 - 15,0,3200,"862,9",0,100,0,"473,7",0,"1,4",0,0,700,"341,2",0,0,100,0,"1361,9",0,0,0,600
21-03-2018,15 - 16,0,"3199,9","1129,7",0,100,0,"473,4",0,"50,6",0,0,700,"367,3",0,0,100,0,1569,0,0,0,600
21-03-2018,16 - 17,0,3200,1230,0,100,0,"467,3",0,"92,2",0,0,700,374,0,0,100,0,"1710,1",0,0,0,600
21-03-2018,17 - 18,0,2927,"1587,1",0,150,0,"60,4",0,"442,9",0,0,950,"82,7",0,0,100,0,"2379,9",0,0,0,600
21-03-2018,18 - 19,0,"2924,5","1844,8",0,150,0,"10,2",0,"480,9",0,0,950,"64,7",0,0,100,0,2699,0,0,0,600
21-03-2018,19 - 20,0,"2787,6","1304,8",0,150,0,"52,4",0,481,0,0,950,"11,4",0,0,100,0,"2445,1",0,0,0,600
21-03-2018,20 - 21,0,"2809,9","488,1",0,"76,3",0,"125,7",0,"407,7",0,0,950,0,0,0,100,0,1704,0,0,0,600
21-03-2018,21 - 22,0,"2895,9","372,1",0,"83,2",0,"141,4",0,"49,4",0,0,950,0,0,0,100,0,"1368,5",0,0,0,600
21-03-2018,22 - 23,0,"2407,7",0,"427,7",0,0,"911,2",0,0,0,0,950,0,"15,4",0,50,0,"908,5",0,0,0,0
21-03-2018,23 - 00,0,"2147,8",0,838,0,0,1000,0,0,481,0,950,0,"65,3",0,50,0,"586,6",0,0,0,0
22-03-2018,00 - 01,0,"1936,3",0,1044,0,"213,5",800,0,0,481,0,950,0,0,0,100,0,"245,7",0,"0,1",0,"224,5"
22-03-2018,01 - 02,0,"1801,5",0,1022,0,168,800,0,0,481,0,950,0,"37,6",0,100,0,"313,7",0,0,0,"167,5"
22-03-2018,02 - 03,0,"1698,5",0,1082,0,"104,8",800,0,0,481,0,950,0,"70,6",0,100,0,"326,2",0,0,0,"152,4"
22-03-2018,03 - 04,0,"1744,1",0,1013,0,"154,4",800,0,0,481,0,950,0,"8,1",0,100,0,"358,4",0,0,0,"126,3"
22-03-2018,04 - 05,0,"1656,3",0,"1108,8",0,"57,4",800,0,0,481,0,950,0,0,0,100,0,"406,4",0,0,0,"139,6"
22-03-2018,05 - 06,0,2446,0,"454,9",0,"68,9",800,0,0,481,0,950,0,0,0,100,0,"446,9",0,"0,1",0,"191,1"
22-03-2018,06 - 07,0,3200,0,0,0,0,710,0,0,481,0,950,0,56,0,100,0,"822,8",0,"134,4",0,"229,5"
22-03-2018,07 - 08,0,2800,"781,2",0,"11,4",0,"209,8",0,0,"440,2",0,950,0,0,0,100,0,"2408,5",0,300,0,600
22-03-2018,08 - 09,0,2800,"1100,9",0,"86,1",0,"263,9",0,0,"336,5",0,950,0,0,0,100,0,"2641,3",0,300,0,"599,9"
22-03-2018,09 - 10,0,2800,"1001,2",0,"68,6",0,"304,1",0,0,"209,2",0,950,0,0,0,100,0,"2396,7",0,300,0,600
22-03-2018,10 - 11,0,2800,907,0,"15,7",0,"343,8",0,0,"79,8",0,950,0,0,0,100,0,2098,0,300,0,600
22-03-2018,11 - 12,0,2800,"805,8",0,0,0,"368,2",0,0,"16,1",0,950,0,"3,3",0,100,0,"1812,4",0,300,0,600
22-03-2018,12 - 13,0,2800,"597,8",0,"3,3",0,"387,9",0,"14,9",0,0,950,0,0,0,100,0,"1506,3",0,300,0,600
22-03-2018,13 - 14,0,2800,380,0,"17,2",0,"377,3",0,481,0,0,950,0,0,0,100,0,"1166,6",0,"115,1",0,600
22-03-2018,14 - 15,0,2800,"1097,5",0,"52,4",0,268,0,481,0,0,950,0,0,0,100,0,"1782,3",0,"240,5",0,600
22-03-2018,15 - 16,0,2800,1970,0,"129,4",0,"170,5",0,481,0,0,950,0,0,0,100,0,"2547,3",0,300,0,600
22-03-2018,16 - 17,0,2800,1920,0,138,0,168,0,481,0,0,950,0,0,0,100,0,"2512,8",0,300,0,600
22-03-2018,17 - 18,0,2800,1870,0,150,0,0,"114,4",481,0,0,950,"14,5",0,0,100,0,"2565,3",0,300,0,600
22-03-2018,18 - 19,0,2800,1870,0,"149,9",0,0,"218,1",481,0,0,950,"101,7",0,0,100,0,"2681,1",0,300,0,600
22-03-2018,19 - 20,0,2800,1820,0,150,0,0,107,481,0,0,"949,9","88,9",0,0,100,0,"2731,4",0,"267,1",0,600
22-03-2018,20 - 21,0,"2647,5","1434,5",0,150,0,0,0,853,0,0,950,"8,9",0,0,100,0,"2490,6",0,0,0,"516,3"
22-03-2018,21 - 22,0,"2730,2","1180,6",0,150,0,"106,4",0,853,0,0,950,"31,6",0,0,100,0,"2018,7",0,0,0,600
22-03-2018,22 - 23,0,"2451,8","811,4",0,150,0,"216,4",0,853,0,0,950,"3,5",0,0,100,0,1721,0,0,0,600
22-03-2018,23 - 00,0,"2446,4","868,8",0,150,0,"141,5",0,853,0,0,950,"38,8",0,0,100,0,1515,0,0,0,600
23-03-2018,00 - 01,0,"2153,4","155,6",0,150,0,"125,1",0,853,0,0,950,"32,5",0,0,50,0,"1204,3",0,0,0,600
23-03-2018,01 - 02,0,"2177,7","105,9",0,150,0,"97,7",0,853,0,0,950,44,0,0,50,0,"1033,8",0,0,0,600
23-03-2018,02 - 03,0,"2173,8","53,3",0,150,0,"102,9",0,853,0,0,950,"39,6",0,0,50,0,"921,9",0,0,0,600
23-03-2018,03 - 04,0,"2140,3",0,0,150,0,"375,2",0,853,0,0,950,"35,9",0,0,50,0,"927,2",0,0,0,"373,3"
23-03-2018,04 - 05,0,"2657,7","200,3",0,150,0,"156,8",0,"283,7",0,0,950,"20,1",0,0,50,0,"692,3",0,0,0,600
23-03-2018,05 - 06,0,"2679,4","1372,1",0,150,0,0,0,"748,9",0,0,950,"69,9",0,0,50,0,"1905,1","0,1",0,0,527
23-03-2018,06 - 07,0,2800,1820,0,150,0,0,"250,8",853,0,0,"860,4","180,1",0,0,50,0,"2783,4",0,"202,8",0,600
23-03-2018,07 - 08,0,2800,"1615,4",0,150,0,0,"308,8",853,0,0,950,"64,2",0,0,50,0,3080,0,"164,8",0,600
23-03-2018,08 - 09,0,2800,1576,0,150,0,0,"239,4",853,0,0,950,"41,7",0,0,50,0,3080,0,"123,2",0,600
23-03-2018,09 - 10,0,2800,1720,0,150,0,0,"257,1",853,0,0,950,"72,5",0,0,50,0,3080,0,"214,3",0,600
23-03-2018,10 - 11,0,2800,"1786,4",0,150,0,0,"296,2",853,0,0,950,"95,7",0,0,50,0,2970,0,"184,5",0,600
23-03-2018,11 - 12,0,2800,"1812,6",0,150,0,0,"310,7",853,0,0,950,"108,4",0,0,50,0,2910,0,"244,5",0,600
23-03-2018,12 - 13,0,2800,"1850,9",0,150,0,0,"171,2",853,0,0,950,"154,6",0,0,50,0,2910,0,"284,1",0,600
23-03-2018,13 - 14,0,2800,"1863,3",0,150,0,0,"59,2",853,0,0,950,"133,6",0,0,50,0,2850,0,300,0,600
23-03-2018,14 - 15,0,2800,"1623,6",0,150,0,0,0,853,0,0,950,"90,1",0,0,50,0,"2595,5",0,"277,9",0,"578,3"
23-03-2018,15 - 16,0,2800,"1607,9",0,150,0,0,0,853,0,0,"949,9","89,2",0,0,50,0,"2560,7",0,300,0,"511,4"
23-03-2018,16 - 17,0,2800,"1576,3",0,150,0,0,"0,1",853,0,0,950,"92,8",0,0,50,0,"2568,8",0,300,0,"500,2"
23-03-2018,17 - 18,0,3200,1870,0,150,0,0,"97,9",853,0,0,"925,2","136,8",0,0,50,0,"2472,6",0,"12,7",0,"552,7"
23-03-2018,18 - 19,0,2823,1847,0,150,0,0,0,"1283,1",0,0,950,"105,7",0,0,50,0,2887,0,0,0,"372,4"
23-03-2018,19 - 20,0,3200,"1812,9",0,150,0,0,0,"737,4",0,0,950,58,0,0,50,0,"2542,5",0,0,0,448
23-03-2018,20 - 21,0,"2951,9","998,1",0,"100,9",0,"104,9",0,"725,8",0,0,950,0,0,0,50,0,"1867,6",0,0,0,"599,9"
23-03-2018,21 - 22,0,"2933,5","238,9",0,"123,5",0,"120,5",0,"606,1",0,0,950,0,0,0,50,0,"989,5",0,0,0,600
23-03-2018,22 - 23,0,"2645,8",0,0,"79,8",0,"531,3",0,"815,6",0,0,950,0,0,0,50,0,853,0,0,0,"263,7"
23-03-2018,23 - 00,0,"2532,6",0,0,76,0,800,0,395,0,0,950,0,0,0,50,0,"747,1",0,0,0,"33,2"
24-03-2018,00 - 01,0,2318,0,"482,9",0,0,898,0,0,"131,6",0,950,"71,5",0,0,50,0,"432,7",0,0,0,0
24-03-2018,01 - 02,0,"1771,2",0,"1309,2",23,0,"894,7",0,0,"731,6",0,950,0,"0,1",0,50,0,"39,9",0,0,0,0
24-03-2018,02 - 03,0,"1823,1",0,1253,0,0,"987,6",0,0,"1331,6",0,"865,9",0,"34,2",0,50,0,0,0,"106,7",0,0
24-03-2018,03 - 04,0,"1758,2",0,1293,0,"65,6",1000,0,0,1532,0,868,0,"14,3",0,50,0,0,0,"170,9",0,0
24-03-2018,04 - 05,0,"1928,7",0,"1146,8",0,"3,7",1000,0,0,1532,0,"845,5",0,0,0,50,0,0,0,"102,4",0,0
24-03-2018,05 - 06,0,"1991,2",0,"1168,6",0,0,898,0,0,1434,0,950,0,"93,7",0,50,0,0,0,"75,1",0,0
24-03-2018,06 - 07,0,"1648,5",0,"1501,5",0,0,"890,8",0,0,834,0,950,0,"54,7",0,50,0,"3,5",0,0,0,0
24-03-2018,07 - 08,0,"2600,1",0,"326,5","25,5",0,"825,5",0,0,234,0,950,0,0,0,50,0,"402,4",0,0,0,0
24-03-2018,08 - 09,0,"2673,5",0,0,"83,4",0,"224,8",0,0,0,0,950,0,0,0,50,0,"764,8",0,0,0,"573,7"
24-03-2018,09 - 10,0,"2578,3",0,0,"44,8",0,563,0,0,0,0,950,0,0,0,50,0,"1050,8",0,0,0,"267,1"
24-03-2018,10 - 11,0,"2808,3",0,0,"4,7",0,"766,7",0,0,"475,4",0,950,0,0,0,50,0,"857,7",0,0,0,"101,9"
24-03-2018,11 - 12,0,"2863,2",0,0,0,0,"756,5",0,0,"672,9",0,950,0,"8,4",0,50,0,"672,6",0,0,0,"77,5"
24-03-2018,12 - 13,0,"2847,5",0,0,"7,8",0,"764,7",0,0,1120,0,950,0,0,0,50,0,"596,3",0,0,0,0
24-03-2018,13 - 14,0,"2354,4",0,"645,4",0,0,"733,8",0,0,"1112,2",0,950,0,"19,2",0,50,0,"385,9",0,0,0,0
24-03-2018,14 - 15,0,"1788,8",0,"1136,4",0,0,"708,6",0,0,"512,2",0,950,0,"14,3",0,50,0,"386,5",0,"0,1",0,0
24-03-2018,15 - 16,0,1555,0,"1261,1",0,0,"686,8",0,0,"24,7",0,950,0,"17,8",0,50,0,"464,8",0,0,0,0
24-03-2018,16 - 17,0,"2094,8",0,"291,4","31,1",0,"666,1",0,"256,8",0,0,950,0,0,0,50,0,"901,9","0,1",0,0,0
24-03-2018,17 - 18,0,"2159,6","130,2",0,"67,8",0,"0,1",0,"856,8",0,0,950,0,0,0,50,0,"1342,8",0,0,0,"442,4"
24-03-2018,18 - 19,0,"1540,5","327,5",0,118,0,0,0,"1456,8",0,0,950,0,0,0,50,0,"2220,5","0,1",0,0,"284,3"
24-03-2018,19 - 20,0,"1742,7","271,3",0,"100,3",0,0,"0,1",1193,0,0,950,"0,1",0,0,50,0,"2005,9",0,0,0,"370,3"
24-03-2018,20 - 21,0,"2268,6",0,0,"10,4",0,"119,7",0,593,0,0,950,0,0,0,50,0,"1187,1","0,1",0,0,"444,9"
24-03-2018,21 - 22,0,"2649,4","56,9",0,"18,5",0,"35,2",0,0,7,0,950,0,0,0,50,0,"802,1","0,1",0,0,600
24-03-2018,22 - 23,0,"2922,9",0,0,0,0,"641,2",0,0,607,0,950,0,"16,9",0,50,0,"381,2",0,0,0,"152,7"
24-03-2018,23 - 00,0,"2229,5",0,806,0,0,"830,7",0,0,1207,0,950,0,251,0,50,0,"199,3",0,0,0,0
25-03-2018,00 - 01,0,"2046,4",0,1130,0,0,825,0,0,"1522,2",0,"893,8",0,26,0,50,0,0,0,"160,5",0,0
25-03-2018,01 - 02,0,"2021,7",0,1073,0,0,"835,5",0,0,1532,0,"892,3",0,"36,4",0,50,0,0,0,"142,7",0,0
25-03-2018,02 - 03,,,,,,,,,,,,,,,,,,,,,,
25-03-2018,03 - 04,0,"2035,8",0,1023,"0,1",0,"785,1",0,0,1532,0,950,0,0,0,50,0,0,0,"131,3",0,0
25-03-2018,04 - 05,0,"2092,8",0,963,0,0,"890,8",0,0,1532,0,"916,2",0,"56,7",0,50,0,0,0,"135,5",0,0
25-03-2018,05 - 06,0,"2187,4",0,954,0,0,"939,1",0,0,1532,0,"899,5",0,"54,4",0,50,0,0,0,"109,4",0,0
25-03-2018,06 - 07,0,"2084,8",0,1181,0,0,"918,4",0,0,1532,0,"902,1",0,"88,1",0,50,"0,1",0,0,"52,5",0,0
25-03-2018,07 - 08,0,2050,0,"1294,4",0,0,"897,4",0,0,"989,6",0,950,0,"122,2",0,50,0,"44,5",0,"0,1",0,"0,1"
25-03-2018,08 - 09,0,"2748,5",0,"382,4",0,0,"904,7",0,0,"975,2",0,950,0,"43,4",0,50,0,"415,7",0,0,0,"0,1"
25-03-2018,09 - 10,0,2937,0,0,"12,7",0,"825,4",0,0,"825,9",0,950,0,0,0,50,0,"663,5",0,0,0,0
25-03-2018,10 - 11,0,2914,0,0,"35,8",0,"877,8",0,0,"796,7",0,"949,9",0,0,0,50,0,"699,9",0,0,0,"0,1"
25-03-2018,11 - 12,0,2922,0,0,"20,2",0,"903,4",0,0,"787,1",0,950,0,0,0,50,0,596,0,0,0,0
25-03-2018,12 - 13,0,"2915,6",0,0,"10,1",0,"956,9",0,0,825,0,950,0,0,0,50,0,"480,8",0,"0,1",0,0
25-03-2018,13 - 14,0,"2930,2",0,"12,9",0,0,"960,2",0,0,"1077,8",0,950,0,"27,7",0,50,0,"354,2",0,0,0,0
25-03-2018,14 - 15,0,"2595,3",0,"369,3",0,0,"973,9",0,0,"1175,4",0,950,0,"94,9",0,50,0,"248,4",0,0,0,0
25-03-2018,15 - 16,0,"2272,2",0,"790,6",0,0,"986,5",0,0,"1256,8",0,950,0,"145,8",0,50,0,"135,6",0,0,0,0
25-03-2018,16 - 17,0,"1934,5",0,"1246,1",0,0,"996,7",0,0,"850,2",0,950,0,"176,9",0,50,0,"68,1",0,0,0,0
25-03-2018,17 - 18,0,"1955,5",0,1104,0,0,"972,4",0,0,"456,7",0,"949,9",0,"144,2",0,50,0,"230,1","0,1",0,0,0
25-03-2018,18 - 19,0,"2540,8",0,"201,5",0,0,"864,8",0,0,0,0,950,0,"22,4",0,50,0,"670,1","0,1",0,0,0
25-03-2018,19 - 20,0,"2332,6",7,0,"55,4",0,"37,7",0,"530,8",0,0,950,0,0,0,50,0,"1183,3","0,1",0,0,600
25-03-2018,20 - 21,0,"1885,8",0,0,"52,6",0,707,0,"947,9",0,0,950,0,0,0,50,0,"1667,1",0,0,0,0
25-03-2018,21 - 22,0,2024,0,261,"38,4",0,"865,5",0,"547,4",0,0,950,0,0,0,50,0,"1261,4",0,0,0,0
25-03-2018,22 - 23,0,"2574,1",0,"223,4","19,9",0,"951,7",0,"45,2",0,0,950,0,0,0,50,0,"595,2",0,0,0,0
25-03-2018,23 - 00,0,"2379,5",0,747,0,0,"990,9",0,0,"554,8",0,950,0,"53,1",0,50,0,"113,6",0,0,0,0
26-03-2018,00 - 01,0,"1871,4",0,"890,5",0,0,"835,8",0,"41,8",0,0,950,0,"67,4",50,0,0,366,0,0,0,0
26-03-2018,01 - 02,0,1917,0,"1125,8",0,0,"848,7",0,0,"558,2",0,950,0,"89,8",50,0,0,"72,6",0,0,0,0
26-03-2018,02 - 03,0,"1871,6",0,1195,0,0,887,0,0,"1158,2",0,950,0,"128,9",50,0,0,0,0,"5,9",0,0
26-03-2018,03 - 04,0,1853,0,1197,0,0,"928,8",0,0,"1379,7",0,"946,3",0,"206,7",50,0,0,"7,6",0,0,0,0
26-03-2018,04 - 05,0,"1823,8",0,"1106,1",0,0,"906,7",0,0,"779,7",0,950,0,"113,6",50,0,0,"215,7","0,1",0,0,0
26-03-2018,05 - 06,0,"2588,8",0,0,0,0,"226,9",0,0,"179,8",0,"914,8",0,0,50,0,0,"543,5",0,0,0,"537,5"
26-03-2018,06 - 07,0,"2910,3",1797,0,150,0,0,0,"420,2",0,0,"858,7",0,0,50,0,0,2434,0,0,0,"541,2"
26-03-2018,07 - 08,0,"2663,1",1670,0,"124,6",0,0,"0,1","1020,2",0,0,"909,7",0,0,50,0,0,"2944,3",0,0,0,"421,4"
26-03-2018,08 - 09,0,"2212,7","1259,5",0,"64,1",0,0,0,1532,0,0,950,0,0,50,0,0,"3092,1",0,0,0,"290,6"
26-03-2018,09 - 10,0,"2211,2","1240,7",0,"95,5",0,0,0,1532,0,0,950,0,0,50,0,0,"3081,7",0,0,0,"255,4"
26-03-2018,10 - 11,0,2248,"1344,2",0,"112,4",0,0,"0,1",1532,0,0,950,0,0,50,0,0,"3019,2",0,0,0,"281,7"
26-03-2018,11 - 12,0,"2129,9","1340,2",0,150,0,0,0,1532,0,0,950,"12,5",0,50,0,0,"3056,7",0,0,0,"248,3"
26-03-2018,12 - 13,0,"2225,7","1505,3",0,150,0,0,0,"1460,3",0,0,950,"83,3",0,50,0,0,"3023,7",0,0,0,"265,6"
26-03-2018,13 - 14,0,2241,"1448,5",0,150,0,0,"0,1","1470,2",0,0,950,"67,1",0,50,0,0,"2858,3",0,0,0,"423,5"
26-03-2018,14 - 15,0,"2247,2","1414,8",0,150,0,0,0,"1424,5",0,0,950,"64,7",0,50,0,0,"2762,3",0,0,0,"446,3"
26-03-2018,15 - 16,0,"2620,8","1532,9",0,150,0,0,0,"984,5",0,0,950,"41,9",0,50,0,0,"2479,3",0,"0,1",0,"494,3"
26-03-2018,16 - 17,0,2800,"1244,3",0,150,0,0,0,"808,9",0,0,950,17,0,50,0,0,"2020,7",0,0,0,"555,7"
26-03-2018,17 - 18,0,"2676,3","1444,5",0,150,0,0,0,932,0,0,950,"38,8",0,50,0,0,2433,0,0,0,"464,6"
26-03-2018,18 - 19,0,"2194,8","1441,7",0,150,0,0,0,1532,0,0,950,"57,1",0,50,0,0,"2966,3",0,0,0,"365,5"
26-03-2018,19 - 20,0,"2217,5","1387,2",0,150,0,0,0,1532,0,0,950,43,0,50,0,0,"2998,9",0,0,0,341
26-03-2018,20 - 21,0,"2101,6","1070,2",0,150,0,0,0,1532,0,0,950,"18,3",0,50,0,0,2794,0,0,0,"418,9"
26-03-2018,21 - 22,0,"2062,2","591,2",0,"146,3",0,"0,1",0,"1531,9",0,0,950,0,0,50,0,0,"2329,7",0,0,0,"529,5"
26-03-2018,22 - 23,0,"1817,5",0,0,"72,9",0,"289,3",0,1532,0,0,950,0,0,50,0,0,"1942,1",0,0,0,"353,1"
26-03-2018,23 - 00,0,"2010,4",0,0,"77,8",0,"734,4",0,"1016,2",0,0,950,0,0,50,0,0,"1591,6",0,0,0,0
27-03-2018,00 - 01,0,"2263,7","0,1",0,"72,2",0,"433,7",0,"416,2",0,0,950,0,0,50,0,0,"1064,3",0,0,0,"316,3"
27-03-2018,01 - 02,0,"2221,7",0,"686,3","39,4",0,"910,4",0,0,0,0,950,0,0,50,0,0,"457,6",0,0,0,"0,1"
27-03-2018,02 - 03,0,"2283,1",0,"705,2","21,9",0,"934,7",0,0,"386,8",0,950,0,0,50,0,0,"386,3",0,0,0,0
27-03-2018,03 - 04,0,"2667,5",0,"406,3",0,0,"952,7",0,0,"986,8",0,950,0,"1,2",50,0,0,"316,2",0,0,0,0
27-03-2018,04 - 05,0,"2582,3",0,"465,2","6,2",0,"961,5",0,0,614,0,950,0,0,50,0,0,"416,8",0,0,0,"0,1"
27-03-2018,05 - 06,0,"2935,3","87,3",0,"24,4",0,"295,8",0,0,14,0,950,0,0,50,0,0,"644,1",0,0,0,600
27-03-2018,06 - 07,0,"3096,9","1620,3",0,"102,1",0,"10,6",0,572,0,0,950,0,0,50,0,0,"2249,7",0,0,0,"599,9"
27-03-2018,07 - 08,0,2800,1620,0,150,0,0,338,1172,0,0,"941,2",0,0,50,0,0,"2869,2",0,"37,8",0,600
27-03-2018,08 - 09,0,"2567,8",1570,0,150,0,0,0,"1480,4",0,0,950,"18,9",0,50,0,0,"3216,8",0,0,0,"228,2"
27-03-2018,09 - 10,0,"2615,5",1570,0,150,0,0,0,"1432,9",0,0,950,"47,1",0,50,0,0,"3135,5",0,0,0,"276,3"
27-03-2018,10 - 11,0,"2594,2",1620,0,150,0,0,"26,8",1532,0,0,950,"15,5",0,50,0,0,"3056,8",0,0,0,313
27-03-2018,11 - 12,0,2670,1670,0,150,0,0,"245,7",1532,0,0,950,"54,2",0,50,0,0,"2872,8",0,0,0,492
27-03-2018,12 - 13,0,"2686,3",1670,0,150,0,"0,1",0,1391,0,0,950,"124,2",0,50,0,0,"2728,3",0,0,0,"465,4"
27-03-2018,13 - 14,0,2800,"1431,5",0,150,0,"0,1",0,"813,5",0,0,950,"45,4",0,50,0,0,2406,0,300,0,"567,9"
27-03-2018,14 - 15,0,2800,"1200,3",0,150,0,0,0,"539,7",0,0,950,"20,3",0,50,0,0,"2113,6",0,300,0,"543,1"
27-03-2018,15 - 16,0,2800,"1043,9",0,150,0,0,0,"220,9",0,0,950,"10,5",0,50,0,0,1905,0,300,0,"520,3"
27-03-2018,16 - 17,0,2800,"1016,3",0,150,0,0,0,"208,2",0,0,950,"12,6",0,50,0,0,"1885,8",0,300,0,"504,2"
27-03-2018,17 - 18,0,2800,"1187,2",0,150,0,0,0,"309,5",0,0,950,22,0,50,0,0,"2119,4",0,300,0,"447,4"
27-03-2018,18 - 19,0,2800,"1146,3",0,"92,9",0,0,0,"446,1",0,0,950,0,0,50,0,0,"2226,4",0,300,0,"446,4"
27-03-2018,19 - 20,0,2800,"1601,5",0,"129,4",0,0,0,"377,6",0,0,923,"0,1",0,50,0,0,2715,0,300,0,"430,9"
27-03-2018,20 - 21,0,3200,999,0,"17,6",0,0,"0,1",0,"222,4",0,"949,9",0,0,50,0,0,"1862,3",0,300,0,"595,5"
27-03-2018,21 - 22,0,3200,"442,3",0,0,0,"176,9",0,0,"822,4",0,"926,4",0,0,50,0,0,"1241,3",0,300,0,"599,9"
27-03-2018,22 - 23,0,3200,0,0,0,0,"495,6",0,0,"1422,4",0,"908,3",0,"45,8",50,0,0,"751,2",0,300,0,"468,9"
27-03-2018,23 - 00,0,3200,0,0,0,0,"885,3",0,0,1532,0,950,0,"87,3",50,0,0,"563,4",0,300,0,"104,7"
28-03-2018,00 - 01,0,3200,"188,2",0,0,0,"409,3",0,0,1532,0,"820,1",0,0,50,0,0,"753,1",0,300,0,600
28-03-2018,01 - 02,0,3200,"292,8",0,0,0,"380,8",0,0,1532,0,"828,6",0,0,50,0,0,"790,7",0,300,0,600
28-03-2018,02 - 03,0,3200,"259,6",0,0,0,"377,3",0,0,1532,0,"842,5",0,0,50,0,0,"742,2",0,300,0,"599,9"
28-03-2018,03 - 04,0,3200,"377,5",0,0,0,"337,1",0,0,1532,0,864,0,0,50,0,0,877,0,300,0,"599,9"
28-03-2018,04 - 05,0,3200,"299,3",0,0,0,"357,7",0,0,1532,0,"866,2",0,0,50,0,0,"898,6",0,300,0,600
28-03-2018,05 - 06,0,3200,"707,8",0,0,0,141,0,0,1532,0,"915,8",0,0,50,0,0,"1420,1",0,300,0,600
