Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5
19-02-2015,21 - 22,0,2299,"714,3",0,0,150,"799,9",0,0,"684,5",0,"81,3",0,"383,5",300,0,0,"1523,5",0,0
19-02-2015,22 - 23,0,"2173,4","390,9",0,0,150,800,0,0,754,0,"119,5",0,"370,2",300,0,0,1079,0,0
19-02-2015,23 - 00,0,"1385,9",0,"436,3",0,150,800,0,0,"861,7",0,"136,1",0,400,300,0,0,"806,6",0,0
20-02-2015,00 - 01,0,1041,0,"1226,4",0,200,700,0,0,"831,2",0,"33,5",0,400,300,0,0,349,0,0
20-02-2015,01 - 02,0,"886,1",0,1415,0,200,700,0,0,"741,3","4,1",0,0,400,300,0,0,"255,8",0,0
20-02-2015,02 - 03,0,764,0,"1484,3",0,200,700,0,0,"621,7",15,0,0,400,300,0,0,"262,7",0,"0,1"
20-02-2015,03 - 04,0,"732,9",0,"1384,6",0,200,700,0,0,"472,6","15,4",0,0,400,300,0,0,"345,3",0,0
20-02-2015,04 - 05,0,"723,1",0,"1052,2",0,200,700,0,0,"339,4",0,5,0,"385,7",300,0,0,"740,2",0,0
20-02-2015,05 - 06,0,891,0,"554,6",0,200,800,0,0,"331,5","30,7",0,0,"222,8",250,0,0,"1078,3",0,0
20-02-2015,06 - 07,0,"1328,1",0,"46,9",0,200,"690,8",0,0,0,0,0,0,"238,4",250,0,0,"1550,4",0,0
20-02-2015,07 - 08,0,1499,"359,4",0,0,0,407,0,"497,2",0,0,"221,6",0,"395,4",250,0,0,"2327,3",0,0
20-02-2015,08 - 09,0,"1558,4","387,1",0,0,0,"391,6",0,"587,5",0,0,"237,4",0,400,250,0,0,"2442,7",0,0
20-02-2015,09 - 10,0,"1603,8",461,0,0,0,"427,3",0,"524,5",0,0,"225,8",0,400,250,0,0,"2417,6",0,0
20-02-2015,10 - 11,0,1642,"567,5",0,0,0,"405,1",0,"500,4",0,0,"228,9",0,400,250,0,0,"2418,9",0,0
20-02-2015,11 - 12,0,"1649,4","616,8",0,0,0,"435,1",0,"409,7",0,0,"202,4",0,400,250,0,0,"2368,1",0,0
20-02-2015,12 - 13,0,"1690,2","514,9",0,0,0,"508,2",0,"203,8",0,0,"158,9",0,"397,5",250,0,0,"2242,2",0,0
20-02-2015,13 - 14,0,"1575,9","373,5",0,0,0,"639,9",0,"204,9",0,0,"46,8",0,"324,7",250,0,0,"2129,3",0,0
20-02-2015,14 - 15,0,1804,"742,2",0,0,0,"568,5",0,"23,2",0,0,"96,2",0,"350,4",250,0,0,"2161,9",0,0
20-02-2015,15 - 16,0,"1824,6","816,7",0,0,0,"580,4",0,"19,5",0,0,"78,8",0,"341,3",250,0,0,2188,0,0
20-02-2015,16 - 17,0,"1749,3","814,2",0,"0,1",0,440,0,"250,4",0,0,"181,7",0,"348,1",250,0,0,"2292,7",0,0
20-02-2015,17 - 18,0,"1845,4","1037,5",0,0,0,"234,7",0,"621,6",0,0,"324,5",0,"302,3",250,0,0,"2563,6",0,0
20-02-2015,18 - 19,0,"1684,7",970,0,0,0,"196,4",0,"943,4",0,0,"363,4",0,"289,8",250,0,0,"2693,3",0,0
20-02-2015,19 - 20,0,"1335,5","491,8",0,0,0,"307,1",0,"894,3",0,0,"310,2",0,"331,7",250,0,0,"2466,1",0,0
20-02-2015,20 - 21,0,"1007,1",0,0,0,0,635,0,"810,6",0,0,"91,3",0,"280,2",250,0,0,"2134,8",0,0
20-02-2015,21 - 22,0,"1030,9",0,"73,1",0,"122,6","771,4",0,"619,5",0,0,0,0,"133,9",250,0,0,1918,0,0
20-02-2015,22 - 23,0,1041,0,"215,8",0,"197,6","741,8",0,"606,4",0,0,0,0,0,300,0,0,"1640,6",0,0
20-02-2015,23 - 00,0,"791,5",0,"614,3",0,200,700,0,"554,1",0,0,85,0,"132,7",300,0,0,"1290,2",0,0
21-02-2015,00 - 01,0,"799,2",0,"111,4",0,200,700,0,"415,9",0,0,"32,3",0,"2,8",350,0,0,"1610,7",0,0
21-02-2015,01 - 02,0,"486,7",0,"573,6",0,200,700,0,543,0,0,45,0,27,350,0,0,"1344,3",0,0
21-02-2015,02 - 03,0,"467,9",0,"509,4",0,196,700,0,"604,8",0,0,"29,1",0,0,350,0,0,"1355,5",0,0
21-02-2015,03 - 04,0,703,0,374,0,194,700,0,"229,5",0,0,"39,9",0,0,350,0,0,"1260,6",0,0
21-02-2015,04 - 05,0,"900,6",0,"181,1",0,200,700,0,"18,6",0,0,"47,6",0,"2,4",350,0,0,"1262,5",0,0
21-02-2015,05 - 06,0,775,0,"458,1",0,200,700,0,0,0,0,"96,7",0,52,350,0,0,"1201,2",0,0
21-02-2015,06 - 07,0,"870,6",0,401,0,200,750,0,0,0,0,"85,7",0,"35,9",300,0,0,"1307,5",0,0
21-02-2015,07 - 08,0,"979,8","146,6",0,0,"155,3",800,0,600,0,0,"37,3",0,0,250,0,0,1877,0,0
21-02-2015,08 - 09,0,"797,4","88,3",0,0,85,"701,7",0,1200,0,0,0,0,0,250,0,0,"2166,1",0,0
21-02-2015,09 - 10,0,"799,7","86,5",0,0,0,"583,2",0,"1428,9",0,0,"27,4",0,0,250,0,0,"2397,4",0,"0,1"
21-02-2015,10 - 11,0,"1245,6",676,0,0,0,496,0,"1409,5",0,0,"111,8",0,0,250,0,0,"2672,4",0,0
21-02-2015,11 - 12,0,1233,"607,1",0,0,0,"496,3",0,"1371,2",0,0,"103,3",0,0,250,0,0,"2649,4",0,0
21-02-2015,12 - 13,0,"1025,6",0,"24,6",0,"90,1","674,3",0,931,0,0,0,0,0,250,0,0,"2173,5",0,0
21-02-2015,13 - 14,0,"1098,9",0,0,0,"148,9","686,2",0,"738,9",0,0,0,0,0,250,0,0,"2048,2",0,0
21-02-2015,14 - 15,0,"1028,5",0,0,0,"148,9","698,4",0,"852,4",0,0,0,0,0,250,0,0,"2059,2",0,0
21-02-2015,15 - 16,0,"1067,4","244,7",0,0,"72,6","706,2",0,"1027,9",0,0,0,0,0,250,0,0,2224,0,0
21-02-2015,16 - 17,0,"1279,4","531,4",0,0,16,"766,7",0,"1032,9",0,0,0,0,0,250,0,0,"2360,1",0,0
21-02-2015,17 - 18,0,"1727,5","1252,3",0,0,0,"550,1",0,1230,0,0,307,0,"161,9",250,0,0,"2792,6",0,0
21-02-2015,18 - 19,0,"1965,8",1466,0,0,0,"514,5",0,"1107,5",0,0,"363,1",0,"185,7",250,0,0,"2831,5",0,0
21-02-2015,19 - 20,0,"1661,5",948,0,0,0,"684,5",0,919,0,0,"216,1",0,"149,8",250,0,0,"2546,9",0,0
21-02-2015,20 - 21,0,"1515,8","616,6",0,0,"187,9",800,0,"637,7",0,0,"118,8",0,0,250,0,0,"2229,9",0,0
21-02-2015,21 - 22,0,"1582,7","560,9",0,0,200,800,0,"410,5",0,0,"166,9",0,"79,3",250,0,0,"2006,8",0,0
21-02-2015,22 - 23,0,"1603,4","569,7",0,0,200,750,0,"129,8",0,0,"207,4",0,"127,5",300,0,0,"1919,4",0,0
21-02-2015,23 - 00,0,"1378,3","121,5",0,0,200,700,0,0,"49,8",0,"235,9",0,"195,8",350,0,0,"1569,2",0,0
22-02-2015,00 - 01,0,"1151,3",0,0,0,200,700,0,"7,9",0,0,"332,6",0,"289,7",350,0,0,"1505,9",0,0
22-02-2015,01 - 02,0,"1054,1",0,"250,6",0,200,700,0,0,"46,1",0,"303,9",0,"263,6",350,0,0,"1287,9",0,0
22-02-2015,02 - 03,0,1039,0,"306,5",0,200,700,0,0,"194,9",0,"285,4",0,"272,5",350,0,0,"1191,9",0,0
22-02-2015,03 - 04,0,1082,0,"300,4",0,200,700,0,0,"301,2",0,"288,2",0,"280,5",350,0,0,"1152,5",0,0
22-02-2015,04 - 05,0,"1152,1",0,235,0,200,700,0,0,"354,8",0,"299,1",0,"289,2",350,0,0,"1163,6",0,0
22-02-2015,05 - 06,0,"1367,9",0,"17,6",0,200,700,0,0,"426,5",0,"313,2",0,"253,2",350,0,0,"1242,6",0,0
22-02-2015,06 - 07,0,"1417,8","151,3",0,0,200,"749,9",0,0,"402,4",0,"349,4",0,"290,5",300,0,0,"1441,9",0,0
22-02-2015,07 - 08,0,"1414,9","178,7",0,0,200,800,0,0,"193,2",0,319,0,"267,8",250,0,0,"1551,2",0,0
22-02-2015,08 - 09,0,"1538,9","637,3",0,0,200,800,0,"164,6",0,0,"234,4",0,"137,2",250,0,0,"1968,2",0,0
22-02-2015,09 - 10,0,"1474,1","621,8",0,0,200,800,0,"289,1",0,0,"197,2",0,"62,7",250,0,0,"2184,4",0,0
22-02-2015,10 - 11,0,"1592,5",675,0,0,200,800,0,"207,3",0,0,"184,3",0,"32,2",250,0,0,2237,0,0
22-02-2015,11 - 12,0,"1659,4","710,3",0,0,200,800,0,"123,4",0,0,"195,6",0,"79,6",250,0,0,"2190,8",0,0
22-02-2015,12 - 13,0,"1532,6","398,1",0,0,200,800,0,"31,6",0,0,"212,9",0,200,250,0,0,"1921,9",0,0
22-02-2015,13 - 14,0,"1322,8","29,5",0,0,200,800,0,0,"27,3",0,"207,6",0,"238,1",250,0,0,"1657,3",0,0
22-02-2015,14 - 15,0,"1151,3",0,"210,8",0,200,800,0,0,0,0,"211,3",0,"297,9",250,0,0,1579,0,0
22-02-2015,15 - 16,0,"1097,7",0,"583,1",0,200,800,0,0,"161,9",0,"251,9",0,"377,4",250,0,0,"1326,9","0,1",0
22-02-2015,16 - 17,0,"1471,5",358,0,0,200,800,0,"131,9",0,0,"163,4",0,"197,1",250,0,0,"1928,6",0,0
22-02-2015,17 - 18,0,1814,"1092,7",0,0,"76,2","799,9",0,"441,7",0,0,61,0,0,250,0,0,"2465,1",0,0
22-02-2015,18 - 19,0,"2279,9","1607,1",0,0,"66,9",800,0,"349,5",0,0,"108,2",0,0,250,0,0,2653,0,0
22-02-2015,19 - 20,0,"2269,7",1369,0,0,"193,7",800,0,0,33,0,"155,4",0,0,250,0,0,"2416,4",0,0
22-02-2015,20 - 21,0,"2323,4","1128,2",0,0,200,800,0,0,"538,6",0,"280,4",0,303,250,0,0,"2076,8",0,0
22-02-2015,21 - 22,0,"2658,6","1382,7",0,0,200,800,0,0,"961,4",0,"337,4",0,"365,5",250,0,0,"1934,1",0,0
22-02-2015,22 - 23,0,"2723,5","1213,3",0,0,200,750,0,0,"1345,8",0,"391,6",0,400,300,0,0,"1590,1",0,0
22-02-2015,23 - 00,0,"2430,9","710,7",0,0,200,700,0,0,"1296,7",0,"339,6",0,400,350,0,0,"1249,8",0,0
23-02-2015,00 - 01,0,"1755,3",0,"193,7",0,200,700,0,0,1532,0,"336,1",0,400,300,0,0,"642,2",0,0
23-02-2015,01 - 02,0,"1600,8",0,"779,5",0,200,700,0,0,1532,0,"322,8",0,400,300,0,0,"288,5",0,0
23-02-2015,02 - 03,0,"1520,8",0,"901,6",0,200,700,0,0,1532,0,"294,2",0,400,300,0,0,"216,6",0,0
23-02-2015,03 - 04,0,"1517,2",0,"823,6",0,200,700,0,0,1532,0,"298,1",0,400,300,0,0,"244,4",0,0
23-02-2015,04 - 05,0,"1624,5",0,"655,6",0,200,700,0,0,1532,0,"297,7",0,400,300,0,0,"325,3",0,0
23-02-2015,05 - 06,0,"1664,9",0,"553,7",0,200,750,0,0,1532,0,"278,6",0,400,300,0,0,501,0,0
23-02-2015,06 - 07,0,"2278,6","772,4",0,0,200,800,0,0,932,0,"227,8",0,"347,7",250,0,0,"1528,4",0,0
23-02-2015,07 - 08,0,2602,"1259,8",0,0,"172,8","886,7",0,0,"402,8",0,0,0,0,200,0,0,"2269,4",0,0
23-02-2015,08 - 09,0,"2443,5","1118,7",0,0,200,900,0,0,"204,4",0,60,0,"33,9",200,0,0,"2436,3",0,0
23-02-2015,09 - 10,0,"2030,1","621,9",0,0,200,900,0,"174,3",0,0,"81,9",0,71,200,0,0,"2417,1",0,0
23-02-2015,10 - 11,0,"1806,3",436,0,0,"169,8",900,0,"382,4",0,0,"53,9",0,"66,2",200,0,0,"2395,1",0,0
23-02-2015,11 - 12,0,"1660,1","358,1",0,0,"103,1","899,1",0,513,0,0,0,0,"105,5",200,0,0,"2378,9",0,0
23-02-2015,12 - 13,0,"1628,3","329,4",0,0,"101,7","871,7",0,"516,2",0,0,0,0,"137,2",200,0,0,"2334,9",0,0
23-02-2015,13 - 14,0,"1531,5","310,1",0,0,"74,3","822,3",0,"596,9",0,0,0,0,"168,5",200,0,0,"2308,2",0,0
23-02-2015,14 - 15,0,"1684,7","573,9",0,0,"22,7","807,2",0,"574,5",0,0,0,0,"210,3",200,0,0,"2392,5",0,0
23-02-2015,15 - 16,0,"1848,7","838,3",0,0,0,"815,1",0,500,0,0,"7,7",0,"230,3",200,0,0,"2402,1",0,0
23-02-2015,16 - 17,0,"2020,2","1048,7",0,0,0,"780,3",0,"439,8",0,0,"94,7",0,260,200,0,0,"2466,8",0,0
23-02-2015,17 - 18,0,"2288,1","1602,1",0,0,0,"495,9",0,"802,4",0,0,"316,4",0,"303,2",200,0,0,2846,0,0
23-02-2015,18 - 19,0,"2307,1","1756,2",0,0,0,"431,4",0,"846,1",0,0,"339,9",0,"291,3",200,0,0,"3026,9",0,0
23-02-2015,19 - 20,0,2309,"1579,3",0,0,0,"550,7",0,"626,3",0,0,"320,7",0,"321,5",200,0,0,"2770,4",0,0
23-02-2015,20 - 21,0,"1800,3","821,9",0,0,0,"778,9",0,"352,3",0,0,"106,2",0,"281,3",200,0,0,"2368,8",0,0
23-02-2015,21 - 22,0,"1702,5","840,7",0,0,"197,8","869,4",0,"301,5",0,0,0,0,0,200,0,0,"2275,5",0,0
23-02-2015,22 - 23,0,"1948,1","1108,4",0,0,200,800,0,0,"144,6",0,"69,1",0,"88,5",250,0,0,"2058,5",0,0
23-02-2015,23 - 00,0,"1633,5","76,5",0,0,200,700,0,0,"744,6",0,"277,6",0,400,300,0,0,1108,0,0
24-02-2015,00 - 01,0,"1050,4",0,"255,6",0,200,"749,9",0,0,"144,6",0,"172,7",0,"208,2",300,0,0,"1217,6",0,0
24-02-2015,01 - 02,0,"696,5",0,"603,9",0,200,750,0,0,0,0,177,0,"259,8",300,0,0,1097,0,0
24-02-2015,02 - 03,0,"451,9",0,"1043,1",0,200,750,0,0,"81,6",0,"257,2",0,"386,8",300,0,0,892,0,0
24-02-2015,03 - 04,0,"468,4",0,966,0,200,750,0,0,"84,5",0,"249,3",0,"357,5",300,0,0,"911,2","0,1",0
24-02-2015,04 - 05,0,"1010,5",0,"134,2",0,200,750,0,0,"98,2",0,"126,2",0,"120,5",300,0,0,"1205,8",0,0
24-02-2015,05 - 06,0,"901,3",0,"415,9",0,200,800,0,0,0,0,"112,7",0,"124,5",300,0,0,"1293,5",0,0
24-02-2015,06 - 07,0,"1342,7",418,0,0,0,"627,9",0,"330,6",0,0,"120,2",0,"265,6",250,0,0,"2217,3",0,0
24-02-2015,07 - 08,0,"2439,7","1707,5",0,0,0,"454,1",0,265,0,0,322,0,"253,7",200,0,0,"3017,3",0,0
24-02-2015,08 - 09,0,"2523,3",1735,0,0,0,"473,5",0,"260,5",0,0,"319,8",0,"265,1",200,0,0,"3075,1",0,0
24-02-2015,09 - 10,0,2437,"1555,5",0,0,0,"543,5",0,"25,7",0,0,"276,7",0,"292,8",200,0,0,"2926,9",0,0
24-02-2015,10 - 11,0,"2419,3","1551,3",0,0,0,"547,2",0,0,"98,9",0,"255,5",0,"294,5",200,0,0,"2866,3",0,0
24-02-2015,11 - 12,0,"2331,1","1429,1",0,0,0,"593,1",0,0,"182,1",0,"192,3",0,"274,8",200,0,0,"2745,6",0,0
24-02-2015,12 - 13,0,"2362,9","1185,4",0,0,0,"643,9",0,0,"371,1",0,"87,5",0,254,200,0,0,2410,0,0
24-02-2015,13 - 14,0,"2177,2","1014,6",0,0,0,"678,7",0,0,"183,8",0,"61,7",0,"265,1",200,0,0,"2336,5",0,0
24-02-2015,14 - 15,0,"2113,3","983,9",0,0,0,"739,9",0,0,"153,5",0,"15,8",0,"259,4",200,0,0,"2362,7",0,0
24-02-2015,15 - 16,0,2080,"949,4",0,0,"7,2","750,3",0,0,"170,1",0,0,0,"248,6",200,0,0,"2357,8",0,0
24-02-2015,16 - 17,0,"2070,4","844,7",0,0,"19,2",778,0,0,"131,3",0,0,0,"238,1",200,0,0,"2347,8",0,0
24-02-2015,17 - 18,0,"2388,1","1519,2",0,0,0,"516,7",0,"41,7",0,0,"199,7",0,"307,4",200,0,0,"2773,2",0,0
24-02-2015,18 - 19,0,"2572,1","1804,8",0,0,0,"479,4",0,"101,4",0,0,"241,7",0,"293,2",200,0,0,2890,0,0
24-02-2015,19 - 20,0,"2214,6","1319,2",0,0,0,"560,3",0,0,"22,6",0,"180,4",0,"307,3",200,0,0,"2641,5",0,0
24-02-2015,20 - 21,0,"1822,7","569,6",0,0,"11,4","875,6",0,"14,2",0,0,0,0,"246,8",200,0,0,"2124,7",0,0
24-02-2015,21 - 22,0,"1759,4","386,5",0,0,200,950,0,0,"112,1",0,"58,9",0,"168,8",200,0,0,"1810,4",0,0
24-02-2015,22 - 23,0,"1370,2",0,"182,1",0,200,850,0,0,"129,2",0,"154,9",0,"287,7",250,0,0,"1388,8",0,0
24-02-2015,23 - 00,0,"968,4",0,"693,3",0,200,750,0,0,"245,2",0,212,0,400,300,0,0,"1026,8",0,0
25-02-2015,00 - 01,0,"470,2",0,"934,1",0,200,750,0,0,"258,7",0,295,0,400,300,0,0,"1012,7",0,0
25-02-2015,01 - 02,0,"321,1",0,"1179,5",0,200,750,0,0,144,0,"285,4",0,400,300,0,0,"815,5",0,0
25-02-2015,02 - 03,0,282,0,"1205,1",0,200,750,0,0,"74,9",0,"282,3",0,400,300,0,0,790,"0,1",0
25-02-2015,03 - 04,0,"223,9",0,"1097,3",0,200,750,0,0,0,0,"298,6",0,400,300,0,0,"900,9",0,0
25-02-2015,04 - 05,0,"345,8",0,"791,4",0,200,750,0,0,0,0,297,0,"355,9",300,0,0,"1098,5",0,0
25-02-2015,05 - 06,0,"796,5",0,0,0,200,800,0,295,0,0,"138,6",0,"142,5",300,0,0,1617,0,0
25-02-2015,06 - 07,0,"887,2","342,5",0,0,"155,2","716,5",0,895,0,0,0,0,0,250,0,0,"2338,6",0,0
25-02-2015,07 - 08,0,"2041,3","1804,3",0,0,0,"266,2",0,"1263,9",0,0,"350,2",0,"182,9",200,0,0,"3182,9",0,0
25-02-2015,08 - 09,0,"2200,6","1977,8",0,0,0,225,0,1264,0,0,"402,1",0,"268,5",200,0,0,"3328,8","0,1",0
25-02-2015,09 - 10,0,"2238,5","2058,8",0,0,0,"230,5",0,1264,0,0,"393,1",0,"266,1",200,0,0,"3303,3",0,0
25-02-2015,10 - 11,0,"2196,2","2087,9",0,0,0,"219,2",0,1264,0,0,"384,9",0,256,200,0,0,3309,0,0
25-02-2015,11 - 12,0,"2166,4","2094,3",0,0,0,"264,2",0,1264,0,0,"374,4",0,"248,5",200,0,0,3248,0,0
25-02-2015,12 - 13,0,"2140,4",2100,0,0,0,"339,1",0,1264,0,0,"296,4",0,"155,4",200,0,0,"3221,4",0,0
25-02-2015,13 - 14,0,2109,"2081,2",0,0,0,"275,7",0,1264,0,0,"361,1",0,"224,3",200,0,0,"3176,7",0,0
25-02-2015,14 - 15,0,"2077,4",2100,0,0,0,"203,7",0,1264,0,0,"350,3",0,209,200,0,0,"3197,7",0,0
25-02-2015,15 - 16,0,"2058,9",2100,0,0,0,"148,9",0,1264,0,0,"350,4",0,190,200,0,0,"3204,6",0,0
25-02-2015,16 - 17,0,"1948,9","1965,9",0,0,0,"177,8",0,1432,0,0,"352,5",0,"179,3",200,0,0,"3273,4",0,0
25-02-2015,17 - 18,0,"2055,7",2100,0,"25,7",0,0,0,1432,0,0,"322,6",0,0,200,0,0,"3384,6",0,0
25-02-2015,18 - 19,0,"2097,5",2100,0,150,0,0,"79,5",1432,0,0,"263,2",0,0,200,0,0,"3488,9",0,0
25-02-2015,19 - 20,0,"2079,5",2100,0,"9,7",0,0,0,1432,0,0,"329,7",0,0,200,0,0,"3463,7",0,0
25-02-2015,20 - 21,0,"1959,2",1969,0,0,0,"257,9",0,1432,0,0,342,0,"174,3",200,0,0,3321,0,0
25-02-2015,21 - 22,0,"1542,1","1509,6",0,0,0,"313,6",0,1432,0,0,"285,1",0,"150,2",200,0,0,"3075,6",0,0
25-02-2015,22 - 23,0,"683,1",548,0,0,0,341,0,1432,0,0,"211,2",0,"175,8",250,0,0,"2692,8",0,0
25-02-2015,23 - 00,0,"450,4","98,9",0,0,"157,9","655,1",0,1432,0,0,0,0,"42,9",300,0,0,"2195,8",0,0
26-02-2015,00 - 01,0,347,"269,8",0,0,200,800,0,1432,0,0,"83,3",0,"9,5",250,0,0,"2088,8",0,0
26-02-2015,01 - 02,0,"130,1","9,3",0,0,200,800,0,1432,0,0,"135,8",0,"64,6",250,0,0,"1918,1",0,0
26-02-2015,02 - 03,0,0,0,"138,1",0,200,800,0,"1396,2",0,0,"145,3",0,"82,8",250,0,0,"1838,5",0,0
26-02-2015,03 - 04,0,0,0,"143,7",0,200,800,0,"1396,4",0,0,141,0,"84,2",250,0,0,"1835,7",0,0
26-02-2015,04 - 05,0,"405,8","406,5",0,0,"176,4",800,0,1432,0,0,"50,4",0,0,250,0,0,2059,0,0
26-02-2015,05 - 06,0,"647,6","702,7",0,0,"144,4","698,9",0,1432,0,0,0,0,0,250,0,0,"2400,2",0,0
26-02-2015,06 - 07,0,"1652,1","1680,9",0,0,0,"419,9",0,1432,0,0,"214,9",0,"222,5",250,0,0,"3030,4",0,0
26-02-2015,07 - 08,0,"2293,7",2100,0,150,0,0,"6,3",1264,0,0,"298,3",0,0,200,0,0,3393,0,0
26-02-2015,08 - 09,0,2305,2100,0,0,0,"10,1",0,1264,0,0,"435,7",0,"176,2",200,0,0,"3458,8",0,0
26-02-2015,09 - 10,0,"2333,4",2100,0,0,0,"227,1",0,"1203,4",0,0,"310,6",0,"220,8",200,0,0,"3345,8",0,0
26-02-2015,10 - 11,0,2595,2100,0,0,0,"233,1",0,"717,2",0,0,306,0,"201,2",200,0,0,"3035,9",0,0
26-02-2015,11 - 12,0,"2603,9","1940,4",0,0,0,"495,6",0,"322,8",0,0,172,0,"320,1",200,0,0,"2802,7",0,0
26-02-2015,12 - 13,0,"2188,1","1108,9",0,0,0,"738,9",0,0,"14,2",0,"39,9",0,"270,3",200,0,0,"2348,7",0,0
26-02-2015,13 - 14,0,"2070,5","931,9",0,0,"37,3","785,6",0,0,"3,7",0,0,0,"250,3",200,0,0,"2352,1",0,0
26-02-2015,14 - 15,0,"1968,3","704,1",0,0,"108,5","807,6",0,"19,1",0,0,0,0,"194,3",200,0,0,"2236,6",0,0
26-02-2015,15 - 16,0,"1876,3",597,0,0,200,"854,6",0,0,"37,5",0,0,0,"145,6",200,0,0,2161,0,0
26-02-2015,16 - 17,0,"1872,9","555,4",0,0,"153,3","881,2",0,0,16,0,0,0,"186,3",200,0,0,"2172,3",0,0
26-02-2015,17 - 18,0,"2239,6","1156,8",0,0,0,"727,1",0,"57,1",0,0,"110,2",0,"309,9",200,0,0,"2451,1",0,0
26-02-2015,18 - 19,0,"2368,4","1379,9",0,0,0,"655,6",0,"62,5",0,0,204,0,"360,8",200,0,0,"2545,7",0,0
26-02-2015,19 - 20,0,"1981,6","905,4",0,"0,1",0,"767,2",0,"60,6",0,0,"138,1",0,"341,1",200,0,0,2327,0,0
26-02-2015,20 - 21,0,"1833,1","714,6",0,0,200,950,0,0,"56,2",0,"50,9",0,"83,3",200,0,0,2153,0,0
26-02-2015,21 - 22,0,"1353,8","172,7",0,0,200,950,0,0,"15,7",0,"197,9",0,"200,2",200,0,0,"1896,1",0,0
26-02-2015,22 - 23,0,"943,9",0,"162,4",0,200,900,0,0,0,0,"298,8",0,"278,4",250,0,0,"1684,3",0,0
26-02-2015,23 - 00,0,477,0,"952,2",0,200,850,0,0,0,0,"358,5",0,400,250,0,0,"1073,1",0,0
27-02-2015,00 - 01,0,"533,9",0,1252,0,250,800,0,0,600,0,"270,2",0,450,300,0,0,"509,2",0,0
27-02-2015,01 - 02,0,712,0,1207,0,250,800,0,0,"896,3",0,249,0,450,300,0,0,"355,1",0,0
27-02-2015,02 - 03,0,"661,2",0,1164,0,250,800,0,0,"784,6",0,"237,4",0,450,300,0,0,"388,1",0,0
27-02-2015,03 - 04,0,"482,7",0,1130,0,250,800,0,0,"460,7",0,"223,9",0,"377,3",300,0,0,"519,6",0,0
27-02-2015,04 - 05,0,"65,6",0,"1192,5",0,250,800,0,"139,3",0,0,"142,1",0,"66,5",300,0,0,843,0,0
27-02-2015,05 - 06,0,0,0,"867,2",0,"247,6",800,0,"662,2",0,0,"127,7",0,0,300,0,0,"1421,7",0,0
27-02-2015,06 - 07,0,"420,3",0,"371,9","0,1",0,"427,1",0,"1262,2",0,0,"225,6",0,345,250,0,0,2063,0,0
27-02-2015,07 - 08,0,"1163,3","505,7",0,0,0,"274,9",0,1432,0,0,"435,3",0,450,200,0,0,"2749,3",0,0
27-02-2015,08 - 09,0,"1560,4","1060,8",0,0,0,316,0,1432,0,0,"460,3",0,450,200,0,0,"3048,5",0,0
27-02-2015,09 - 10,0,"1540,3","1028,4",0,0,0,"306,8",0,1432,0,0,"451,7",0,450,200,0,0,"2967,9",0,0
27-02-2015,10 - 11,0,"1602,4","1153,1",0,0,0,"248,2",0,1432,0,0,"456,5",0,450,200,0,0,"2974,5",0,0
27-02-2015,11 - 12,0,"1394,4","914,2",0,0,0,223,0,1432,0,0,"419,7",0,450,200,0,0,"2794,7",0,0
27-02-2015,12 - 13,0,"1033,7","366,8",0,0,0,"220,4",0,1432,0,0,"391,6",0,"449,9",200,0,0,"2529,5",0,0
27-02-2015,13 - 14,0,"860,5","123,6",0,0,0,"228,8",0,1432,0,0,"377,3",0,450,200,0,0,"2382,1",0,0
27-02-2015,14 - 15,0,"759,4",0,16,0,0,234,0,1432,0,0,"356,7",0,450,200,0,0,"2284,4",0,0
27-02-2015,15 - 16,0,692,0,"108,7",0,0,"269,6",0,"1399,7",0,0,"343,5",0,450,200,0,0,"2224,8",0,0
27-02-2015,16 - 17,0,"758,2",0,0,0,0,"168,3",0,1389,0,0,"388,7",0,450,200,0,0,"2284,8",0,0
27-02-2015,17 - 18,0,"1443,4","1122,6",0,0,0,"44,9",0,1432,0,0,"504,1",0,436,200,0,0,2843,0,0
27-02-2015,18 - 19,0,"1667,2","1470,3",0,0,0,"39,3",0,1432,0,0,544,0,"429,2",200,0,0,"3046,5",0,0
27-02-2015,19 - 20,0,"1359,1","1036,3",0,0,0,68,0,1432,0,0,"505,6",0,450,200,0,0,"2849,7",0,0
27-02-2015,20 - 21,0,"455,6",0,"567,8",0,0,"290,1",0,"1342,7",0,0,"351,3",0,450,200,0,0,"2013,4",0,0
27-02-2015,21 - 22,0,"484,8",0,"572,2",0,0,"310,9",0,"1101,2",0,0,"370,5",0,450,200,0,0,1791,0,0
27-02-2015,22 - 23,0,"527,2",0,"427,4",0,0,"462,9",0,"890,3",0,0,"290,7",0,"343,8",200,0,0,"1643,4",0,0
27-02-2015,23 - 00,0,"485,5",0,"500,3",0,"35,6","843,8",0,"702,6",0,0,0,0,0,250,0,0,"1457,4",0,0
28-02-2015,00 - 01,0,0,0,"573,8",0,0,"739,6",0,"1214,9",0,0,"4,2",0,0,300,0,0,"1895,1",0,0
