Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3
08-02-2016,17 - 18,0,"1567,9",0,"369,7",100,0,600,0,0,"92,7",0,650,200,0,0,50,0,2055,0,0,,
08-02-2016,18 - 19,0,"1409,2",0,"574,6","122,1",0,"562,3",0,0,0,0,900,0,0,0,50,0,"1957,8",0,0,,
08-02-2016,19 - 20,0,"1691,3",0,"403,8",104,0,"619,4",0,0,"403,9",0,900,0,0,0,50,0,"1781,9",0,0,,
08-02-2016,20 - 21,0,"1674,1",0,"765,8",0,0,"959,8",0,0,"1003,9",0,"708,6",0,450,0,50,0,"1328,8",0,0,,
08-02-2016,21 - 22,0,"1948,3",0,"948,5",0,250,1000,0,0,1532,0,"717,6",0,450,0,0,0,"845,4",0,0,,
08-02-2016,22 - 23,0,"1858,8",0,"1008,5",0,250,1000,0,0,1532,0,"660,7",0,450,50,0,0,"686,8",0,0,,
08-02-2016,23 - 00,0,"1268,9",0,"1750,3",0,250,1000,0,0,1532,0,"549,6",0,450,100,0,0,"448,9",0,0,,
09-02-2016,00 - 01,0,"1518,7",0,"1034,7",0,100,1000,0,0,1532,0,"542,8",0,450,100,0,0,"466,7",0,"0,1",,
09-02-2016,01 - 02,0,"1250,7",0,"1321,1",0,100,1000,0,0,1532,0,"524,5",0,450,100,0,0,"336,6",0,0,,
09-02-2016,02 - 03,0,"1429,7",0,"1313,7",0,100,1000,0,0,1532,0,"515,2",0,450,100,0,0,"123,3",0,0,,
09-02-2016,03 - 04,0,"1935,3",0,"853,3",0,100,1000,0,0,1532,0,"514,5",0,450,100,0,0,"76,5",0,0,,
09-02-2016,04 - 05,0,"2375,2",0,176,0,100,1000,0,0,1532,0,"532,1",0,450,100,0,0,"352,2",0,0,,
09-02-2016,05 - 06,0,"2184,1","70,6",0,0,100,1000,0,0,1532,0,"558,6",0,"381,4",50,0,0,"923,3",0,0,,
09-02-2016,06 - 07,0,"1961,3",0,"67,2",0,0,"557,7",0,0,932,0,900,0,"53,4",0,0,0,"1472,5",0,0,,
09-02-2016,07 - 08,0,1874,"380,2",0,150,0,"307,7",0,0,332,0,900,"203,7",0,0,50,0,"2337,4",0,0,,
09-02-2016,08 - 09,0,"1465,3",0,"61,1",150,0,"274,6",0,0,0,0,900,"165,2",0,0,50,0,"2408,3",0,0,,
09-02-2016,09 - 10,0,"1363,2",0,169,150,0,"295,8",0,"127,1",0,0,900,"148,2",0,0,50,0,"2344,4",0,0,,
09-02-2016,10 - 11,0,"1355,8",0,"137,3",150,0,"326,8",0,"28,5",0,0,900,"111,5",0,0,50,0,"2295,3",0,0,,
09-02-2016,11 - 12,0,"1438,2",0,0,150,0,"331,2",0,12,0,0,900,"105,5",0,0,50,0,"2249,8",0,0,,
09-02-2016,12 - 13,0,"1399,2",0,"151,6",150,0,"384,7",0,0,0,0,900,"96,2",0,0,50,0,"2151,5",0,0,,
09-02-2016,13 - 14,0,"1447,2",0,0,150,0,"352,5",0,"23,4",0,0,900,"116,1",0,0,50,0,"2194,4",0,0,,
09-02-2016,14 - 15,0,"1369,6","0,1",0,150,0,"335,1",0,"218,3",0,0,900,"30,5",0,0,50,0,"2200,7",0,0,,
09-02-2016,15 - 16,0,"1243,9","83,3",0,150,0,"267,7",0,"621,9",0,0,900,"111,4",0,0,50,0,"2385,6",0,0,,
09-02-2016,16 - 17,0,1374,"274,9",0,150,0,"241,5",0,"828,3",0,0,900,"249,8",0,0,50,0,"2588,6",0,0,,
09-02-2016,17 - 18,0,"1482,4","560,7",0,150,0,131,0,"1428,3",0,0,"899,9",491,0,0,50,0,"2895,6",0,0,,
09-02-2016,18 - 19,0,"1341,6","449,3",0,150,0,"107,5",0,1532,0,0,900,"585,6",0,0,50,0,"2871,1",0,0,,
09-02-2016,19 - 20,0,"1204,4","348,5",0,150,0,"105,8",0,1532,0,0,900,"510,4",0,0,50,0,"2795,6",0,0,,
09-02-2016,20 - 21,0,1119,"196,7",0,150,0,"118,8",0,1532,0,0,900,"441,5",0,0,50,0,2616,0,0,,
09-02-2016,21 - 22,0,"1054,3","122,6",0,150,0,"170,3",0,"1456,4",0,0,900,"376,4",0,0,0,0,"2462,8",0,0,,
09-02-2016,22 - 23,0,"1381,6","614,9",0,150,0,"137,8",0,"856,5",0,0,900,297,0,50,0,0,"2391,5",0,0,,
09-02-2016,23 - 00,0,848,0,"439,6",0,0,"571,3",0,"256,5",0,0,807,0,"5,7",100,0,0,"1696,6",0,0,,
10-02-2016,00 - 01,0,"943,7",0,"372,8",0,"0,1","894,1",0,0,0,0,"462,7",149,0,100,0,0,"1438,9",0,0,,
10-02-2016,01 - 02,0,"1105,1",0,"390,8",0,"34,3",1000,0,0,11,0,334,0,0,200,0,0,"1222,7",0,0,,
10-02-2016,02 - 03,0,"893,4",0,"511,6",0,0,"984,1",0,0,"234,6",0,"319,3",0,0,200,0,0,"1237,7",0,0,,
10-02-2016,03 - 04,0,"1137,7",0,"226,7",0,0,"990,7",0,0,"290,3",0,"274,8",46,0,200,0,0,"1240,1",0,0,,
10-02-2016,04 - 05,0,"1207,2","7,5",0,0,0,1000,0,"109,8",0,0,"329,5","145,3",0,100,0,0,"1367,7",0,0,,
10-02-2016,05 - 06,0,"1349,8",354,0,0,0,"650,4",0,"709,8",0,0,"584,4","493,1",0,50,0,0,"1700,5",0,0,,
10-02-2016,06 - 07,0,"1153,2",653,0,150,0,0,"7,4","1309,8",0,0,900,384,0,0,0,0,"2549,2",0,0,,
10-02-2016,07 - 08,0,1627,"1533,9",0,150,0,0,"198,3",1532,0,0,900,650,0,0,50,0,"3350,2",0,0,,
10-02-2016,08 - 09,0,1830,"1704,3",0,150,0,0,"246,1",1532,0,0,900,650,0,0,50,0,"3458,9",0,"0,1",,
10-02-2016,09 - 10,0,"1915,7","1921,3",0,150,0,0,"275,7",1532,0,0,900,"585,6",0,0,50,0,"3521,5",0,0,,
10-02-2016,10 - 11,0,"1951,8",2100,0,150,0,0,"376,3",1532,0,0,"899,9","584,2",0,0,50,0,"3610,5",0,0,,
10-02-2016,11 - 12,0,"1970,7",2100,0,150,0,0,"436,4",1532,0,0,900,"555,5",0,0,50,0,"3509,7",0,0,,
10-02-2016,12 - 13,0,"1897,3","2065,2",0,150,0,0,"431,5",1532,0,0,900,"585,1",0,0,50,0,"3518,5",0,0,,
10-02-2016,13 - 14,0,"1767,5",1903,0,150,0,0,"388,8",1532,0,0,900,"563,2",0,0,50,0,3443,0,0,,
10-02-2016,14 - 15,0,"1869,6",2100,0,150,0,0,"397,3",1532,0,0,"899,9","516,9",0,0,50,0,"3486,9",0,0,,
10-02-2016,15 - 16,0,"1824,2","2007,7",0,150,0,0,"389,6",1532,0,0,900,528,0,0,50,0,"3429,3",0,0,,
10-02-2016,16 - 17,0,"1973,1",2100,0,150,0,0,383,1532,0,0,900,"566,2",0,0,50,0,"3505,2",0,0,,
10-02-2016,17 - 18,0,"2057,6",2100,0,150,0,0,489,1532,0,0,900,"590,2",0,0,0,0,"3553,3",0,0,,
10-02-2016,18 - 19,0,"2053,8",2100,0,150,0,0,"533,5",1532,0,0,900,"637,9",0,50,0,0,"3548,4",0,0,,
10-02-2016,19 - 20,0,"2003,1",2100,0,150,0,0,"438,7",1532,0,0,900,650,0,50,0,0,"3525,6",0,0,,
10-02-2016,20 - 21,0,"1640,7","1475,3",0,150,0,0,"342,6",1532,0,0,900,650,0,50,0,0,3266,0,0,,
10-02-2016,21 - 22,0,"1254,9",775,0,150,0,0,"304,1",1532,0,0,900,"600,4",0,100,0,0,"2892,4",0,0,,
10-02-2016,22 - 23,0,"858,9","38,5",0,150,0,0,133,1532,0,0,900,"325,6",0,100,0,0,"2341,4",0,0,,
10-02-2016,23 - 00,0,"527,4",0,"399,4",150,0,56,0,"1372,7",0,0,900,"228,8",0,100,0,0,"1995,8",0,0,,
11-02-2016,00 - 01,0,"377,6",0,"293,3",0,0,"157,4",0,1532,0,0,"786,4","409,7",0,200,0,0,"2000,5",0,0,,
11-02-2016,01 - 02,0,"793,6",0,"17,1",0,0,"90,8",0,"987,5",0,0,"768,4","283,3",0,300,0,0,"1846,2",0,0,,
11-02-2016,02 - 03,0,"993,5",0,"130,9",0,0,"516,5",0,"387,5",0,0,"470,2","142,2",0,300,0,0,"1584,5",0,0,,
11-02-2016,03 - 04,0,"846,2",0,"219,3",0,0,"553,9",0,"585,6",0,0,"401,6","233,2",0,300,0,0,"1631,5",0,0,,
11-02-2016,04 - 05,0,"698,9","119,8",0,0,0,"288,7",0,"1185,6",0,0,"573,9","641,7",0,200,0,0,"2018,3",0,0,,
11-02-2016,05 - 06,0,"596,2","346,3",0,"23,5",0,0,0,1532,0,0,"777,2",650,0,100,0,0,"2404,9",0,0,,
11-02-2016,06 - 07,0,"1088,3","883,5",0,150,0,0,"461,3",1532,0,0,900,650,0,50,0,0,"3060,8",0,0,,
11-02-2016,07 - 08,0,"2053,4","1946,2",0,150,0,0,"448,3",1532,0,0,900,650,0,0,0,0,"3653,7",0,0,,
11-02-2016,08 - 09,0,2022,2050,0,150,0,0,"339,9",1532,0,0,900,"589,9",0,0,0,0,"3889,7",0,0,,
11-02-2016,09 - 10,0,"2037,6","1995,2",0,150,0,0,"331,4",1532,0,0,900,"569,9",0,0,0,0,"3789,4",0,0,,
11-02-2016,10 - 11,0,"2070,5","1914,2",0,150,0,0,"315,9",1532,0,0,900,"571,7",0,0,0,0,"3572,9",0,0,,
11-02-2016,11 - 12,0,"1895,4","1697,4",0,150,0,0,"320,4",1532,0,0,900,586,0,0,0,0,"3402,5",0,0,,
11-02-2016,12 - 13,0,"1648,7",1433,0,150,0,0,347,1532,0,0,900,"645,7",0,0,0,0,3306,0,0,,
11-02-2016,13 - 14,0,"1601,3","1470,9",0,150,0,0,"290,2",1532,0,0,900,"561,8",0,0,0,0,"3286,6",0,"0,1",,
11-02-2016,14 - 15,0,1467,"1363,4",0,150,0,0,"263,4",1532,0,0,900,"553,3",0,0,0,0,"3247,2",0,0,,
11-02-2016,15 - 16,0,"1430,5","1316,2",0,150,0,0,260,1532,0,0,900,"554,5",0,0,0,0,"3257,6",0,0,,
11-02-2016,16 - 17,0,"1699,8","1544,4",0,150,0,0,"306,6",1532,0,0,900,"569,4",0,0,0,0,"3336,1",0,0,,
11-02-2016,17 - 18,0,"2104,8",2050,0,150,0,0,"262,8",1532,0,0,900,"599,2",0,0,0,0,"3580,2",0,0,,
11-02-2016,18 - 19,0,"2087,2",2100,0,150,0,0,"245,2",1532,0,0,900,"598,5",0,0,0,0,"3691,7",0,0,,
11-02-2016,19 - 20,0,"2005,6","1738,3",0,150,0,0,"237,1",1532,0,0,900,"626,2",0,50,0,0,"3421,5",0,0,,
11-02-2016,20 - 21,0,"1421,4","977,3",0,150,0,0,"231,1",1532,0,0,900,"642,3",0,50,0,0,"3147,2",0,0,,
11-02-2016,21 - 22,0,"953,1",397,0,150,0,0,"188,5",1532,0,0,900,"628,6",0,50,0,0,2948,0,0,,
11-02-2016,22 - 23,0,"803,5","168,7",0,150,0,0,"46,6",1532,0,0,900,"370,6",0,100,0,0,"2654,9",0,0,,
11-02-2016,23 - 00,0,543,0,"279,2",150,0,"241,3",0,1532,0,0,900,286,0,100,0,0,"2209,1",0,0,,
12-02-2016,00 - 01,0,"835,9",0,"137,5",0,0,"193,6",0,"1459,8",0,0,900,"449,3",0,200,0,0,"1766,8",0,0,,
12-02-2016,01 - 02,0,"830,6",0,"242,7",0,0,192,0,"1399,3",0,0,900,"367,4",0,300,0,0,"1671,9",0,0,,
12-02-2016,02 - 03,0,"821,2",0,"265,2",0,0,"189,6",0,"1366,7",0,0,900,"332,4",0,300,0,0,"1633,6",0,0,,
12-02-2016,03 - 04,0,"933,1",0,"91,2",0,0,159,0,"1362,5",0,0,900,"426,7",0,300,0,0,"1710,2",0,0,,
12-02-2016,04 - 05,0,"955,4",0,0,"57,3",0,"23,4",0,"1483,6",0,0,900,496,0,300,0,0,"1858,9",0,0,,
12-02-2016,05 - 06,0,"938,6","285,6",0,150,0,"74,4",0,1532,0,0,900,"380,4",0,100,0,0,"2210,3",0,0,,
12-02-2016,06 - 07,0,"1643,9","1129,4",0,150,0,0,135,1532,0,0,900,650,0,50,0,0,"2996,7",0,0,,
12-02-2016,07 - 08,0,"2095,5","1881,3",0,150,0,"9,2",0,1532,0,0,900,"579,5",0,50,0,0,"3872,3",0,0,,
12-02-2016,08 - 09,0,"2340,2","2051,1",0,150,0,114,0,1532,0,0,900,"496,1",0,50,0,0,3900,"61,7",0,,
12-02-2016,09 - 10,0,"2179,1","1831,2",0,150,0,"118,6",0,1532,0,0,900,"520,8",0,50,0,0,3800,0,0,,
12-02-2016,10 - 11,0,"2140,6","1916,3",0,150,0,"80,4",0,1532,0,0,900,"471,4",0,50,0,0,3800,0,0,,
12-02-2016,11 - 12,0,"2174,7","2079,2",0,150,0,"115,3",0,1532,0,0,900,"477,6",0,50,0,0,3800,0,0,,
12-02-2016,12 - 13,0,"2216,5",2100,0,150,0,"94,6",0,1532,0,0,900,512,0,50,0,0,"3692,5",0,0,,
12-02-2016,13 - 14,0,2224,"2048,8",0,150,0,96,0,1532,0,0,900,"507,7",0,50,0,0,3543,0,0,,
12-02-2016,14 - 15,0,"2207,2","1781,6",0,150,0,87,0,1532,0,0,900,"501,6",0,50,0,0,"3227,1",0,0,,
12-02-2016,15 - 16,0,"2003,2",1474,0,150,0,"95,6",0,1532,0,0,900,"420,9",0,50,0,0,"3153,8",0,0,,
12-02-2016,16 - 17,0,"2263,2","1817,7",0,150,0,"82,7",0,1532,0,0,900,"441,8",0,50,0,0,3335,0,0,,
12-02-2016,17 - 18,0,"2245,6",2100,0,150,0,"100,9",0,1532,0,0,900,"518,2",0,50,0,0,"3743,2",0,0,,
12-02-2016,18 - 19,0,"2202,1",2100,0,150,0,"190,4",0,1532,0,0,900,"329,8",0,50,0,0,"3752,2",0,0,,
12-02-2016,19 - 20,0,"2195,4","1859,1",0,"149,9",0,"159,5",0,1532,0,0,900,"386,7",0,50,0,0,"3415,9",0,0,,
12-02-2016,20 - 21,0,"1496,6","988,4",0,150,0,"127,5",0,1532,0,0,900,"461,5",0,50,0,0,"3061,7",0,0,,
12-02-2016,21 - 22,0,"1140,3","640,7",0,150,0,"128,2",0,1532,0,0,900,"438,5",0,50,0,0,"2861,8",0,0,,
12-02-2016,22 - 23,0,"1183,4","679,3",0,150,0,"278,9",0,1532,0,0,900,"232,6",0,100,0,0,"2687,6",0,0,,
12-02-2016,23 - 00,0,"945,7","163,8",0,150,0,"369,1",0,1532,0,0,900,"244,1",0,200,0,0,"2293,9",0,0,,
13-02-2016,00 - 01,0,"843,5","497,3",0,"4,5",0,"11,6",0,1532,0,0,900,"511,9",0,200,0,0,2635,0,0,,
13-02-2016,01 - 02,0,"804,6","347,3",0,0,0,0,0,1532,0,0,"888,3","547,5",0,300,0,0,"2520,8",0,0,,
13-02-2016,02 - 03,0,"680,1","20,5",0,0,0,"108,2",0,1532,0,0,900,"546,4",0,300,0,0,"2289,2",0,0,,
13-02-2016,03 - 04,0,"733,1","173,7",0,0,0,80,0,1532,0,0,900,"549,9",0,300,0,0,2343,0,0,,
13-02-2016,04 - 05,0,"779,4","329,1",0,0,0,"46,4",0,1532,0,0,900,"553,1",0,300,0,0,"2463,3",0,0,,
13-02-2016,05 - 06,0,880,"605,5",0,0,0,"81,6",0,1532,0,0,900,555,0,200,0,0,"2607,4",0,0,,
13-02-2016,06 - 07,0,"720,3","119,6",0,150,0,"190,6",0,1532,0,0,900,"355,2",0,200,0,0,"2546,1",0,0,,
13-02-2016,07 - 08,0,"759,6","275,9",0,150,0,"176,4",0,1532,0,0,900,"341,5",0,100,0,0,"2831,4",0,0,,
13-02-2016,08 - 09,0,"682,5","79,8",0,150,0,"213,5",0,1532,0,0,900,"364,1",0,100,0,0,"2925,8",0,0,,
13-02-2016,09 - 10,0,656,"183,9",0,150,0,"99,4",0,1532,0,0,900,"613,8",0,100,0,0,"3203,6",0,0,,
13-02-2016,10 - 11,0,"934,8","327,1",0,150,0,"107,3",0,1532,0,0,900,599,0,100,0,0,"3182,9",0,0,,
13-02-2016,11 - 12,0,891,"270,3",0,"149,9",0,"183,1",0,1532,0,0,900,"579,5",0,100,0,0,"3162,4",0,0,,
13-02-2016,12 - 13,0,"691,5","75,9",0,150,0,"201,2",0,1532,0,0,900,"496,5",0,100,0,0,"3093,3",0,0,,
13-02-2016,13 - 14,0,"712,1","67,4",0,150,0,"243,4",0,1532,0,0,900,"329,4",0,100,0,0,"3008,8",0,"0,1",,
13-02-2016,14 - 15,0,"745,2","95,3",0,150,0,"248,7",0,1532,0,0,900,"294,5",0,100,0,0,"2956,1",0,0,,
13-02-2016,15 - 16,0,"729,8","47,9",0,150,0,"266,1",0,1532,0,0,900,"269,7",0,100,0,0,"2916,4",0,0,,
13-02-2016,16 - 17,0,1219,"741,9",0,150,0,"142,5",0,1532,0,0,900,"574,9",0,100,0,0,"3216,8",0,0,,
13-02-2016,17 - 18,0,"1931,8","1741,1",0,150,0,48,0,1532,0,0,900,625,0,100,0,0,"3698,5",0,0,,
13-02-2016,18 - 19,0,"1841,2","1550,3",0,150,0,"14,4",0,1532,0,0,900,"627,5",0,150,0,0,"3690,2",0,0,,
13-02-2016,19 - 20,0,"1757,7","987,2",0,150,0,"55,8",0,1532,0,0,900,"588,7",0,200,0,0,"3187,2",0,0,,
13-02-2016,20 - 21,0,"941,5","295,7",0,150,0,"71,9",0,1532,0,0,900,"583,7",0,200,0,0,"3143,9",0,0,,
13-02-2016,21 - 22,0,"753,2",0,0,150,0,"190,6",0,"1501,2",0,0,900,"300,8",0,200,0,0,"2908,5",0,"0,1",,
13-02-2016,22 - 23,0,1298,"358,4",0,150,0,303,0,"901,2",0,0,900,"282,1",0,200,0,0,"2585,1",0,0,,
13-02-2016,23 - 00,0,"1347,7",0,116,"58,9",0,"605,5",0,"301,3",0,0,900,"162,9",0,200,0,0,"1948,4",0,0,,
14-02-2016,00 - 01,0,"1488,9",0,297,0,0,"760,3",0,0,0,0,"803,2","317,7",0,250,0,0,"1595,5",0,0,,
14-02-2016,01 - 02,0,"2159,9","232,3",0,"0,1",0,"901,4",0,0,"166,7",0,"676,5","109,6",0,300,0,0,"1400,9","0,1",0,,
14-02-2016,02 - 03,0,"2461,6","480,6",0,0,"98,7",1000,0,0,"280,3",0,"613,9",0,0,300,0,0,"1303,6",0,0,,
14-02-2016,03 - 04,0,"2561,7","577,9",0,0,"162,6",1000,0,0,"380,1",0,"611,3",0,0,300,0,0,1288,0,0,,
14-02-2016,04 - 05,0,"2468,6","579,1",0,0,"16,6",1000,0,0,"486,8",0,"618,5",0,0,250,0,0,"1346,4",0,0,,
14-02-2016,05 - 06,0,"2413,4","633,3",0,0,0,"902,2",0,0,"557,8",0,"650,8",197,0,200,0,0,"1462,2","0,1",0,,
14-02-2016,06 - 07,0,"2364,9","656,2",0,0,0,"853,3",0,0,"527,9",0,"743,4","215,4",0,150,0,0,"1681,5",0,0,,
14-02-2016,07 - 08,0,"2612,8","721,6",0,0,0,"805,8",0,0,"369,5",0,810,"137,4",0,100,0,0,"1624,1",0,0,,
14-02-2016,08 - 09,0,"2281,8","620,3",0,0,0,"684,6",0,0,"175,5",0,900,227,0,100,0,0,1937,0,0,,
14-02-2016,09 - 10,0,"1822,9","252,5",0,150,0,"650,9",0,0,"32,4",0,900,"317,9",0,100,0,0,"2126,5",0,0,,
14-02-2016,10 - 11,0,"2081,6","512,1",0,150,0,"580,4",0,0,"140,7",0,900,"320,5",0,100,0,0,"2210,4",0,0,,
14-02-2016,11 - 12,0,2234,"825,8",0,150,0,528,0,"459,3",0,0,900,"331,8",0,100,0,0,"2332,9",0,0,,
14-02-2016,12 - 13,0,"1736,3","300,4",0,150,0,"635,6",0,0,"53,6",0,900,"331,2",0,100,0,0,"2216,4",0,0,,
14-02-2016,13 - 14,0,1690,106,0,150,0,"737,8",0,0,"653,6",0,900,"180,3",0,100,0,0,"1997,1",0,0,,
14-02-2016,14 - 15,0,"2443,5",555,0,150,0,734,0,0,"1253,5",0,900,"220,6",0,100,0,0,"1682,1",0,0,,
14-02-2016,15 - 16,0,"2265,3",555,0,150,0,"647,5",0,0,"653,5",0,900,"260,7",0,100,0,0,"1905,7",0,0,,
14-02-2016,16 - 17,0,"2121,9",555,0,150,0,"498,1",0,0,"53,5",0,900,"250,9",0,100,0,0,"2184,3",0,0,,
14-02-2016,17 - 18,0,"2067,8",555,0,150,0,"205,4",0,"546,5",0,0,900,"527,2",0,100,0,0,"2475,8",0,0,,
14-02-2016,18 - 19,0,"2003,5","852,1",0,150,0,"171,2",0,"1146,5",0,0,900,"542,4",0,100,0,0,"2912,3","0,1",0,,
14-02-2016,19 - 20,0,"1768,8","486,1",0,150,0,"250,6",0,1232,0,0,900,"349,4",0,100,0,0,"2784,5",0,0,,
14-02-2016,20 - 21,0,"1597,9","154,9",0,150,0,"376,9",0,"1188,5",0,0,900,180,0,100,0,0,"2597,6",0,0,,
14-02-2016,21 - 22,0,"1513,8",0,0,150,0,"444,4",0,"934,9",0,0,900,"170,2",0,100,0,0,2457,0,0,,
14-02-2016,22 - 23,0,"1432,5",0,0,150,0,"552,9",0,"602,7",0,0,900,147,0,100,0,0,"2354,7",0,0,,
14-02-2016,23 - 00,0,"1441,9",0,"208,1",150,0,"547,4",0,"260,1",0,0,900,"167,3",0,200,0,0,2020,0,0,,
15-02-2016,00 - 01,0,"2009,9",0,0,0,0,"774,5",0,"93,9",0,0,"721,7",248,0,250,0,0,"1584,5",0,0,,
15-02-2016,01 - 02,0,"2338,3","150,5",0,0,"174,1",1000,0,0,"383,9",0,"537,5",0,0,300,0,0,"1359,4",0,0,,
15-02-2016,02 - 03,0,"2890,5","535,9",0,0,250,1000,0,0,"890,3",0,"648,6",0,"193,1",300,0,0,"1207,3",0,0,,
15-02-2016,03 - 04,0,"3003,6","722,5",0,0,250,1000,0,0,"832,5",0,"591,4",0,"77,1",300,0,0,"1284,2",0,0,,
15-02-2016,04 - 05,0,"2691,1","660,7",0,0,0,1000,0,0,369,0,"547,2",120,0,200,0,0,"1511,4",0,0,,
15-02-2016,05 - 06,0,"2197,3","184,6",0,0,0,"820,9",0,231,0,0,"758,1","345,8",0,100,0,0,"1646,3",0,0,,
15-02-2016,06 - 07,0,"2531,1","980,3",0,150,0,"298,2",0,831,0,0,900,"266,8",0,50,0,0,2533,0,0,,
15-02-2016,07 - 08,0,"1961,8",1200,0,150,0,0,"61,2",1431,0,0,900,"452,6",0,50,0,0,"3851,9",0,0,,
15-02-2016,08 - 09,0,"1893,4",1100,0,150,0,0,"36,8",1532,0,0,900,"394,2",0,50,0,0,"3867,6",0,0,,
15-02-2016,09 - 10,0,"1882,9","1183,2",0,150,0,0,"50,3",1532,0,0,900,"402,2",0,50,0,0,"3878,1",0,0,,
15-02-2016,10 - 11,0,"1862,8",1250,0,150,0,0,"66,8",1532,0,0,900,"402,3",0,50,0,0,"3853,9",0,0,,
15-02-2016,11 - 12,0,"1930,5",1350,0,150,0,0,"31,9",1532,0,0,900,"398,1",0,50,0,0,"3738,5",0,0,,
15-02-2016,12 - 13,0,"1963,6","1251,2",0,150,0,"1,4",0,1532,0,0,900,"402,6",0,50,0,0,"3451,7",0,0,,
15-02-2016,13 - 14,0,"2029,6","921,3",0,150,0,0,"6,5",1532,0,0,900,407,0,50,0,0,"2916,1",0,0,,
15-02-2016,14 - 15,0,"2003,6","764,3",0,150,0,"15,3",0,1532,0,0,900,"392,2",0,50,0,0,"2741,4",0,"0,1",,
15-02-2016,15 - 16,0,"2000,4","671,7",0,150,0,"26,1",0,1532,0,0,900,"366,6",0,50,0,0,"2694,4",0,0,,
15-02-2016,16 - 17,0,"2068,2","958,8",0,150,0,0,"33,6",1532,0,0,900,"397,9",0,50,0,0,"3024,6",0,0,,
15-02-2016,17 - 18,0,"2122,2",1650,0,150,0,0,"129,3",1532,0,0,900,414,0,50,0,0,"3747,7",0,0,,
15-02-2016,18 - 19,0,"1998,4","1484,6",0,150,0,0,"83,2",1532,0,0,900,433,0,50,0,0,"3742,9",0,0,,
15-02-2016,19 - 20,0,"2007,3","1419,8",0,150,0,0,"90,2",1532,0,0,900,"452,8",0,50,0,0,3626,0,0,,
15-02-2016,20 - 21,0,"1976,5","597,7",0,150,0,0,"18,9",1532,0,0,900,"455,8",0,50,0,0,"2777,7",0,0,,
15-02-2016,21 - 22,0,"1803,6",270,0,150,0,"52,1",0,1532,0,0,900,380,0,100,0,0,"2549,8",0,0,,
15-02-2016,22 - 23,0,"1058,4",0,"433,3",150,0,"153,2",0,1532,0,0,900,"161,1",0,100,0,0,2342,0,0,,
15-02-2016,23 - 00,0,"326,4",0,"1221,5",150,0,"192,7",0,"1397,8",0,0,900,"157,8",0,200,0,0,"2217,8",0,0,,
16-02-2016,00 - 01,0,"786,9",0,"315,2",150,0,0,0,"1248,3",0,0,"832,2","414,3",0,250,0,0,"2466,7","0,1",0,,
16-02-2016,01 - 02,0,556,0,"523,4",150,0,0,"17,8","1442,5",0,0,767,"546,7",0,300,0,0,"2431,4",0,0,,
16-02-2016,02 - 03,0,"483,9",0,"557,9",150,0,0,"51,1","1481,3",0,0,"789,7","530,1",0,300,0,0,"2432,8","0,1",0,,
16-02-2016,03 - 04,0,"653,6",0,"349,7",150,0,0,"54,2",1507,0,0,"742,6","596,7",0,300,0,0,"2497,6",0,0,,
16-02-2016,04 - 05,0,"1232,4","418,7",0,150,0,0,"142,8",1532,0,0,"825,6","595,6",0,200,0,0,"2674,7",0,0,,
16-02-2016,05 - 06,0,"1773,1","947,1",0,150,0,0,"163,8",1532,0,0,900,650,0,100,0,0,"2787,4",0,0,,
16-02-2016,06 - 07,0,"2074,6","1562,6",0,150,0,0,"336,9",1532,0,0,900,650,0,50,0,0,"3672,3",0,0,,
16-02-2016,07 - 08,0,2284,1250,0,150,0,0,"173,9",1532,0,0,900,"625,5",0,50,0,0,3623,0,0,,
16-02-2016,08 - 09,0,"2308,1",1200,0,150,0,0,"119,8",1532,0,0,900,"608,7",0,50,0,0,"3631,9",0,0,,
16-02-2016,09 - 10,0,"2326,2",1350,0,150,0,0,"129,6",1532,0,0,900,"602,7",0,50,0,0,"3638,1",0,0,,
16-02-2016,10 - 11,0,"2303,6",1500,0,150,0,0,"153,9",1532,0,0,900,593,0,50,0,0,"3669,6",0,0,,
16-02-2016,11 - 12,0,"2290,2",1700,0,150,0,0,"171,9",1532,0,0,900,"571,4",0,50,0,0,"3696,7",0,0,,
16-02-2016,12 - 13,0,"2090,3","1618,8",0,150,0,0,"185,2",1532,0,0,900,"578,2",0,50,0,0,"3692,8",0,0,,
16-02-2016,13 - 14,0,"2139,9","1792,2",0,150,0,0,"209,3",1532,0,0,900,"582,9",0,50,0,0,"3704,6",0,0,,
16-02-2016,14 - 15,0,2187,1850,0,150,0,0,"220,8",1532,0,0,900,572,0,50,0,0,3642,0,0,,
16-02-2016,15 - 16,0,"2208,1",1800,0,150,0,0,"180,9",1532,0,0,900,"549,4",0,50,0,0,"3542,4",0,0,,
16-02-2016,16 - 17,0,"2211,6",1700,0,150,0,0,"275,6",1532,0,0,900,"544,2",0,50,0,0,"3565,8",0,0,,
16-02-2016,17 - 18,0,"2196,9",1650,0,150,0,0,"294,1",1532,0,0,900,"555,6",0,50,0,0,"3678,8",0,0,,
