Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5
11-08-2013,22 - 23,"463,5",0,1595,0,150,0,0,"228,7",550,0,0,"361,9","425,5",0,200,0,0,622,300,0
11-08-2013,23 - 00,0,0,1595,0,0,0,"157,3",0,0,50,0,"169,7","262,2",0,200,0,0,"480,7","292,8",0
12-08-2013,00 - 01,0,"46,4","1290,2",0,0,0,"121,3",0,0,"565,9",0,"241,8",0,"23,1",350,0,0,"696,3",0,"0,1"
12-08-2013,01 - 02,0,"386,8","1419,6",0,0,0,"361,8",0,0,"419,5",0,"86,9",0,34,350,0,0,"606,3",0,0
12-08-2013,02 - 03,0,"556,4","1579,5",0,0,0,"449,4",0,0,"440,8",0,"18,8","53,9",0,350,0,0,"581,3",0,0
12-08-2013,03 - 04,0,"580,1","1586,8",0,0,0,"460,4",0,0,"425,4",0,"26,9","50,5",0,350,0,0,"563,1",0,0
12-08-2013,04 - 05,0,"579,8",1595,0,0,0,"368,1",0,0,"362,9",0,"75,1","18,8",0,350,0,0,571,0,0
12-08-2013,05 - 06,0,"378,5",1595,0,0,0,"109,2",0,0,"69,4",0,0,"456,4",0,350,0,0,"672,7",0,0
12-08-2013,06 - 07,0,0,1745,0,150,0,0,600,450,0,0,"450,5",650,0,300,0,0,"466,8","221,8",0
12-08-2013,07 - 08,0,0,1845,0,150,0,0,600,450,0,0,"409,1",650,0,200,0,0,"608,8","229,7",0
12-08-2013,08 - 09,"0,1",0,1845,0,150,0,0,600,450,0,0,"593,6",650,0,100,0,0,"664,4","204,7",0
12-08-2013,09 - 10,"0,1",0,1845,0,150,0,0,600,450,0,0,615,650,0,100,0,0,"694,4",153,0
12-08-2013,10 - 11,0,"34,6",1845,0,150,0,0,600,450,0,0,"612,4",650,0,100,0,0,700,"243,4",0
12-08-2013,11 - 12,0,"17,4",1845,0,150,0,0,600,450,0,0,"608,5",650,0,100,0,0,700,"239,9",0
12-08-2013,12 - 13,0,"29,5",1845,0,150,0,0,600,450,0,0,"618,5",650,0,100,0,0,700,"233,7",0
12-08-2013,13 - 14,0,0,1845,0,150,0,0,600,450,0,0,"645,8",650,0,100,0,0,"695,7","229,7",0
12-08-2013,14 - 15,0,0,1845,0,150,0,0,600,450,0,0,"625,9",650,0,100,0,0,"663,7","257,8",0
12-08-2013,15 - 16,"0,1",0,1845,0,150,0,0,600,450,0,0,"616,9",650,0,100,0,0,"656,2","258,4",0
12-08-2013,16 - 17,0,0,1845,0,150,0,0,600,450,0,0,"619,3",650,0,100,0,0,"643,4","277,1",0
12-08-2013,17 - 18,"11,8",0,1845,0,150,0,0,600,450,0,0,"608,9",650,0,100,0,0,642,300,0
12-08-2013,18 - 19,"29,7",0,1845,0,150,0,0,600,450,0,0,"612,1",650,0,100,0,0,637,300,0
12-08-2013,19 - 20,"26,9",0,1845,0,150,0,0,600,450,0,0,"602,5",650,0,100,0,0,"634,7",300,0
12-08-2013,20 - 21,"80,8",0,1745,0,150,0,0,600,450,0,0,"540,6",650,0,100,0,0,"596,5",300,0
12-08-2013,21 - 22,"142,9",0,1645,0,150,0,0,600,450,0,0,"538,1",650,0,100,0,0,"572,6",300,0
12-08-2013,22 - 23,"115,5",0,1645,0,150,0,0,600,450,0,0,493,650,0,200,0,0,"626,3",300,0
12-08-2013,23 - 00,"228,1",0,1645,0,"23,1",0,0,0,450,0,0,"110,2",650,0,300,0,0,"602,1",300,0
13-08-2013,00 - 01,"263,7",0,"754,5",0,0,0,0,"41,4","0,1",0,0,0,"440,4",0,450,0,0,"481,7",300,0
13-08-2013,01 - 02,"124,9",0,"887,1",0,0,"0,1",0,"27,2","0,1",0,0,0,"313,8",0,450,0,0,"437,5",300,0
13-08-2013,02 - 03,"111,1",0,860,0,0,0,0,34,"0,1",0,0,0,"335,6",0,450,0,0,"428,4",300,0
13-08-2013,03 - 04,"103,1",0,"872,8",0,0,0,0,"64,9",0,0,0,0,"344,7",0,450,0,0,"429,7",300,0
13-08-2013,04 - 05,"0,1",0,"1005,5",0,0,0,0,"81,9","0,1",0,0,0,"350,4",0,450,0,0,"460,9","266,6",0
13-08-2013,05 - 06,0,"122,9",1595,0,0,0,0,"134,3","101,9",0,0,0,"381,2",0,350,0,0,700,108,0
13-08-2013,06 - 07,"152,9",0,1745,0,150,0,0,600,450,0,0,"410,9",300,0,200,0,0,"518,6",300,0
13-08-2013,07 - 08,0,0,1845,0,150,0,0,600,450,0,0,"525,8",300,0,100,0,0,"609,3","250,4",0
13-08-2013,08 - 09,0,"0,8",1845,0,150,0,0,600,450,0,0,"579,3",300,0,100,0,0,700,"204,1",0
13-08-2013,09 - 10,0,"21,4",1845,0,150,0,0,600,450,0,0,"581,5",300,0,100,0,0,700,"191,3",0
13-08-2013,10 - 11,0,"23,7",1845,0,150,0,0,600,450,0,0,"595,1",300,0,100,0,0,700,"176,3",0
13-08-2013,11 - 12,0,"15,6",1845,0,150,0,0,600,450,0,0,"624,1",300,0,100,0,0,700,"174,3",0
13-08-2013,12 - 13,0,"45,5",1845,0,150,0,0,600,450,0,0,"620,2",300,0,100,0,0,700,"174,1",0
13-08-2013,13 - 14,0,"132,6",1845,0,150,0,0,600,"41,2",0,0,"628,1",300,0,100,0,0,700,"173,1",0
13-08-2013,14 - 15,0,"260,9",1845,0,150,0,0,600,0,"535,7",0,"608,1",300,0,100,0,0,"693,2",0,0
13-08-2013,15 - 16,0,"414,2",1845,0,150,0,0,600,0,"692,9",0,"600,7",300,0,100,0,0,"609,7",0,0
13-08-2013,16 - 17,0,"485,7",1845,0,150,0,0,600,0,"746,1",0,605,300,0,100,0,0,"566,4",0,0
13-08-2013,17 - 18,0,"111,1",1845,0,150,0,0,600,0,"146,1",0,"603,8",300,0,100,0,0,700,"29,2",0
13-08-2013,18 - 19,0,0,1845,0,150,0,0,600,450,0,0,"613,9",300,0,100,0,0,"616,8","226,2",0
13-08-2013,19 - 20,"0,1",0,1845,0,150,0,0,600,450,0,0,"608,1",300,0,100,0,0,"582,8","250,4",0
13-08-2013,20 - 21,"5,9",0,1745,0,150,0,0,600,450,0,0,"617,3",300,0,100,0,0,"492,9",300,0
13-08-2013,21 - 22,"79,9",0,1645,0,150,0,0,600,450,0,0,"590,9",300,0,100,0,0,"470,7",300,0
13-08-2013,22 - 23,"125,9",0,1645,0,150,0,0,600,450,0,0,"589,3",300,0,200,0,0,501,300,0
13-08-2013,23 - 00,"0,2",0,"1601,7",0,150,0,0,"135,9",0,150,0,"170,9",300,0,300,0,0,"617,2","95,9",0
14-08-2013,00 - 01,0,"54,7","934,4",0,0,0,0,"57,1",0,750,0,0,"206,2",0,450,0,0,"419,9",0,0
14-08-2013,01 - 02,"0,2",0,"648,7",0,0,0,"18,6",0,0,1000,0,0,"185,2",0,450,0,0,"258,4","26,8",0
14-08-2013,02 - 03,"147,5",0,"232,6",0,"0,1",0,"39,8",0,0,1000,0,0,"187,6",0,450,0,0,0,"60,1",0
14-08-2013,03 - 04,"137,3",0,"194,7",0,0,0,"31,8",0,0,1000,0,0,"205,6",0,450,0,0,0,"35,1",0
14-08-2013,04 - 05,"184,8",0,"195,5",0,0,0,"31,7",0,0,"677,4",0,0,"212,3",0,450,0,0,0,"70,4",0
14-08-2013,05 - 06,"0,1",0,"1141,8",0,0,0,0,"33,7",0,"217,4",0,0,"275,4",0,350,0,0,361,"107,3",0
14-08-2013,06 - 07,"0,1",0,1000,0,150,0,0,600,0,"217,4",0,"492,8",300,0,200,0,0,"151,8","100,1",0
14-08-2013,07 - 08,"0,1",0,1000,0,150,0,0,600,"382,6",0,0,590,300,0,100,0,0,163,"239,7",0
14-08-2013,08 - 09,0,0,1000,0,150,0,0,600,236,0,0,"650,5",300,0,100,0,0,"282,9","182,4",0
14-08-2013,09 - 10,0,"107,5",1000,0,150,0,0,600,0,364,0,"681,8",300,0,100,0,0,"352,7",0,0
14-08-2013,10 - 11,0,351,1000,0,150,0,0,600,0,"786,6",0,"673,9",300,0,100,0,0,"218,9",0,0
14-08-2013,11 - 12,0,"354,4",1000,0,150,0,0,600,0,"774,9",0,"653,6",300,0,100,0,0,"202,1",0,0
14-08-2013,12 - 13,0,"394,3",1000,0,150,0,0,600,0,"801,2",0,"645,7",300,0,100,0,0,188,0,0
14-08-2013,13 - 14,0,"384,9",1000,0,150,0,0,600,0,"785,5",0,"640,5",300,0,100,0,0,"178,9",0,0
14-08-2013,14 - 15,0,"384,3",1000,0,150,0,0,600,0,"763,7",0,"613,9",300,0,100,0,0,"175,8",0,0
14-08-2013,15 - 16,0,"473,9",1000,0,150,0,0,600,0,"820,1",0,"617,4",300,0,100,0,0,"121,9",0,0
14-08-2013,16 - 17,0,"298,7",1000,0,150,0,0,600,0,750,0,"599,3",300,0,100,0,0,"217,3",0,0
14-08-2013,17 - 18,0,0,1000,0,150,0,0,600,0,150,0,"488,6",650,0,100,0,0,"326,4","18,5",0
14-08-2013,18 - 19,0,0,1000,0,150,0,0,600,450,0,0,"487,4",650,0,100,0,0,"188,5","279,2",0
14-08-2013,19 - 20,"0,7",0,1000,0,150,0,0,600,450,0,0,"492,8",650,0,100,0,0,"181,1",300,0
14-08-2013,20 - 21,"11,9",0,1000,0,150,0,0,600,450,0,0,"492,4",650,0,100,0,0,"185,5",300,0
14-08-2013,21 - 22,"14,5",0,1000,0,150,0,0,600,450,0,0,"489,6",650,0,100,0,0,"170,8",300,0
14-08-2013,22 - 23,"139,2",0,1000,0,150,0,0,600,450,0,0,"479,1",650,0,200,0,0,"369,7",300,0
14-08-2013,23 - 00,0,0,1000,0,"105,6",0,0,"92,5",0,70,0,0,650,0,300,0,0,"321,5","260,6",0
15-08-2013,00 - 01,"0,1",0,1000,0,"0,3",0,0,"132,8",0,479,0,0,650,0,350,0,0,"381,4","192,8",0
15-08-2013,01 - 02,"0,1",0,1000,0,0,0,0,"170,6",0,"512,7",0,0,"550,7",0,350,0,0,"256,6","287,6",0
15-08-2013,02 - 03,"22,3",0,1000,0,0,0,0,"188,5",0,"420,2",0,0,"409,4",0,350,0,0,"248,7",300,0
15-08-2013,03 - 04,"47,7",0,1000,0,0,0,0,"163,9",0,"306,8",0,0,"389,3",0,350,0,0,"250,9",300,0
15-08-2013,04 - 05,"79,8",0,1000,0,0,"0,1",0,"204,4",0,"165,6",0,0,"433,3",0,350,0,0,"264,6",300,0
15-08-2013,05 - 06,"186,6",0,1000,0,"85,1",0,0,"188,6","94,6",0,0,0,650,0,300,0,0,"312,8",300,0
15-08-2013,06 - 07,"285,3",0,1000,0,150,0,0,600,450,0,0,"538,6",650,0,200,0,0,"213,3",300,0
15-08-2013,07 - 08,376,0,1000,0,150,0,0,600,450,0,0,"652,6",650,0,100,0,0,"236,3",300,0
15-08-2013,08 - 09,"444,4",0,1000,0,150,0,0,600,450,0,0,"689,7",650,0,100,0,0,"307,2",300,0
15-08-2013,09 - 10,"497,2",0,1000,0,150,0,0,600,300,0,0,"689,2",650,0,100,0,0,302,300,0
15-08-2013,10 - 11,"481,1",0,1000,0,150,0,0,600,300,0,0,"690,8",650,0,100,0,0,"300,3",300,0
15-08-2013,11 - 12,"457,1",0,1000,0,150,0,0,600,300,0,0,"685,4",650,0,100,0,0,"297,8",300,0
15-08-2013,12 - 13,"382,4",0,1000,0,150,0,0,600,"230,6",0,0,651,650,0,100,0,0,282,300,0
15-08-2013,13 - 14,"304,4",0,1000,0,150,0,0,600,"145,4",0,0,"650,6",650,0,100,0,0,"304,1",300,0
15-08-2013,14 - 15,"216,4",0,1000,0,150,0,0,600,"71,6",0,0,"648,3",650,0,100,0,0,"244,4",300,0
15-08-2013,15 - 16,0,0,1000,0,150,0,0,600,0,"84,6",0,"638,7",650,0,100,0,0,"157,5","290,1",0
15-08-2013,16 - 17,"0,1",0,1000,0,150,0,0,600,0,"158,6",0,"622,7",650,0,100,0,0,"307,5","102,2",0
15-08-2013,17 - 18,"69,4",0,1600,0,150,0,0,600,350,0,0,"630,1",650,0,100,0,0,"338,4",300,0
15-08-2013,18 - 19,2,0,1845,0,150,0,0,600,350,0,0,"621,2",650,0,100,0,0,"385,6",300,0
15-08-2013,19 - 20,0,0,1845,0,150,0,0,600,350,0,0,"608,7",650,0,100,0,0,"400,7",266,0
15-08-2013,20 - 21,"0,1",0,1745,0,150,0,0,600,350,0,0,"594,4",650,0,100,0,0,378,259,0
15-08-2013,21 - 22,0,0,1645,0,150,0,0,600,350,0,0,"575,6",650,0,100,0,0,"338,8",284,0
15-08-2013,22 - 23,0,0,1645,0,150,0,0,600,350,0,0,"565,4","600,4",0,200,0,0,"466,5","276,2",0
15-08-2013,23 - 00,0,"145,7",1645,0,"61,9",0,0,"124,6",0,250,0,0,650,0,300,0,0,"667,3",0,0
16-08-2013,00 - 01,"0,1",0,"858,6",0,0,0,0,"92,2","0,1",0,0,0,"281,2",0,350,0,0,"118,9","248,8",0
16-08-2013,01 - 02,"287,8",0,"589,3",0,0,0,"20,9",0,"0,2",0,0,0,"285,3",0,350,0,0,0,"171,8",0
16-08-2013,02 - 03,"465,5",0,"478,9",0,0,0,"60,6",0,0,"0,1",0,0,"309,9",0,350,0,0,0,"46,1",0
16-08-2013,03 - 04,"380,5",0,"588,8",0,0,0,"44,9",0,"0,2",0,0,0,"316,6",0,350,0,0,0,"52,2",0
16-08-2013,04 - 05,62,0,"899,2",0,0,0,"71,8",0,"0,1",0,0,0,"320,7",0,350,0,0,0,"37,8",0
16-08-2013,05 - 06,0,"204,9","1446,4",0,0,0,0,"4,8","0,2",0,0,0,"313,7",0,300,0,0,"242,4",0,0
16-08-2013,06 - 07,0,79,1745,0,150,0,0,"378,1",400,0,0,215,650,0,150,0,0,"525,4",0,0
16-08-2013,07 - 08,0,"333,8",1845,0,150,0,0,600,400,0,0,"519,4",650,0,0,0,0,484,0,0
16-08-2013,08 - 09,0,"356,6",1845,0,150,0,0,600,400,0,0,"542,2",650,0,0,0,0,"501,8",0,0
16-08-2013,09 - 10,0,"381,4",1845,0,150,0,0,600,400,0,0,"556,9",650,0,0,0,0,"497,3",0,0
16-08-2013,10 - 11,0,"403,2",1845,0,150,0,0,600,400,0,0,"581,6",650,0,0,0,0,"492,2",0,0
16-08-2013,11 - 12,0,"393,9",1845,0,150,0,0,600,400,0,0,"589,1",650,0,0,0,0,"496,2",0,0
16-08-2013,12 - 13,0,"370,8",1845,0,150,0,0,600,400,0,0,"581,8",650,0,0,0,0,"504,7",0,0
16-08-2013,13 - 14,0,"636,1",1845,0,150,0,0,600,0,"93,7",0,"621,7","523,3",0,0,0,0,"446,4",0,0
16-08-2013,14 - 15,0,"680,3",1845,0,150,0,0,600,0,198,0,"683,8","298,6",0,0,0,0,"440,6",0,0
16-08-2013,15 - 16,0,"581,6",1845,0,150,0,0,600,0,"78,1",0,"774,8","145,7",0,0,0,0,"438,1",0,0
16-08-2013,16 - 17,0,"298,7",1845,0,150,0,0,600,400,0,0,"772,1","180,7",0,0,0,0,"489,9",0,0
16-08-2013,17 - 18,0,"184,6",1845,0,150,0,0,600,400,0,0,"628,2",650,0,0,0,0,"520,3",0,0
16-08-2013,18 - 19,0,"187,1",1845,0,150,0,0,600,400,0,0,"626,6",650,0,0,0,0,"513,4",0,"0,1"
16-08-2013,19 - 20,0,"170,8",1845,0,150,0,0,600,400,0,0,"617,1","635,8",0,0,0,0,"509,6",0,0
16-08-2013,20 - 21,0,"61,2",1745,0,150,0,0,600,400,0,0,"565,3",650,0,0,0,0,622,0,0
16-08-2013,21 - 22,0,"50,8",1645,0,150,0,0,600,400,0,0,"449,5",650,0,100,0,0,"634,1",0,0
16-08-2013,22 - 23,0,"53,4",1645,0,150,0,0,600,400,0,0,"416,9",650,0,200,0,0,700,"82,3",0
16-08-2013,23 - 00,0,"54,5",1645,0,150,0,0,"164,1",400,0,0,"32,5",650,0,300,0,0,700,87,0
17-08-2013,00 - 01,"46,1",0,1595,0,"19,3",0,0,"64,3","271,2",0,0,0,650,0,350,0,0,700,300,0
17-08-2013,01 - 02,0,0,"1369,9",0,0,0,0,"81,4","58,7",0,0,0,517,0,350,0,0,"534,9",300,0
17-08-2013,02 - 03,"222,1",0,"712,1",0,0,0,"29,7",0,0,0,0,0,"256,5",0,350,0,0,"78,4",300,0
17-08-2013,03 - 04,"567,2",0,"278,7",0,0,"0,1","127,7",0,"0,3",0,0,0,"241,2",0,350,0,0,"0,1","157,8",0
17-08-2013,04 - 05,"499,3",0,"349,2",0,0,0,"105,2",0,0,0,0,0,"250,3",0,350,0,0,0,"158,2",0
17-08-2013,05 - 06,"119,6",0,804,0,0,"0,1","120,2",0,"0,1",0,0,0,"252,4",0,300,0,0,0,"165,3",0
17-08-2013,06 - 07,0,"164,5","1570,2",0,0,"0,1","171,9",0,0,0,0,0,"296,8",0,150,0,0,"367,9",0,0
17-08-2013,07 - 08,"0,1",0,"1587,3",0,"0,1",0,"3,5",0,0,0,0,0,495,0,150,0,0,564,"168,8",0
17-08-2013,08 - 09,"0,1",0,1595,0,"117,2",0,0,0,400,0,0,"12,4","647,9",0,150,0,0,"673,8","274,9",0
17-08-2013,09 - 10,0,"119,3",1595,0,150,0,0,600,400,0,0,"582,1","560,1",0,150,0,0,700,"293,5",0
17-08-2013,10 - 11,0,115,1595,0,150,0,0,600,300,0,0,"567,5",650,0,150,0,0,700,300,0
17-08-2013,11 - 12,0,"113,8",1595,0,150,0,0,600,300,0,0,"563,4",650,0,150,0,0,700,300,0
17-08-2013,12 - 13,0,"133,6",1595,0,150,0,0,600,300,0,0,573,650,0,150,0,0,700,"298,2",0
17-08-2013,13 - 14,0,"143,3",1595,0,150,0,0,600,300,0,0,"583,7","642,7",0,150,0,0,700,"279,6",0
17-08-2013,14 - 15,0,"139,9",1595,0,150,0,0,"451,3",300,0,0,498,"552,8",0,150,0,0,700,"264,6",0
17-08-2013,15 - 16,0,"87,5",1595,0,150,0,0,"183,5",300,0,0,"233,9","640,1",0,150,0,0,700,"177,9",0
17-08-2013,16 - 17,0,"98,7",1595,0,150,0,0,"126,9",300,0,0,"188,9",650,0,150,0,0,700,177,0
17-08-2013,17 - 18,0,"133,4",1595,0,150,0,0,"260,8",300,0,0,"328,6","627,7",0,150,0,0,700,"225,4",0
17-08-2013,18 - 19,0,"134,1",1595,0,150,0,0,600,300,0,0,"613,6",650,0,150,0,0,700,"226,5",0
17-08-2013,19 - 20,0,"123,8",1595,0,150,0,0,600,300,0,0,"588,6",650,0,150,0,0,700,"210,3",0
17-08-2013,20 - 21,0,"102,7",1595,0,150,0,0,600,300,0,0,"548,1",650,0,150,0,0,700,"177,3",0
17-08-2013,21 - 22,0,"99,9",1595,0,150,0,0,600,300,0,0,"549,9",650,0,150,0,0,700,185,0
17-08-2013,22 - 23,0,"37,4",1595,0,150,0,0,"273,3",300,0,0,"288,8",650,0,150,0,0,700,"180,5",0
17-08-2013,23 - 00,0,"68,4",1595,0,0,0,0,"45,5","220,9",0,0,0,551,0,300,0,0,700,"101,9",0
18-08-2013,00 - 01,70,0,"1033,4",0,0,"0,1",0,"40,6",0,0,0,0,229,0,350,0,0,"247,7",300,0
18-08-2013,01 - 02,"154,2",0,"679,5",0,0,0,102,0,0,"394,8",0,0,"198,5",0,350,0,0,0,"231,1",0
18-08-2013,02 - 03,321,0,"531,4",0,"0,1",0,217,0,0,"324,9",0,0,147,0,350,0,"0,1",0,"116,4",0
18-08-2013,03 - 04,0,"45,6","667,1",0,0,"32,6","283,8",0,0,435,0,0,"0,1",0,350,0,0,"100,8","0,1",0
18-08-2013,04 - 05,0,"332,2","867,4",0,0,"50,3","285,9",0,0,506,0,0,"0,1",0,350,0,0,103,0,0
18-08-2013,05 - 06,0,"296,5","780,1",0,0,"49,4","321,8",0,0,"582,1",0,0,0,0,300,0,0,"62,6",0,0
18-08-2013,06 - 07,0,"466,1","1145,8",0,0,"55,1","470,3",0,0,"647,5",0,0,"0,1",0,150,0,0,"139,2",0,0
18-08-2013,07 - 08,0,"658,6",1595,0,0,0,"401,4",0,0,"563,8",0,0,"144,2",0,150,0,0,"181,7",0,0
18-08-2013,08 - 09,0,"520,3",1595,0,0,0,"193,3",0,0,"505,4",0,0,"252,5",0,150,0,0,"155,2","0,1",0
18-08-2013,09 - 10,0,"346,9",1595,0,0,0,0,"29,1",0,"503,2",0,0,"350,7",0,150,0,0,"368,3",0,0
18-08-2013,10 - 11,0,"317,6",1595,0,0,0,0,"25,2",0,"590,5",0,0,"622,9",0,150,0,0,"486,8",0,0
18-08-2013,11 - 12,0,291,1595,0,0,0,0,"18,2",0,"563,1",0,0,"623,7",0,150,0,0,"484,3",0,0
18-08-2013,12 - 13,0,"298,3",1595,0,0,0,0,"1,5",0,"529,6",0,0,"543,4",0,150,0,0,"509,2",0,0
18-08-2013,13 - 14,0,"292,5",1595,0,0,0,0,"6,9",0,"515,4",0,0,387,0,150,0,0,"504,6",0,0
18-08-2013,14 - 15,0,"283,9",1595,0,0,0,"12,3",0,0,"463,8",0,0,"277,2",0,150,0,0,"461,6",0,0
18-08-2013,15 - 16,0,"225,3",1595,0,0,0,"43,6",0,0,"295,5",0,0,"290,7",0,150,0,0,"507,1",0,0
18-08-2013,16 - 17,0,"100,6",1595,0,0,0,"52,2",0,0,"50,8",0,0,"366,4",0,150,0,0,"646,1",0,0
18-08-2013,17 - 18,0,"46,8",1595,0,0,0,"46,4",0,350,0,0,0,"584,2",0,150,0,0,700,"235,1",0
18-08-2013,18 - 19,0,"97,3",1595,0,"19,7",0,"0,1",0,350,0,0,"40,4",650,0,150,0,0,700,"121,3",0
18-08-2013,19 - 20,0,"205,6",1595,0,150,0,0,"165,6",350,0,0,"172,7",650,0,150,0,0,700,"259,1",0
18-08-2013,20 - 21,0,"232,7",1595,0,150,0,0,"227,4",350,0,0,"220,4",650,0,150,0,0,700,300,0
18-08-2013,21 - 22,0,"247,6",1595,0,150,0,0,600,350,0,0,"544,2",650,0,150,0,0,700,300,0
18-08-2013,22 - 23,0,"185,9",1595,0,150,0,0,600,350,0,0,"528,4",650,0,150,0,0,700,300,0
18-08-2013,23 - 00,0,"167,1",1595,0,150,0,0,"242,4",350,0,0,"63,5",650,0,300,0,0,700,"208,4",0
19-08-2013,00 - 01,0,0,1292,0,0,0,0,"114,5","305,2",0,0,0,"472,3",0,350,0,0,"577,5",300,0
19-08-2013,01 - 02,"8,3",0,"1013,1",0,0,"0,1","2,8",0,"0,1",0,0,0,"231,7",0,350,0,0,"340,9",300,0
19-08-2013,02 - 03,"6,2",0,"1084,6",0,0,"0,1",0,"19,2",0,0,0,0,"250,5",0,350,0,0,"329,6",300,0
19-08-2013,03 - 04,"0,1",0,"1220,9",0,0,"0,1",0,6,"0,2",0,0,0,"258,3",0,350,0,0,"447,8",144,0
19-08-2013,04 - 05,"0,2",0,"1395,5",0,0,0,0,"2,1","0,1",0,0,0,"265,9",0,350,0,0,"612,3","28,5",0
19-08-2013,05 - 06,"65,9",0,1595,0,0,0,0,"88,7",450,0,0,0,"545,9",0,300,0,0,"647,2",300,0
19-08-2013,06 - 07,"159,6",0,1295,0,150,0,0,600,450,0,0,"431,9",650,0,200,0,0,"516,8",300,0
19-08-2013,07 - 08,334,0,695,0,150,0,0,600,550,0,0,"406,4",650,0,150,0,0,"399,8",300,0
19-08-2013,08 - 09,"302,7",0,695,0,150,0,0,600,550,0,0,"651,3",650,0,0,0,0,374,300,0
19-08-2013,09 - 10,261,0,695,0,150,0,0,600,550,0,0,"681,6",650,0,0,0,0,"368,2",300,0
19-08-2013,10 - 11,"252,1",0,695,0,150,0,0,600,550,0,0,"678,6",650,0,0,0,0,"372,6",300,0
19-08-2013,11 - 12,"245,6",0,695,0,150,0,0,600,550,0,0,"673,2",650,0,0,0,0,"380,1",300,0
19-08-2013,12 - 13,"222,8",0,695,0,150,0,0,600,550,0,0,"680,5",650,0,0,0,0,"380,5",300,0
19-08-2013,13 - 14,"235,7",0,695,0,150,0,0,600,550,0,0,"679,3",650,0,0,0,0,"380,5",300,0
19-08-2013,14 - 15,"255,9",0,695,0,150,0,0,600,550,0,0,"676,3",650,0,0,0,0,"379,9",300,0
19-08-2013,15 - 16,"273,3",0,695,0,150,0,0,600,550,0,0,"644,2",650,0,0,0,0,"375,2",300,0
19-08-2013,16 - 17,"303,8",0,695,0,150,0,0,600,550,0,0,"686,7",650,0,0,0,0,"370,8",300,0
19-08-2013,17 - 18,"371,6",0,695,0,150,0,0,600,550,0,0,"677,2",650,0,0,0,0,"377,6",300,0
19-08-2013,18 - 19,"395,1",0,695,0,150,0,0,600,550,0,0,"649,2",650,0,0,0,0,"370,2",300,0
19-08-2013,19 - 20,425,0,695,0,150,0,0,600,550,0,0,"654,9",650,0,0,0,0,"373,6",300,0
19-08-2013,20 - 21,"430,3",0,695,0,150,0,0,600,550,0,0,"655,7",650,0,0,0,0,"365,1",300,0
19-08-2013,21 - 22,"443,7",0,695,0,150,0,0,600,550,0,0,"636,8",650,0,0,0,0,"361,8",300,0
19-08-2013,22 - 23,"522,6",0,695,0,150,0,0,600,550,0,0,"750,7",650,0,0,0,0,"447,8",300,0
19-08-2013,23 - 00,"591,6",0,695,0,150,0,0,"379,7",550,0,0,"525,8",650,0,0,0,0,"327,1",300,0
20-08-2013,00 - 01,"777,1",0,745,0,0,0,"108,9",0,"425,3",0,0,317,"461,5",0,0,0,0,"391,3",300,0
20-08-2013,01 - 02,"809,7",0,745,0,0,0,"137,7",0,"402,1",0,0,"242,5","354,1",0,0,0,0,"302,1",300,0
20-08-2013,02 - 03,"806,9",0,745,0,0,0,"173,8",0,352,0,0,"229,6","367,8",0,0,0,0,"271,9",300,0
20-08-2013,03 - 04,814,0,745,0,0,"0,1","157,8",0,"337,5",0,0,"276,4","348,9",0,0,0,0,266,300,0
20-08-2013,04 - 05,"829,3",0,745,0,"0,1",0,"211,5",0,"388,6",0,0,"248,3","474,6",0,0,0,0,285,300,0
20-08-2013,05 - 06,"798,3",0,745,0,150,0,0,"93,1","345,3",0,0,"429,3",650,0,0,0,0,"324,6",300,0
20-08-2013,06 - 07,"760,1",0,745,0,150,0,0,600,600,0,0,"742,7",650,0,0,0,0,"387,4",300,0
20-08-2013,07 - 08,"534,3",0,745,0,150,0,0,600,600,0,0,"756,1",650,0,0,0,0,"463,6",300,0
20-08-2013,08 - 09,"410,7",0,745,0,150,0,0,0,600,0,0,"368,2",600,0,0,0,0,"424,7",300,0
20-08-2013,09 - 10,"368,3",0,745,0,150,0,0,0,600,0,0,376,600,0,0,0,0,"405,5",300,0
20-08-2013,10 - 11,"354,8",0,745,0,150,0,0,0,550,0,0,"360,4",600,0,0,0,0,"399,3",300,0
20-08-2013,11 - 12,"344,1",0,745,0,150,0,0,0,550,0,0,"345,5",600,0,0,0,0,"364,3",300,0
20-08-2013,12 - 13,"306,8",0,745,0,150,0,0,0,550,0,0,"304,9",600,0,0,0,0,"363,9",300,0
20-08-2013,13 - 14,"312,8",0,745,0,150,0,0,0,550,0,0,339,600,0,0,0,0,"364,3",300,0
20-08-2013,14 - 15,"317,3",0,745,0,150,0,0,0,550,0,0,"370,9",600,0,0,0,0,"359,1",300,0
20-08-2013,15 - 16,"450,1",0,745,0,150,0,0,0,550,0,0,356,600,0,0,0,0,"457,1",300,0
20-08-2013,16 - 17,468,0,745,0,150,0,0,0,550,0,0,"228,7",600,0,0,0,0,"458,1",300,0
20-08-2013,17 - 18,"521,3",0,745,0,150,0,0,0,550,0,0,"250,8",600,0,0,0,0,"462,3",300,0
